"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.7854,19.7074,0.74512,0.82549,0.7854,3.1416,0,0,
0.2,-0.7854,19.7074,0.74512,0.82549,0.78519,3.1416,-0.0029993,2.4589e-08,
0.4,-0.7854,19.7074,0.74512,0.82549,0.78455,3.1413,-0.011989,1.2278e-06,
0.6,-0.7854,19.7074,0.74512,0.82549,0.78349,3.1404,-0.026945,1.1374e-05,
0.8,-0.7854,19.7074,0.74512,0.82549,0.78201,3.1386,-0.047828,5.3558e-05,
1,-0.7854,19.7074,0.74512,0.82549,0.78011,3.1354,-0.074582,0.00017508,
1.2,-0.7854,19.7074,0.74512,0.82549,0.77779,3.1304,-0.10713,0.00045567,
1.4,-0.7854,19.7074,0.74512,0.82549,0.77504,3.1234,-0.1454,0.0010147,
1.6,-0.7854,19.7074,0.74512,0.82549,0.77187,3.1139,-0.18928,0.0020172,
1.8,-0.7854,19.7074,0.74512,0.82549,0.76826,3.1017,-0.23865,0.003679,
2,-0.7854,19.7074,0.74512,0.82549,0.76421,3.0866,-0.29338,0.0062698,
2.2,-0.7854,19.7074,0.74512,0.82549,0.7597,3.0682,-0.3533,0.010115,
2.4,-0.7854,19.7074,0.74512,0.82549,0.75472,3.0463,-0.41822,0.015596,
2.6,-0.7854,19.7074,0.74512,0.82549,0.74925,3.0208,-0.48795,0.023149,
2.8,-0.7854,19.7074,0.74512,0.82549,0.74328,2.9914,-0.5622,0.03326,
3,-0.7854,19.7074,0.74512,0.82549,0.73679,2.9581,-0.6407,0.046464,
3.2,-0.7854,19.7074,0.74512,0.82549,0.72976,2.9208,-0.72307,0.063331,
3.4,-0.7854,19.7074,0.74512,0.82549,0.72218,2.8793,-0.80892,0.084463,
3.6,-0.7854,19.7074,0.74512,0.82549,0.71404,2.8337,-0.89775,0.11048,
3.8,-0.7854,19.7074,0.74512,0.82549,0.70534,2.7839,-0.98901,0.14201,
4,-0.7854,19.7074,0.74512,0.82549,0.69606,2.7298,-1.082,0.17966,
4.2,-0.7854,19.7074,0.74512,0.82549,0.68623,2.6716,-1.1761,0.22403,
4.4,-0.7854,19.7074,0.74512,0.82549,0.67586,2.6093,-1.2704,0.27565,
4.6,-0.7854,19.7074,0.74512,0.82549,0.66497,2.543,-1.364,0.335,
4.8,-0.7854,19.7074,0.74512,0.82549,0.65362,2.4726,-1.4558,0.40247,
5,-0.7854,19.7074,0.74512,0.82549,0.64185,2.3983,-1.5448,0.47835,
5.2,-0.7854,19.7074,0.74512,0.82549,0.62973,2.3202,-1.6298,0.56278,
5.4,-0.7854,19.7074,0.74512,0.82549,0.61736,2.2384,-1.7095,0.65578,
5.6,-0.7854,19.7074,0.74512,0.82549,0.60483,2.1531,-1.7827,0.75716,
5.8,-0.7854,19.7074,0.74512,0.82549,0.59225,2.0643,-1.848,0.8666,
6,-0.7854,19.7074,0.74512,0.82549,0.57976,1.9722,-1.9041,0.98353,
6.2,-0.7854,19.7074,0.74512,0.82549,0.56751,1.8768,-1.9498,1.1072,
6.4,-0.7854,19.7074,0.74512,0.82549,0.55566,1.7784,-1.9838,1.2367,
6.6,-0.7854,19.7074,0.74512,0.82549,0.54436,1.6771,-2.0051,1.3708,
6.8,-0.7854,19.7074,0.74512,0.82549,0.5338,1.573,-2.0126,1.5082,
7,-0.7854,19.7074,0.74512,0.82549,0.52415,1.4662,-2.0054,1.6472,
7.2,-0.7854,19.7074,0.74512,0.82549,0.5156,1.3569,-1.9831,1.7863,
7.4,-0.7854,19.7074,0.74512,0.82549,0.50831,1.2452,-1.9452,1.9235,
7.6,-0.7854,19.7074,0.74512,0.82549,0.50245,1.1312,-1.8916,2.0568,
7.8,-0.7854,19.7074,0.74512,0.82549,0.49816,1.0151,-1.8224,2.1842,
8,-0.7854,19.7074,0.74512,0.82549,0.49557,0.89685,-1.7381,2.3036,
8.2,-0.7854,19.7074,0.74512,0.82549,0.49478,0.77672,-1.6394,2.4131,
8.4,-0.7854,19.7074,0.74512,0.82549,0.49585,0.65477,-1.5274,2.5105,
8.6,-0.7854,19.7074,0.74512,0.82549,0.49883,0.5311,-1.4034,2.594,
8.8,-0.7854,19.7074,0.74512,0.82549,0.50371,0.40582,-1.2693,2.6619,
9,-0.7854,19.7074,0.74512,0.82549,0.51045,0.27901,-1.1268,2.7127,
9.2,0.43749,19.7074,0.74512,0.82549,0.51898,0.15079,-0.97827,2.7451,
9.4,0.7854,19.7074,0.74512,0.82549,0.52866,0.12901,-0.82658,2.7645,
9.6,-0.16664,19.7074,0.74512,0.82549,0.53785,0.21842,-0.67514,2.79,
9.8,-0.65681,19.7074,0.74512,0.82549,0.54597,0.26387,-0.52565,2.8282,
10,0.7854,19.7074,0.74512,0.82549,0.5542,0.20369,-0.37526,2.8653,
10.2,0.68552,19.7074,0.74512,0.82549,0.56295,0.23871,-0.22304,2.897,
10.4,-0.7854,19.7074,0.74512,0.82549,0.57049,0.35099,-0.073769,2.9422,
10.6,-0.31699,19.7074,0.74512,0.82549,0.57717,0.32417,0.073019,2.9966,
10.8,0.7854,19.7074,0.74512,0.82549,0.58483,0.25962,0.22357,3.0411,
11,0.47583,19.7074,0.74512,0.82549,0.59265,0.31853,0.375,3.0841,
11.2,-0.7854,19.7074,0.74512,0.82549,0.59918,0.40909,0.52233,3.1406,
11.4,0.233,19.7074,0.74512,0.82549,0.60521,0.36401,0.66798,3.2024,
11.6,0.7854,19.7074,0.74512,0.82549,0.61219,0.32811,0.81763,3.2549,
