"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-25.6427,28.507,1.8573,-0.042447,-0.19864,3,100,1e-06,1e-08,0.1,

