"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.7854,0.66853,0.0041354,2.1264,0.59409,-0.42988,0,0,
0.2,0.68961,0.66853,0.0041354,2.1264,0.59288,-0.42987,-0.033664,-0.0080923,
0.4,0.69358,0.66853,0.0041354,2.1264,0.59192,-0.42981,-0.064604,-0.017434,
0.6,0.69747,0.66853,0.0041354,2.1264,0.59122,-0.42962,-0.092824,-0.028021,
0.8,0.70117,0.66853,0.0041354,2.1264,0.59077,-0.42921,-0.11833,-0.039848,
1,0.70464,0.66853,0.0041354,2.1264,0.59057,-0.42848,-0.14114,-0.052903,
1.2,0.70781,0.66853,0.0041354,2.1264,0.59063,-0.42734,-0.16126,-0.067171,
1.4,0.71061,0.66853,0.0041354,2.1264,0.59093,-0.42572,-0.1787,-0.08263,
1.6,0.713,0.66853,0.0041354,2.1264,0.59148,-0.42352,-0.19348,-0.099251,
1.8,0.71412,0.66853,0.0041354,2.1264,0.59228,-0.42066,-0.20562,-0.117,
2,0.71134,0.66853,0.0041354,2.1264,0.5933,-0.41706,-0.21513,-0.13583,
2.2,0.70804,0.66853,0.0041354,2.1264,0.59456,-0.41266,-0.22203,-0.15569,
2.4,0.7042,0.66853,0.0041354,2.1264,0.59605,-0.40742,-0.22632,-0.17651,
2.6,0.69978,0.66853,0.0041354,2.1264,0.59775,-0.40127,-0.22804,-0.19823,
2.8,0.69477,0.66853,0.0041354,2.1264,0.59967,-0.39418,-0.22719,-0.22078,
3,0.68914,0.66853,0.0041354,2.1264,0.60179,-0.38611,-0.22379,-0.24405,
3.2,0.68291,0.66853,0.0041354,2.1264,0.6041,-0.37704,-0.21786,-0.26795,
3.4,0.67606,0.66853,0.0041354,2.1264,0.6066,-0.36696,-0.20941,-0.29239,
3.6,0.66861,0.66853,0.0041354,2.1264,0.60927,-0.35584,-0.19846,-0.31724,
3.8,0.66058,0.66853,0.0041354,2.1264,0.61211,-0.34371,-0.18502,-0.34238,
4,0.65199,0.66853,0.0041354,2.1264,0.61509,-0.33058,-0.16913,-0.3677,
4.2,0.64286,0.66853,0.0041354,2.1264,0.61822,-0.31646,-0.1508,-0.39306,
4.4,0.63323,0.66853,0.0041354,2.1264,0.62148,-0.30141,-0.13007,-0.41832,
4.6,0.62314,0.66853,0.0041354,2.1264,0.62485,-0.28545,-0.10696,-0.44336,
4.8,0.61263,0.66853,0.0041354,2.1264,0.62832,-0.26864,-0.081519,-0.46802,
5,0.60176,0.66853,0.0041354,2.1264,0.63187,-0.25105,-0.053775,-0.49218,
5.2,0.59056,0.66853,0.0041354,2.1264,0.6355,-0.23273,-0.02378,-0.51569,
5.4,0.57909,0.66853,0.0041354,2.1264,0.63919,-0.21376,0.0084144,-0.53842,
5.6,0.5674,0.66853,0.0041354,2.1264,0.64293,-0.19422,0.042752,-0.56024,
5.8,0.55554,0.66853,0.0041354,2.1264,0.64669,-0.17419,0.07917,-0.58102,
6,0.54356,0.66853,0.0041354,2.1264,0.65048,-0.15374,0.1176,-0.60064,
6.2,0.5315,0.66853,0.0041354,2.1264,0.65426,-0.13296,0.15797,-0.61899,
6.4,0.51942,0.66853,0.0041354,2.1264,0.65804,-0.11193,0.20021,-0.63596,
6.6,0.50735,0.66853,0.0041354,2.1264,0.6618,-0.090734,0.24422,-0.65146,
6.8,0.49533,0.66853,0.0041354,2.1264,0.66552,-0.06944,0.28994,-0.66541,
7,0.4834,0.66853,0.0041354,2.1264,0.6692,-0.048124,0.33727,-0.67772,
7.2,0.47159,0.66853,0.0041354,2.1264,0.67282,-0.026856,0.38613,-0.68833,
7.4,0.45993,0.66853,0.0041354,2.1264,0.67638,-0.0056997,0.43642,-0.69719,
