"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.24441,0.7,0.01,1,2.4111,3.6332,0,0,
0.2,0.24394,0.7,0.01,1,2.4135,-2.65,0.027462,0.0070569,
0.4,0.24353,0.7,0.01,1,2.4156,-2.65,0.052282,0.012699,
0.6,0.24317,0.7,0.01,1,2.4174,-2.65,0.074465,0.016928,
0.8,0.24289,0.7,0.01,1,2.4189,-2.6499,0.094019,0.01975,
1,0.24266,0.7,0.01,1,2.4201,-2.6498,0.11096,0.02117,
1.2,0.24251,0.7,0.01,1,2.4211,-2.6496,0.1253,0.021194,
1.4,0.24243,0.7,0.01,1,2.4218,-2.6493,0.13706,0.019832,
1.6,0.24243,0.7,0.01,1,2.4222,-2.6489,0.14627,0.017091,
1.8,0.2425,0.7,0.01,1,2.4223,-2.6484,0.15295,0.012981,
2,0.24265,0.7,0.01,1,2.4222,-2.6478,0.15713,0.0075138,
2.2,0.24288,0.7,0.01,1,2.4218,-2.647,0.15885,0.00069814,
2.4,0.24319,0.7,0.01,1,2.4211,-2.6461,0.15815,-0.0074549,
2.6,0.24359,0.7,0.01,1,2.4202,-2.645,0.15507,-0.016935,
2.8,0.24407,0.7,0.01,1,2.4191,-2.6438,0.14965,-0.027731,
3,0.24465,0.7,0.01,1,2.4176,-2.6423,0.14194,-0.039833,
3.2,0.24531,0.7,0.01,1,2.416,-2.6407,0.132,-0.053233,
3.4,0.24606,0.7,0.01,1,2.4141,-2.6388,0.11986,-0.067919,
3.6,0.2469,0.7,0.01,1,2.4119,-2.6367,0.1056,-0.083885,
3.8,0.24784,0.7,0.01,1,2.4096,-2.6344,0.089263,-0.10112,
4,0.24887,0.7,0.01,1,2.407,-2.6319,0.070915,-0.11962,
4.2,0.25,0.7,0.01,1,2.4041,-2.6291,0.050617,-0.13939,
4.4,0.25122,0.7,0.01,1,2.4011,-2.626,0.028433,-0.1604,
4.6,0.25254,0.7,0.01,1,2.3978,-2.6227,0.0044303,-0.18267,
4.8,0.25396,0.7,0.01,1,2.3944,-2.619,-0.021324,-0.20618,
5,0.25548,0.7,0.01,1,2.3907,-2.6151,-0.048762,-0.23094,
5.2,0.25709,0.7,0.01,1,2.3868,-2.6109,-0.077811,-0.25695,
5.4,0.25881,0.7,0.01,1,2.3827,-2.6064,-0.1084,-0.28421,
5.6,0.26063,0.7,0.01,1,2.3785,-2.6016,-0.14046,-0.31272,
5.8,0.26256,0.7,0.01,1,2.374,-2.5964,-0.17391,-0.34248,
6,0.26459,0.7,0.01,1,2.3694,-2.5909,-0.20869,-0.3735,
6.2,0.26672,0.7,0.01,1,2.3646,-2.585,-0.2447,-0.40579,
6.4,0.26896,0.7,0.01,1,2.3596,-2.5788,-0.28189,-0.43936,
6.6,0.27131,0.7,0.01,1,2.3544,-2.5722,-0.32016,-0.47421,
6.8,0.27377,0.7,0.01,1,2.3491,-2.5653,-0.35946,-0.51035,
7,0.27633,0.7,0.01,1,2.3436,-2.5579,-0.39968,-0.5478,
7.2,0.27901,0.7,0.01,1,2.338,-2.5502,-0.44076,-0.58656,
7.4,0.2818,0.7,0.01,1,2.3322,-2.542,-0.48262,-0.62666,
7.6,0.28471,0.7,0.01,1,2.3262,-2.5334,-0.52518,-0.66811,
7.8,0.28773,0.7,0.01,1,2.3201,-2.5244,-0.56835,-0.71092,
8,0.29086,0.7,0.01,1,2.3139,-2.515,-0.61205,-0.75511,
8.2,0.29412,0.7,0.01,1,2.3075,-2.5051,-0.65621,-0.8007,
8.4,0.2975,0.7,0.01,1,2.301,-2.4947,-0.70073,-0.84771,
8.6,0.301,0.7,0.01,1,2.2944,-2.4838,-0.74554,-0.89616,
8.8,0.30462,0.7,0.01,1,2.2876,-2.4725,-0.79054,-0.94606,
9,0.30837,0.7,0.01,1,2.2807,-2.4606,-0.83566,-0.99745,
9.2,0.31225,0.7,0.01,1,2.2737,-2.4483,-0.8808,-1.0503,
9.4,0.31626,0.7,0.01,1,2.2666,-2.4353,-0.92587,-1.1047,
9.6,0.3204,0.7,0.01,1,2.2593,-2.4219,-0.97078,-1.1607,
9.8,0.32467,0.7,0.01,1,2.252,-2.4078,-1.0154,-1.2182,
10,0.32909,0.7,0.01,1,2.2445,-2.3932,-1.0598,-1.2774,
10.2,0.33365,0.7,0.01,1,2.2369,-2.378,-1.1036,-1.3381,
10.4,0.33835,0.7,0.01,1,2.2293,-2.3622,-1.147,-1.4005,
10.6,0.34319,0.7,0.01,1,2.2215,-2.3457,-1.1896,-1.4645,
10.8,0.34818,0.7,0.01,1,2.2137,-2.3286,-1.2316,-1.5302,
11,0.35333,0.7,0.01,1,2.2058,-2.3108,-1.2727,-1.5976,
11.2,0.35863,0.7,0.01,1,2.1978,-2.2922,-1.3128,-1.6667,
11.4,0.36409,0.7,0.01,1,2.1897,-2.273,-1.3518,-1.7375,
11.6,0.36971,0.7,0.01,1,2.1816,-2.2531,-1.3897,-1.8101,
11.8,0.3755,0.7,0.01,1,2.1734,-2.2323,-1.4262,-1.8845,
12,0.38145,0.7,0.01,1,2.1651,-2.2108,-1.4613,-1.9606,
12.2,0.38757,0.7,0.01,1,2.1568,-2.1885,-1.4948,-2.0385,
12.4,0.39387,0.7,0.01,1,2.1485,-2.1653,-1.5267,-2.1181,
12.6,0.40034,0.7,0.01,1,2.1401,-2.1413,-1.5566,-2.1996,
12.8,0.407,0.7,0.01,1,2.1317,-2.1164,-1.5847,-2.2828,
13,0.41384,0.7,0.01,1,2.1234,-2.0906,-1.6106,-2.3678,
