"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.25459,0.61962,-0.0073527,3.6254,2.3043,1.0313,0,0,
0.2,0.25405,0.61962,-0.0073527,3.6254,2.3016,1.0313,-0.012351,-0.027126,
0.4,0.25355,0.61962,-0.0073527,3.6254,2.2991,1.0313,-0.023162,-0.05168,
0.6,0.25311,0.61962,-0.0073527,3.6254,2.297,1.0314,-0.032437,-0.073667,
0.8,0.25272,0.61962,-0.0073527,3.6254,2.2951,1.0315,-0.040181,-0.093095,
1,0.25238,0.61962,-0.0073527,3.6254,2.2935,1.0316,-0.046402,-0.10998,
1.2,0.25207,0.61962,-0.0073527,3.6254,2.2922,1.0318,-0.051111,-0.12433,
1.4,0.2518,0.61962,-0.0073527,3.6254,2.2911,1.0321,-0.054321,-0.13616,
1.6,0.25157,0.61962,-0.0073527,3.6254,2.2904,1.0325,-0.056048,-0.1455,
1.8,0.25137,0.61962,-0.0073527,3.6254,2.2899,1.0331,-0.056312,-0.15236,
2,0.25119,0.61962,-0.0073527,3.6254,2.2897,1.0337,-0.055134,-0.15678,
2.2,0.25104,0.61962,-0.0073527,3.6254,2.2898,1.0345,-0.052539,-0.15877,
2.4,0.25091,0.61962,-0.0073527,3.6254,2.2901,1.0355,-0.048555,-0.15838,
2.6,0.2508,0.61962,-0.0073527,3.6254,2.2907,1.0367,-0.043213,-0.15561,
2.8,0.2507,0.61962,-0.0073527,3.6254,2.2915,1.038,-0.036545,-0.15052,
3,0.25061,0.61962,-0.0073527,3.6254,2.2926,1.0395,-0.028588,-0.14312,
3.2,0.25054,0.61962,-0.0073527,3.6254,2.2939,1.0412,-0.01938,-0.13346,
3.4,0.25046,0.61962,-0.0073527,3.6254,2.2955,1.0432,-0.0089635,-0.12157,
3.6,0.25039,0.61962,-0.0073527,3.6254,2.2973,1.0453,0.0026185,-0.10749,
3.8,0.25032,0.61962,-0.0073527,3.6254,2.2993,1.0477,0.01532,-0.091244,
4,0.25025,0.61962,-0.0073527,3.6254,2.3016,1.0503,0.029093,-0.072879,
4.2,0.25018,0.61962,-0.0073527,3.6254,2.304,1.0532,0.043887,-0.052429,
4.4,0.25009,0.61962,-0.0073527,3.6254,2.3067,1.0563,0.05965,-0.029933,
4.6,0.25,0.61962,-0.0073527,3.6254,2.3096,1.0596,0.07633,-0.005428,
4.8,0.24991,0.61962,-0.0073527,3.6254,2.3127,1.0632,0.093871,0.021048,
5,0.2498,0.61962,-0.0073527,3.6254,2.3159,1.067,0.11222,0.049457,
5.2,0.24967,0.61962,-0.0073527,3.6254,2.3194,1.071,0.13131,0.079761,
5.4,0.24954,0.61962,-0.0073527,3.6254,2.323,1.0753,0.15109,0.11192,
5.6,0.24938,0.61962,-0.0073527,3.6254,2.3268,1.0799,0.17151,0.1459,
5.8,0.24922,0.61962,-0.0073527,3.6254,2.3308,1.0847,0.1925,0.18167,
6,0.24903,0.61962,-0.0073527,3.6254,2.3349,1.0897,0.214,0.21917,
6.2,0.24883,0.61962,-0.0073527,3.6254,2.3391,1.095,0.23595,0.25839,
6.4,0.24861,0.61962,-0.0073527,3.6254,2.3435,1.1005,0.2583,0.29927,
6.6,0.24838,0.61962,-0.0073527,3.6254,2.3481,1.1062,0.28098,0.34179,
6.8,0.24812,0.61962,-0.0073527,3.6254,2.3527,1.1121,0.30394,0.3859,
7,0.24784,0.61962,-0.0073527,3.6254,2.3575,1.1183,0.32712,0.43157,
7.2,0.24755,0.61962,-0.0073527,3.6254,2.3624,1.1247,0.35046,0.47877,
7.4,0.24724,0.61962,-0.0073527,3.6254,2.3674,1.1312,0.37391,0.52746,
7.6,0.24691,0.61962,-0.0073527,3.6254,2.3725,1.138,0.3974,0.5776,
7.8,0.24655,0.61962,-0.0073527,3.6254,2.3777,1.145,0.42089,0.62916,
8,0.24619,0.61962,-0.0073527,3.6254,2.383,1.1521,0.44432,0.6821,
8.2,0.2458,0.61962,-0.0073527,3.6254,2.3884,1.1594,0.46764,0.73639,
8.4,0.24539,0.61962,-0.0073527,3.6254,2.3939,1.1669,0.49079,0.79199,
8.6,0.24497,0.61962,-0.0073527,3.6254,2.3994,1.1746,0.51373,0.84887,
8.8,0.24453,0.61962,-0.0073527,3.6254,2.405,1.1824,0.53642,0.90699,
9,0.24407,0.61962,-0.0073527,3.6254,2.4107,1.1904,0.5588,0.96633,
9.2,0.2436,0.61962,-0.0073527,3.6254,2.4164,1.1984,0.58082,1.0268,
9.4,0.2431,0.61962,-0.0073527,3.6254,2.4222,1.2067,0.60246,1.0885,
9.6,0.2426,0.61962,-0.0073527,3.6254,2.428,1.215,0.62365,1.1513,
9.8,0.24208,0.61962,-0.0073527,3.6254,2.4339,1.2235,0.64437,1.2151,
10,0.24154,0.61962,-0.0073527,3.6254,2.4398,1.2321,0.66457,1.28,
10.2,0.24099,0.61962,-0.0073527,3.6254,2.4457,1.2407,0.68423,1.3459,
10.4,0.24043,0.61962,-0.0073527,3.6254,2.4517,1.2495,0.70329,1.4128,
10.6,0.23986,0.61962,-0.0073527,3.6254,2.4576,1.2584,0.72173,1.4807,
10.8,0.23927,0.61962,-0.0073527,3.6254,2.4636,1.2673,0.73952,1.5494,
11,0.23867,0.61962,-0.0073527,3.6254,2.4696,1.2763,0.75663,1.6191,
11.2,0.23805,0.61962,-0.0073527,3.6254,2.4757,1.2854,0.77302,1.6896,
11.4,0.23743,0.61962,-0.0073527,3.6254,2.4817,1.2945,0.78868,1.761,
11.6,0.2368,0.61962,-0.0073527,3.6254,2.4877,1.3037,0.80357,1.8331,
11.8,0.23615,0.61962,-0.0073527,3.6254,2.4938,1.313,0.81767,1.906,
12,0.2355,0.61962,-0.0073527,3.6254,2.4998,1.3223,0.83095,1.9797,
12.2,0.23484,0.61962,-0.0073527,3.6254,2.5058,1.3316,0.8434,2.0541,
12.4,0.23417,0.61962,-0.0073527,3.6254,2.5118,1.341,0.855,2.1291,
12.6,0.23349,0.61962,-0.0073527,3.6254,2.5178,1.3504,0.86572,2.2048,
12.8,0.2328,0.61962,-0.0073527,3.6254,2.5238,1.3598,0.87555,2.2812,
13,0.2321,0.61962,-0.0073527,3.6254,2.5298,1.3693,0.88448,2.3582,
13.2,0.2314,0.61962,-0.0073527,3.6254,2.5357,1.3787,0.89248,2.4357,
13.4,0.23069,0.61962,-0.0073527,3.6254,2.5416,1.3882,0.89955,2.5138,
13.6,0.22997,0.61962,-0.0073527,3.6254,2.5475,1.3977,0.90566,2.5924,
13.8,0.22924,0.61962,-0.0073527,3.6254,2.5534,1.4072,0.91082,2.6715,
14,0.22851,0.61962,-0.0073527,3.6254,2.5592,1.4166,0.91501,2.7511,
14.2,0.22778,0.61962,-0.0073527,3.6254,2.565,1.4261,0.91822,2.8312,
14.4,0.22703,0.61962,-0.0073527,3.6254,2.5707,1.4356,0.92044,2.9117,
14.6,0.22628,0.61962,-0.0073527,3.6254,2.5765,1.445,0.92166,2.9926,
14.8,0.22553,0.61962,-0.0073527,3.6254,2.5821,1.4545,0.92188,3.0739,
15,0.22477,0.61962,-0.0073527,3.6254,2.5878,1.4639,0.9211,3.1555,
15.2,0.22401,0.61962,-0.0073527,3.6254,2.5933,1.4733,0.9193,3.2375,
15.4,0.22324,0.61962,-0.0073527,3.6254,2.5989,1.4827,0.91648,3.3198,
15.6,0.22246,0.61962,-0.0073527,3.6254,2.6044,1.4921,0.91264,3.4025,
15.8,0.22168,0.61962,-0.0073527,3.6254,2.6098,1.5014,0.90778,3.4854,
16,0.2209,0.61962,-0.0073527,3.6254,2.6152,1.5107,0.9019,3.5685,
16.2,0.22011,0.61962,-0.0073527,3.6254,2.6205,1.52,0.89499,3.652,
16.4,0.21932,0.61962,-0.0073527,3.6254,2.6258,1.5292,0.88705,3.7356,
16.6,0.21852,0.61962,-0.0073527,3.6254,2.631,1.5384,0.87808,3.8194,
16.8,0.21772,0.61962,-0.0073527,3.6254,2.6362,1.5476,0.86809,3.9035,
17,0.21692,0.61962,-0.0073527,3.6254,2.6413,1.5567,0.85707,3.9877,
17.2,0.21611,0.61962,-0.0073527,3.6254,2.6463,1.5658,0.84503,4.0721,
17.4,0.2153,,,,2.6513,1.5748,0.83196,4.1566,
17.6,0.21448,,,,2.6562,1.5838,0.81788,4.2412,
17.8,0.21366,,,,2.6611,1.5928,0.80278,4.3259,
18,0.21284,,,,2.6658,1.6017,0.78666,4.4108,
18.2,0.21201,,,,2.6706,1.6105,0.76954,4.4957,
