"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.7854,0.017452,0.0020092,2.0103,-0.75076,-1.1637,0,0,
0.2,0.016896,0.017452,0.0020092,2.0103,-0.74679,-1.1637,-0.028043,-0.02806,
0.4,0.018005,0.017452,0.0020092,2.0103,-0.74271,-1.1636,-0.054898,-0.058873,
0.6,0.019175,0.017452,0.0020092,2.0103,-0.7385,-1.1636,-0.080569,-0.092433,
0.8,0.020354,0.017452,0.0020092,2.0103,-0.73418,-1.1636,-0.10506,-0.12873,
1,0.02154,0.017452,0.0020092,2.0103,-0.72973,-1.1635,-0.12837,-0.16775,
1.2,0.022734,0.017452,0.0020092,2.0103,-0.72517,-1.1635,-0.15052,-0.20948,
1.4,0.023935,0.017452,0.0020092,2.0103,-0.72049,-1.1634,-0.1715,-0.2539,
1.6,0.02514,0.017452,0.0020092,2.0103,-0.71569,-1.1634,-0.19134,-0.30098,
1.8,0.026349,0.017452,0.0020092,2.0103,-0.71078,-1.1633,-0.21003,-0.35071,
2,0.02756,0.017452,0.0020092,2.0103,-0.70575,-1.1633,-0.2276,-0.40304,
2.2,0.02877,0.017452,0.0020092,2.0103,-0.70061,-1.1632,-0.24405,-0.45794,
2.4,0.02998,0.017452,0.0020092,2.0103,-0.69535,-1.1631,-0.2594,-0.51539,
2.6,0.031184,0.017452,0.0020092,2.0103,-0.68999,-1.163,-0.27367,-0.57533,
2.8,0.032382,0.017452,0.0020092,2.0103,-0.68451,-1.1628,-0.28687,-0.63774,
3,0.033571,0.017452,0.0020092,2.0103,-0.67893,-1.1626,-0.29901,-0.70256,
3.2,0.034747,0.017452,0.0020092,2.0103,-0.67324,-1.1623,-0.31012,-0.76975,
3.4,0.035908,0.017452,0.0020092,2.0103,-0.66745,-1.1619,-0.32021,-0.83926,
3.6,0.037053,0.017452,0.0020092,2.0103,-0.66156,-1.1615,-0.3293,-0.91104,
3.8,0.038175,0.017452,0.0020092,2.0103,-0.65558,-1.161,-0.33739,-0.98505,
4,0.039274,0.017452,0.0020092,2.0103,-0.64949,-1.1604,-0.34452,-1.0612,
4.2,0.040026,0.017452,0.0020092,2.0103,-0.64331,-1.1596,-0.35068,-1.1395,
4.4,0.040021,0.017452,0.0020092,2.0103,-0.63705,-1.1588,-0.3559,-1.2198,
4.6,0.03999,0.017452,0.0020092,2.0103,-0.63069,-1.1577,-0.36019,-1.3021,
4.8,0.039927,0.017452,0.0020092,2.0103,-0.62425,-1.1565,-0.36355,-1.3864,
5,0.039845,0.017452,0.0020092,2.0103,-0.61773,-1.1552,-0.36601,-1.4725,
5.2,0.039737,0.017452,0.0020092,2.0103,-0.61114,-1.1536,-0.36756,-1.5604,
5.4,0.039609,0.017452,0.0020092,2.0103,-0.60447,-1.1519,-0.36821,-1.6501,
5.6,0.039456,0.017452,0.0020092,2.0103,-0.59773,-1.15,-0.36797,-1.7415,
5.8,0.039279,0.017452,0.0020092,2.0103,-0.59092,-1.1479,-0.36686,-1.8345,
6,0.039089,0.017452,0.0020092,2.0103,-0.58405,-1.1456,-0.36486,-1.929,
6.2,0.038876,0.017452,0.0020092,2.0103,-0.57713,-1.1431,-0.36199,-2.0251,
6.4,0.038649,0.017452,0.0020092,2.0103,-0.57014,-1.1404,-0.35824,-2.1226,
6.6,0.0384,0.017452,0.0020092,2.0103,-0.56311,-1.1375,-0.35363,-2.2214,
6.8,0.038141,0.017452,0.0020092,2.0103,-0.55604,-1.1344,-0.34814,-2.3216,
7,0.037864,0.017452,0.0020092,2.0103,-0.54892,-1.1311,-0.34178,-2.4229,
7.2,0.037584,0.017452,0.0020092,2.0103,-0.54176,-1.1275,-0.33455,-2.5255,
7.4,0.037284,0.017452,0.0020092,2.0103,-0.53457,-1.1238,-0.32645,-2.6292,
7.6,0.036977,0.017452,0.0020092,2.0103,-0.52735,-1.1198,-0.31746,-2.734,
7.8,0.036665,0.017452,0.0020092,2.0103,-0.5201,-1.1156,-0.3076,-2.8397,
8,0.036339,0.017452,0.0020092,2.0103,-0.51283,-1.1113,-0.29686,-2.9465,
8.2,0.036016,0.017452,0.0020092,2.0103,-0.50555,-1.1067,-0.28523,-3.054,
8.4,0.035677,0.017452,0.0020092,2.0103,-0.49825,-1.1019,-0.2727,-3.1625,
8.6,0.035348,0.017452,0.0020092,2.0103,-0.49094,-1.0969,-0.25929,-3.2716,
