"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.48219,0.017422,0.0020008,1.9847,0.90674,1.1473,0,0,
0.2,-0.0050494,0.017422,0.0020008,1.9847,0.90679,1.1473,0.031876,0.039952,
0.4,-0.0056464,0.017422,0.0020008,1.9847,0.90676,1.1473,0.064985,0.082636,
0.6,-0.0062716,0.017422,0.0020008,1.9847,0.90667,1.1473,0.099323,0.12805,
0.8,-0.0068977,0.017422,0.0020008,1.9847,0.9065,1.1473,0.13489,0.17618,
1,-0.0075246,0.017422,0.0020008,1.9847,0.90627,1.1473,0.17167,0.22701,
1.2,-0.0081521,0.017422,0.0020008,1.9847,0.90596,1.1472,0.20966,0.28054,
1.4,-0.0087799,0.017422,0.0020008,1.9847,0.90558,1.1472,0.24886,0.33673,
1.6,-0.0094079,0.017422,0.0020008,1.9847,0.90514,1.1472,0.28926,0.39557,
1.8,-0.010036,0.017422,0.0020008,1.9847,0.90462,1.1472,0.33083,0.45703,
2,-0.010663,0.017422,0.0020008,1.9847,0.90404,1.1472,0.37357,0.52108,
2.2,-0.01129,0.017422,0.0020008,1.9847,0.90339,1.1472,0.41747,0.58768,
2.4,-0.011915,0.017422,0.0020008,1.9847,0.90268,1.1471,0.4625,0.65681,
2.6,-0.012539,0.017422,0.0020008,1.9847,0.9019,1.1471,0.50866,0.72843,
2.8,-0.01316,0.017422,0.0020008,1.9847,0.90106,1.1471,0.55592,0.80248,
3,-0.013779,0.017422,0.0020008,1.9847,0.90015,1.147,0.60426,0.87894,
3.2,-0.014394,0.017422,0.0020008,1.9847,0.89919,1.147,0.65368,0.95776,
3.4,-0.015006,0.017422,0.0020008,1.9847,0.89816,1.1469,0.70413,1.0389,
3.6,-0.015612,0.017422,0.0020008,1.9847,0.89707,1.1468,0.75561,1.1223,
3.8,-0.016214,0.017422,0.0020008,1.9847,0.89593,1.1467,0.80809,1.2079,
4,-0.01681,0.017422,0.0020008,1.9847,0.89473,1.1466,0.86156,1.2956,
4.2,-0.017399,0.017422,0.0020008,1.9847,0.89348,1.1465,0.91598,1.3855,
4.4,-0.017981,0.017422,0.0020008,1.9847,0.89217,1.1463,0.97134,1.4774,
4.6,-0.018555,0.017422,0.0020008,1.9847,0.89082,1.1461,1.0276,1.5714,
4.8,-0.019119,0.017422,0.0020008,1.9847,0.88941,1.1459,1.0848,1.6672,
5,-0.019674,0.017422,0.0020008,1.9847,0.88796,1.1457,1.1428,1.765,
5.2,-0.020219,0.017422,0.0020008,1.9847,0.88645,1.1454,1.2017,1.8646,
5.4,-0.020753,0.017422,0.0020008,1.9847,0.88491,1.145,1.2614,1.9659,
5.6,-0.021274,0.017422,0.0020008,1.9847,0.88332,1.1446,1.322,2.069,
5.8,-0.021783,0.017422,0.0020008,1.9847,0.8817,1.1441,1.3833,2.1738,
6,-0.022279,0.017422,0.0020008,1.9847,0.88003,1.1436,1.4454,2.2801,
6.2,-0.022762,0.017422,0.0020008,1.9847,0.87833,1.143,1.5082,2.3881,
6.4,-0.02323,0.017422,0.0020008,1.9847,0.87659,1.1423,1.5718,2.4975,
6.6,-0.023683,0.017422,0.0020008,1.9847,0.87482,1.1416,1.6361,2.6083,
6.8,-0.024121,0.017422,0.0020008,1.9847,0.87302,1.1407,1.7011,2.7205,
7,-0.024543,0.017422,0.0020008,1.9847,0.8712,1.1398,1.7668,2.8341,
7.2,-0.024949,0.017422,0.0020008,1.9847,0.86934,1.1387,1.8332,2.9489,
7.4,-0.025339,0.017422,0.0020008,1.9847,0.86747,1.1376,1.9002,3.065,
7.6,-0.025712,0.017422,0.0020008,1.9847,0.86557,1.1363,1.9679,3.1822,
7.8,-0.025812,0.017422,0.0020008,1.9847,0.86366,1.135,2.0362,3.3005,
