"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-48.0422,-16.9142,-2.8823,-0.091892,-0.12118,3,100,-1e-07,-1e-09,-0.001,

