"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.47614,0.014432,0.0015964,0.94851,-3.1177,-2.624,0,0,
0.2,-0.0068167,0.014432,0.0015964,0.94851,-3.1157,-2.624,-0.032307,0.018715,
0.4,-0.0076949,0.014432,0.0015964,0.94851,-3.1139,-2.624,-0.06722,0.035947,
0.6,-0.0085849,0.014432,0.0015964,0.94851,-3.1122,-2.6241,-0.10473,0.051699,
0.8,-0.0094739,0.014432,0.0015964,0.94851,-3.1107,-2.6241,-0.14484,0.065976,
1,-0.010362,0.014432,0.0015964,0.94851,-3.1093,-2.6241,-0.18752,0.078785,
1.2,-0.011249,0.014432,0.0015964,0.94851,-3.1081,-2.6241,-0.23276,0.090135,
1.4,-0.012134,0.014432,0.0015964,0.94851,-3.107,-2.6241,-0.28055,0.10004,
1.6,-0.013018,0.014432,0.0015964,0.94851,-3.106,-2.6241,-0.33087,0.1085,
1.8,-0.013901,0.014432,0.0015964,0.94851,-3.1052,-2.6242,-0.38368,0.11555,
2,-0.014782,0.014432,0.0015964,0.94851,-3.1045,-2.6242,-0.43896,0.12119,
2.2,-0.01566,0.014432,0.0015964,0.94851,-3.1039,-2.6242,-0.49668,0.12544,
2.4,-0.016537,0.014432,0.0015964,0.94851,-3.1035,-2.6243,-0.55681,0.12833,
2.6,-0.01741,0.014432,0.0015964,0.94851,-3.1032,-2.6243,-0.6193,0.12986,
2.8,-0.018281,0.014432,0.0015964,0.94851,-3.103,-2.6244,-0.68413,0.13008,
3,-0.019147,0.014432,0.0015964,0.94851,-3.103,-2.6244,-0.75125,0.12899,
3.2,-0.02001,0.014432,0.0015964,0.94851,-3.103,-2.6245,-0.82062,0.12663,
3.4,-0.020868,0.014432,0.0015964,0.94851,-3.1032,-2.6246,-0.8922,0.12301,
3.6,-0.02172,0.014432,0.0015964,0.94851,-3.1035,-2.6248,-0.96593,0.11818,
3.8,-0.022567,0.014432,0.0015964,0.94851,-3.104,-2.6249,-1.0418,0.11215,
4,-0.023192,0.014432,0.0015964,0.94851,-3.1045,-2.6251,-1.1197,0.10496,
4.2,-0.023259,0.014432,0.0015964,0.94851,-3.1051,-2.6254,-1.1997,0.096632,
4.4,-0.023321,0.014432,0.0015964,0.94851,-3.1059,-2.6257,-1.2816,0.087205,
4.6,-0.023376,0.014432,0.0015964,0.94851,-3.1067,-2.626,-1.3654,0.07671,
4.8,-0.023427,0.014432,0.0015964,0.94851,-3.1077,-2.6264,-1.4511,0.065181,
5,-0.023471,0.014432,0.0015964,0.94851,-3.1087,-2.6269,-1.5386,0.05265,
5.2,-0.02351,0.014432,0.0015964,0.94851,-3.1099,-2.6274,-1.628,0.039152,
5.4,-0.023543,0.014432,0.0015964,0.94851,-3.1111,-2.628,-1.719,0.024723,
5.6,-0.023571,0.014432,0.0015964,0.94851,-3.1124,-2.6286,-1.8117,0.0093981,
5.8,-0.023593,0.014432,0.0015964,0.94851,-3.1138,-2.6294,-1.906,-0.0067879,
6,-0.023609,0.014432,0.0015964,0.94851,-3.1152,-2.6302,-2.002,-0.023799,
6.2,-0.023619,0.014432,0.0015964,0.94851,-3.1168,-2.631,-2.0994,-0.041598,
6.4,-0.023624,0.014432,0.0015964,0.94851,-3.1184,-2.632,-2.1984,-0.060151,
6.6,-0.023623,0.014432,0.0015964,0.94851,-3.1201,-2.633,-2.2987,-0.079421,
6.8,-0.023617,0.014432,0.0015964,0.94851,-3.1219,-2.6341,-2.4005,-0.099371,
7,-0.023605,0.014432,0.0015964,0.94851,-3.1237,-2.6353,-2.5036,-0.11997,
