"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.12181,0.017024,0.0019219,2.0005,-0.78985,-0.85017,0,0,
0.2,0.00072229,0.017024,0.0019219,2.0005,-0.79012,-0.85017,0.016013,-0.012389,
0.4,0.00086712,0.017024,0.0019219,2.0005,-0.79037,-0.85017,0.034005,-0.02703,
0.6,0.0010138,0.017024,0.0019219,2.0005,-0.79059,-0.85017,0.05397,-0.043919,
0.8,0.0011603,0.017024,0.0019219,2.0005,-0.79081,-0.85016,0.075903,-0.063048,
1,0.0013066,0.017024,0.0019219,2.0005,-0.791,-0.85016,0.099794,-0.084407,
1.2,0.0014525,0.017024,0.0019219,2.0005,-0.79117,-0.85016,0.12563,-0.10798,
1.4,0.0015982,0.017024,0.0019219,2.0005,-0.79133,-0.85016,0.1534,-0.13376,
1.6,0.0017436,0.017024,0.0019219,2.0005,-0.79147,-0.85016,0.18309,-0.16171,
1.8,0.0018887,0.017024,0.0019219,2.0005,-0.7916,-0.85016,0.21467,-0.19183,
2,0.0020334,0.017024,0.0019219,2.0005,-0.7917,-0.85016,0.24812,-0.22408,
2.2,0.0021777,0.017024,0.0019219,2.0005,-0.79179,-0.85016,0.28343,-0.25844,
2.4,0.0023216,0.017024,0.0019219,2.0005,-0.79186,-0.85015,0.32056,-0.29488,
2.6,0.0024651,0.017024,0.0019219,2.0005,-0.79192,-0.85015,0.3595,-0.33336,
2.8,0.0026082,0.017024,0.0019219,2.0005,-0.79196,-0.85015,0.4002,-0.37387,
3,0.0027507,0.017024,0.0019219,2.0005,-0.79198,-0.85015,0.44264,-0.41635,
3.2,0.0028928,0.017024,0.0019219,2.0005,-0.79199,-0.85015,0.48679,-0.46077,
3.4,0.0030343,0.017024,0.0019219,2.0005,-0.79198,-0.85014,0.53261,-0.5071,
3.6,0.0031753,0.017024,0.0019219,2.0005,-0.79196,-0.85014,0.58007,-0.5553,
3.8,0.0033156,0.017024,0.0019219,2.0005,-0.79193,-0.85014,0.62914,-0.60532,
4,0.0034553,0.017024,0.0019219,2.0005,-0.79187,-0.85013,0.67977,-0.65713,
4.2,0.0035944,0.017024,0.0019219,2.0005,-0.79181,-0.85013,0.73192,-0.71067,
4.4,0.0037327,0.017024,0.0019219,2.0005,-0.79173,-0.85012,0.78557,-0.76591,
