"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.44659,0.015502,0.0015445,1.9835,1.8046,1.5814,0,0,
0.2,0.0075494,0.015502,0.0015445,1.9835,1.8063,1.5814,0.016479,0.0043162,
0.4,0.0080353,0.015502,0.0015445,1.9835,1.8081,1.5814,0.032927,0.01163,
0.6,0.0085486,0.015502,0.0015445,1.9835,1.8099,1.5814,0.049343,0.021935,
0.8,0.0090652,0.015502,0.0015445,1.9835,1.8118,1.5814,0.065727,0.035221,
1,0.0095847,0.015502,0.0015445,1.9835,1.8138,1.5814,0.08208,0.051475,
1.2,0.010107,0.015502,0.0015445,1.9835,1.8158,1.5814,0.098401,0.070679,
1.4,0.010632,0.015502,0.0015445,1.9835,1.8179,1.5815,0.11469,0.09281,
1.6,0.011159,0.015502,0.0015445,1.9835,1.8201,1.5815,0.13095,0.11784,
1.8,0.011689,0.015502,0.0015445,1.9835,1.8223,1.5815,0.14718,0.14575,
2,0.012219,0.015502,0.0015445,1.9835,1.8246,1.5815,0.16337,0.1765,
2.2,0.012751,0.015502,0.0015445,1.9835,1.8269,1.5815,0.17954,0.21005,
2.4,0.013284,0.015502,0.0015445,1.9835,1.8293,1.5816,0.19567,0.24637,
2.6,0.013817,0.015502,0.0015445,1.9835,1.8318,1.5816,0.21178,0.28542,
2.8,0.014349,0.015502,0.0015445,1.9835,1.8343,1.5816,0.22785,0.32715,
3,0.014882,0.015502,0.0015445,1.9835,1.8369,1.5817,0.2439,0.37152,
3.2,0.015411,0.015502,0.0015445,1.9835,1.8396,1.5817,0.25991,0.41847,
3.4,0.01594,0.015502,0.0015445,1.9835,1.8423,1.5818,0.27589,0.46795,
3.6,0.016466,0.015502,0.0015445,1.9835,1.845,1.5819,0.29184,0.51992,
3.8,0.016989,0.015502,0.0015445,1.9835,1.8479,1.582,0.30776,0.57432,
4,0.017508,0.015502,0.0015445,1.9835,1.8507,1.5821,0.32365,0.63109,
4.2,0.018022,0.015502,0.0015445,1.9835,1.8536,1.5823,0.3395,0.69018,
4.4,0.018531,0.015502,0.0015445,1.9835,1.8566,1.5825,0.35532,0.75152,
4.6,0.019035,0.015502,0.0015445,1.9835,1.8596,1.5827,0.3711,0.81507,
4.8,0.019531,0.015502,0.0015445,1.9835,1.8627,1.5829,0.38684,0.88075,
5,0.020021,0.015502,0.0015445,1.9835,1.8658,1.5832,0.40254,0.94852,
5.2,0.020503,0.015502,0.0015445,1.9835,1.8689,1.5836,0.41819,1.0183,
5.4,0.020977,0.015502,0.0015445,1.9835,1.8721,1.5839,0.43379,1.09,
5.6,0.021439,0.015502,0.0015445,1.9835,1.8753,1.5844,0.44934,1.1637,
5.8,0.021895,0.015502,0.0015445,1.9835,1.8786,1.5849,0.46483,1.2392,
6,0.022339,0.015502,0.0015445,1.9835,1.8819,1.5854,0.48026,1.3164,
6.2,0.022773,0.015502,0.0015445,1.9835,1.8852,1.586,0.49562,1.3954,
6.4,0.023194,0.015502,0.0015445,1.9835,1.8886,1.5867,0.5109,1.4761,
