"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,46.3089,4.6806,0.12286,-0.10736,-0.0044409,3,100,-1e-07,-1e-09,-0.001,

