"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-8.3841,34.1929,2.1599,-0.097424,0.045384,3,100,-1e-07,-1e-09,-0.001,

