"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.70709,0.016785,0.0018724,2.0095,1.8113,2.1599,0,0,
0.2,-0.010646,0.016785,0.0018724,2.0095,1.8095,2.1599,-0.020318,0.010324,
0.4,-0.011496,0.016785,0.0018724,2.0095,1.8077,2.1598,-0.042301,0.02314,
0.6,-0.012398,0.016785,0.0018724,2.0095,1.8058,2.1598,-0.065947,0.038444,
0.8,-0.013304,0.016785,0.0018724,2.0095,1.8037,2.1598,-0.091248,0.056227,
1,-0.014214,0.016785,0.0018724,2.0095,1.8016,2.1598,-0.1182,0.076478,
1.2,-0.015127,0.016785,0.0018724,2.0095,1.7994,2.1597,-0.14679,0.099182,
1.4,-0.016043,0.016785,0.0018724,2.0095,1.797,2.1597,-0.177,0.12432,
1.6,-0.016962,0.016785,0.0018724,2.0095,1.7946,2.1597,-0.20883,0.15187,
1.8,-0.017881,0.016785,0.0018724,2.0095,1.7921,2.1596,-0.24225,0.18182,
2,-0.018802,0.016785,0.0018724,2.0095,1.7894,2.1596,-0.27724,0.21412,
2.2,-0.019722,0.016785,0.0018724,2.0095,1.7867,2.1595,-0.3138,0.24876,
2.4,-0.02064,0.016785,0.0018724,2.0095,1.7839,2.1595,-0.35189,0.28571,
2.6,-0.021556,0.016785,0.0018724,2.0095,1.781,2.1594,-0.39149,0.32492,
2.8,-0.022468,0.016785,0.0018724,2.0095,1.778,2.1593,-0.43258,0.36636,
3,-0.023375,0.016785,0.0018724,2.0095,1.7749,2.1592,-0.47513,0.41,
3.2,-0.024274,0.016785,0.0018724,2.0095,1.7717,2.1591,-0.51911,0.45579,
3.4,-0.025166,0.016785,0.0018724,2.0095,1.7684,2.1589,-0.56449,0.5037,
3.6,-0.026047,0.016785,0.0018724,2.0095,1.7651,2.1587,-0.61124,0.55368,
3.8,-0.026918,0.016785,0.0018724,2.0095,1.7616,2.1584,-0.65933,0.60568,
4,-0.027774,0.016785,0.0018724,2.0095,1.7581,2.1581,-0.70872,0.65967,
