"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.16006,0.017024,0.0019224,2.0004,-2.8031,-2.8823,0,0,
0.2,-0.0017068,0.017024,0.0019224,2.0004,-2.8047,-2.8823,-0.019828,-0.02462,
0.4,-0.0015447,0.017024,0.0019224,2.0004,-2.8064,-2.8823,-0.042554,-0.050009,
0.6,-0.0013819,0.017024,0.0019224,2.0004,-2.808,-2.8823,-0.068171,-0.076164,
0.8,-0.0012219,0.017024,0.0019224,2.0004,-2.8096,-2.8823,-0.09667,-0.10308,
1,-0.0010647,0.017024,0.0019224,2.0004,-2.8112,-2.8823,-0.12804,-0.13077,
1.2,-0.0009103,0.017024,0.0019224,2.0004,-2.8127,-2.8823,-0.16226,-0.1592,
1.4,-0.00075906,0.017024,0.0019224,2.0004,-2.8142,-2.8823,-0.1993,-0.18839,
1.6,-0.00061044,0.017024,0.0019224,2.0004,-2.8157,-2.8823,-0.23916,-0.21832,
1.8,-0.00046503,0.017024,0.0019224,2.0004,-2.8172,-2.8823,-0.28179,-0.24899,
2,-0.00032234,0.017024,0.0019224,2.0004,-2.8187,-2.8823,-0.32717,-0.28039,
2.2,-0.00018235,0.017024,0.0019224,2.0004,-2.8201,-2.8823,-0.37526,-0.3125,
2.4,-4.59e-05,0.017024,0.0019224,2.0004,-2.8215,-2.8823,-0.42602,-0.34533,
2.6,8.7734e-05,0.017024,0.0019224,2.0004,-2.8229,-2.8823,-0.47942,-0.37886,
2.8,0.00021877,0.017024,0.0019224,2.0004,-2.8243,-2.8823,-0.53542,-0.41307,
3,0.00034635,0.017024,0.0019224,2.0004,-2.8256,-2.8823,-0.59396,-0.44796,
3.2,0.00047133,0.017024,0.0019224,2.0004,-2.8269,-2.8823,-0.655,-0.48351,
3.4,0.00059292,0.017024,0.0019224,2.0004,-2.8282,-2.8823,-0.71849,-0.51971,
3.6,0.00071184,0.017024,0.0019224,2.0004,-2.8295,-2.8823,-0.78438,-0.55655,
3.8,0.00082791,0.017024,0.0019224,2.0004,-2.8308,-2.8823,-0.85262,-0.59401,
4,0.0009403,0.017024,0.0019224,2.0004,-2.832,-2.8823,-0.92315,-0.63208,
4.2,0.0010502,0.017024,0.0019224,2.0004,-2.8333,-2.8823,-0.99592,-0.67075,
4.4,0.0011574,0.017024,0.0019224,2.0004,-2.8345,-2.8823,-1.0709,-0.70999,
4.6,0.0012607,0.017024,0.0019224,2.0004,-2.8357,-2.8823,-1.148,-0.7498,
4.8,0.0013616,0.017024,0.0019224,2.0004,-2.8369,-2.8823,-1.2271,-0.79015,
5,0.0014592,0.017024,0.0019224,2.0004,-2.838,-2.8823,-1.3083,-0.83104,
5.2,0.0015546,0.017024,0.0019224,2.0004,-2.8392,-2.8823,-1.3914,-0.87245,
5.4,0.001646,0.017024,0.0019224,2.0004,-2.8403,-2.8823,-1.4764,-0.91436,
5.6,0.0017348,0.017024,0.0019224,2.0004,-2.8414,-2.8823,-1.5632,-0.95676,
5.8,0.0018214,0.017024,0.0019224,2.0004,-2.8425,-2.8823,-1.6519,-0.99963,
6,0.0019034,0.017024,0.0019224,2.0004,-2.8436,-2.8823,-1.7422,-1.043,
6.2,0.0019838,0.017024,0.0019224,2.0004,-2.8447,-2.8823,-1.8342,-1.0867,
6.4,0.0020605,0.017024,0.0019224,2.0004,-2.8457,-2.8823,-1.9278,-1.1309,
6.6,0.002136,0.017024,0.0019224,2.0004,-2.8468,-2.8823,-2.023,-1.1755,
