"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,0.35602,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2983,-2.6504,0,0,
0.2,0.0018831,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3007,-2.6504,0.0008754,-0.035128,
0.4,0.0023942,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.303,-2.6504,-0.00089241,-0.071669,
0.6,0.0029114,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3051,-2.6504,-0.0052981,-0.10962,
0.8,0.0034266,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3072,-2.6504,-0.012333,-0.14898,
1,0.0039398,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3092,-2.6504,-0.021984,-0.18974,
1.2,0.0044508,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3111,-2.6503,-0.034236,-0.23189,
1.4,0.0049597,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3129,-2.6503,-0.049069,-0.27542,
1.6,0.0054666,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3146,-2.6503,-0.066462,-0.32032,
1.8,0.0059712,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3162,-2.6503,-0.086389,-0.36658,
2,0.0064732,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3177,-2.6503,-0.10882,-0.41418,
2.2,0.0069733,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3191,-2.6503,-0.13373,-0.4631,
2.4,0.0074705,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3204,-2.6503,-0.16107,-0.51333,
2.6,0.0079655,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3216,-2.6503,-0.19082,-0.56484,
2.8,0.0084577,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3227,-2.6503,-0.22294,-0.61762,
3,0.0089472,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3237,-2.6502,-0.25737,-0.67165,
3.2,0.0094336,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3246,-2.6502,-0.29409,-0.72689,
3.4,0.0099171,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3255,-2.6502,-0.33304,-0.78334,
3.6,0.010397,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3262,-2.6502,-0.37418,-0.84095,
3.8,0.010874,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3269,-2.6501,-0.41747,-0.89971,
4,0.011347,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3275,-2.6501,-0.46284,-0.9596,
4.2,0.011817,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.328,-2.65,-0.51025,-1.0206,
4.4,0.012283,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3285,-2.6499,-0.55966,-1.0826,
4.6,0.012745,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3288,-2.6499,-0.611,-1.1457,
4.8,0.013203,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3291,-2.6498,-0.66422,-1.2098,
5,0.013655,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3293,-2.6496,-0.71927,-1.2749,
5.2,0.014104,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3295,-2.6495,-0.7761,-1.341,
5.4,0.014548,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3295,-2.6493,-0.83466,-1.408,
5.6,0.014987,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3296,-2.6491,-0.89488,-1.4759,
5.8,0.01542,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3295,-2.6489,-0.95672,-1.5447,
6,0.015564,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3294,-2.6487,-1.0201,-1.6143,
6.2,0.015586,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3293,-2.6484,-1.085,-1.6848,
6.4,0.015603,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.329,-2.6481,-1.1514,-1.7561,
6.6,0.015618,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3288,-2.6477,-1.2192,-1.8282,
6.8,0.015629,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3285,-2.6473,-1.2883,-1.901,
7,0.015638,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3281,-2.6469,-1.3587,-1.9746,
7.2,0.015643,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3277,-2.6464,-1.4304,-2.0489,
7.4,0.015646,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3272,-2.6459,-1.5032,-2.1239,
7.6,0.015645,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3267,-2.6453,-1.5773,-2.1995,
7.8,0.015642,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3262,-2.6447,-1.6524,-2.2758,
8,0.015637,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3256,-2.6441,-1.7286,-2.3528,
8.2,0.015628,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.325,-2.6434,-1.8058,-2.4304,
8.4,0.015617,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3244,-2.6427,-1.884,-2.5086,
8.6,0.015604,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3237,-2.6419,-1.9631,-2.5873,
8.8,0.015588,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.323,-2.6411,-2.0431,-2.6667,
9,0.015571,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3223,-2.6402,-2.1239,-2.7465,
9.2,0.015551,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3215,-2.6393,-2.2055,-2.8269,
9.4,0.015529,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3207,-2.6384,-2.2879,-2.9079,
9.6,0.015505,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.32,-2.6374,-2.3711,-2.9893,
9.8,0.015479,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3191,-2.6364,-2.4549,-3.0713,
10,0.015452,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3183,-2.6353,-2.5394,-3.1537,
10.2,0.015423,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3175,-2.6342,-2.6245,-3.2366,
10.4,0.015392,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3166,-2.6331,-2.7102,-3.3199,
10.6,0.01536,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3157,-2.6319,-2.7964,-3.4037,
10.8,0.015326,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3149,-2.6306,-2.8832,-3.488,
11,0.015292,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.314,-2.6294,-2.9705,-3.5726,
11.2,0.015256,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3131,-2.628,-3.0582,-3.6577,
11.4,0.015218,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3122,-2.6267,-3.1464,-3.7432,
11.6,0.01518,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3113,-2.6253,-3.2351,-3.8291,
11.8,0.015141,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3104,-2.6239,-3.3241,-3.9154,
12,0.015101,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3094,-2.6224,-3.4135,-4.002,
12.2,0.01506,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3085,-2.6209,-3.5032,-4.0891,
12.4,0.015018,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3076,-2.6194,-3.5932,-4.1765,
12.6,0.014975,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3067,-2.6178,-3.6836,-4.2643,
12.8,0.014932,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3058,-2.6162,-3.7742,-4.3524,
13,0.014888,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3049,-2.6146,-3.8651,-4.4409,
13.2,0.014844,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.304,-2.6129,-3.9562,-4.5297,
13.4,0.014799,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3031,-2.6112,-4.0476,-4.6189,
13.6,0.014754,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3022,-2.6095,-4.1392,-4.7084,
13.8,0.014708,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3013,-2.6077,-4.2309,-4.7983,
14,0.014662,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.3005,-2.6059,-4.3228,-4.8884,
14.2,0.014615,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2996,-2.6041,-4.4149,-4.9789,
14.4,0.014568,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2988,-2.6023,-4.5071,-5.0697,
14.6,0.014521,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2979,-2.6004,-4.5995,-5.1609,
14.8,0.014474,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2971,-2.5985,-4.692,-5.2523,
15,0.014427,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2963,-2.5966,-4.7845,-5.344,
15.2,0.014379,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2955,-2.5947,-4.8772,-5.4361,
15.4,0.014331,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2947,-2.5927,-4.9699,-5.5284,
15.6,0.014283,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2939,-2.5907,-5.0627,-5.6211,
15.8,0.014235,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2932,-2.5887,-5.1556,-5.714,
16,0.014187,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2924,-2.5867,-5.2485,-5.8073,
16.2,0.014139,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2917,-2.5847,-5.3414,-5.9008,
16.4,0.014091,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.291,-2.5826,-5.4344,-5.9946,
16.6,0.014043,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2903,-2.5805,-5.5274,-6.0887,
16.8,0.013994,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2896,-2.5785,-5.6204,-6.1831,
17,0.013946,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.289,-2.5763,-5.7134,-6.2777,
17.2,0.013898,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2884,-2.5742,-5.8063,-6.3726,
17.4,0.01385,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2878,-2.5721,-5.8993,-6.4679,
17.6,0.013802,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2872,-2.5699,-5.9922,-6.5633,
17.8,0.013754,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2866,-2.5678,-6.0851,-6.6591,
18,0.013706,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.286,-2.5656,-6.178,-6.7551,
18.2,0.013658,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2855,-2.5634,-6.2709,-6.8514,
18.4,0.01361,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.285,-2.5612,-6.3636,-6.9479,
18.6,0.013562,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2845,-2.559,-6.4564,-7.0447,
18.8,0.013515,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.284,-2.5568,-6.549,-7.1418,
19,0.013467,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2836,-2.5546,-6.6416,-7.2392,
19.2,0.013419,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2832,-2.5524,-6.7342,-7.3367,
19.4,0.013372,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2828,-2.5501,-6.8266,-7.4346,
19.6,0.013325,1,1,1,-1,-1,-1,0.0097278,0.0012607,1,-2.2824,-2.5479,-6.919,-7.5327,
19.8,0.013278,1,1,1,-1,-1,-1,0.0097278,0.0012609,1,-2.282,-2.5456,-7.0113,-7.631,
20,0.013233,1,1,1,-1,-1,-1,0.0097278,0.0012611,1,-2.2817,-2.5434,-7.1035,-7.7297,
20.2,0.013189,1,1,1,-1,-1,-1,0.0097278,0.0012614,1,-2.2814,-2.5411,-7.1957,-7.8285,
20.4,0.013144,1,1,1,-1,-1,-1,0.0097278,0.0012616,1,-2.2811,-2.5389,-7.2877,-7.9276,
20.6,0.0131,1,1,1,-1,-1,-1,0.0097278,0.0012618,1,-2.2809,-2.5366,-7.3796,-8.027,
20.8,0.013056,1,1,1,-1,-1,-1,0.0097278,0.0012621,1,-2.2806,-2.5344,-7.4715,-8.1266,
21,0.013012,1,1,1,-1,-1,-1,0.0097278,0.0012623,1,-2.2804,-2.5321,-7.5632,-8.2264,
21.2,0.012968,1,1,1,-1,-1,-1,0.0097278,0.0012626,1,-2.2802,-2.5298,-7.6548,-8.3265,
21.4,0.012924,1,1,1,-1,-1,-1,0.0097279,0.0012628,1,-2.2801,-2.5275,-7.7463,-8.4268,
21.6,0.01288,1,1,1,-1,-1,-1,0.0097279,0.0012631,1,-2.2799,-2.5253,-7.8377,-8.5274,
21.8,0.012837,1,1,1,-1,-1,-1,0.0097279,0.0012633,1,-2.2798,-2.523,-7.929,-8.6282,
22,0.012793,1,1,1,-1,-1,-1,0.0097279,0.0012636,1,-2.2797,-2.5207,-8.0202,-8.7292,
22.2,0.01275,1,1,1,-1,-1,-1,0.0097279,0.0012639,1,-2.2797,-2.5184,-8.1112,-8.8305,
