"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",
1,4,10,-45.7833,-9.8961,-2.8285,0.16787,-0.08249,3,100,1e-08,

