"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
4.6,0.014122,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6022,2.2863,0.35717,0.56209,
4.8,0.014547,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6058,2.2864,0.35285,0.60935,
5,0.01497,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6095,2.2866,0.34715,0.65817,
5.2,0.015394,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6133,2.2867,0.34011,0.70851,
5.4,0.015818,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6171,2.2869,0.33178,0.76032,
5.6,0.01624,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6209,2.2872,0.32219,0.81356,
5.8,0.016663,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6248,2.2874,0.31138,0.86817,
6,0.017084,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6287,2.2878,0.29938,0.92411,
6.2,0.017503,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6327,2.2881,0.28623,0.98133,
6.4,0.017922,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6367,2.2885,0.27197,1.0398,
6.6,0.018248,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6408,2.2889,0.25662,1.0994,
6.8,0.018266,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6449,2.2894,0.24022,1.1602,
7,0.018282,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.649,2.29,0.22281,1.2221,
7.2,0.018295,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6531,2.2906,0.20441,1.2851,
7.4,0.018305,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6573,2.2913,0.18505,1.349,
7.6,0.018311,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6615,2.292,0.16477,1.4139,
7.8,0.018315,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6658,2.2927,0.14359,1.4798,
8,0.018315,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.67,2.2936,0.12155,1.5465,
8.2,0.018314,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6743,2.2945,0.098655,1.6141,
8.4,0.018309,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6786,2.2954,0.074947,1.6824,
8.6,0.018303,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.683,2.2964,0.050446,1.7515,
8.8,0.018294,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6873,2.2975,0.025178,1.8213,
9,0.018284,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6917,2.2987,-0.00083676,1.8919,
9.2,0.018269,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.6961,2.2999,-0.027575,1.963,
9.4,0.018252,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7005,2.3011,-0.055015,2.0348,
9.6,0.018237,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7049,2.3024,-0.083138,2.1071,
9.8,0.018216,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7093,2.3038,-0.11192,2.18,
10,0.018194,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7137,2.3052,-0.14135,2.2534,
10.2,0.018173,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7181,2.3067,-0.17141,2.3273,
10.4,0.018147,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7226,2.3083,-0.20208,2.4016,
10.6,0.018123,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.727,2.3099,-0.23334,2.4763,
10.8,0.018092,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7315,2.3116,-0.26517,2.5514,
11,0.018066,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7359,2.3133,-0.29758,2.6269,
11.2,0.018036,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7403,2.3151,-0.33053,2.7027,
11.4,0.018006,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7448,2.3169,-0.36401,2.7788,
11.6,0.017973,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7492,2.3188,-0.39803,2.8552,
11.8,0.017939,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7537,2.3208,-0.43255,2.9319,
12,0.017906,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7581,2.3228,-0.46757,3.0088,
12.2,0.017871,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7625,2.3248,-0.50309,3.0859,
12.4,0.017834,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7669,2.3269,-0.53908,3.1631,
12.6,0.017798,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7713,2.3291,-0.57554,3.2406,
12.8,0.017761,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7757,2.3313,-0.61246,3.3182,
13,0.017723,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7801,2.3335,-0.64983,3.3959,
13.2,0.017685,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7845,2.3358,-0.68764,3.4737,
13.4,0.017648,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7889,2.3382,-0.72588,3.5516,
13.6,0.017608,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7932,2.3406,-0.76456,3.6296,
13.8,0.017567,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.7976,2.343,-0.80365,3.7077,
14,0.017528,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8019,2.3455,-0.84315,3.7858,
14.2,0.017486,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8062,2.348,-0.88306,3.8639,
14.4,0.017445,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8105,2.3505,-0.92337,3.942,
14.6,0.017404,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8147,2.3531,-0.96407,4.0201,
14.8,0.017364,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.819,2.3558,-1.0052,4.0982,
15,0.017321,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8232,2.3584,-1.0466,4.1762,
15.2,0.017283,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8274,2.3612,-1.0885,4.2542,
15.4,0.017236,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8316,2.3639,-1.1307,4.3322,
15.6,0.017195,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8357,2.3667,-1.1733,4.41,
15.8,0.017153,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8399,2.3695,-1.2162,4.4878,
16,0.01711,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.844,2.3723,-1.2595,4.5655,
16.2,0.017067,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8481,2.3752,-1.3032,4.6431,
16.4,0.017027,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8521,2.3781,-1.3472,4.7206,
16.6,0.016984,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8562,2.381,-1.3915,4.798,
16.8,0.016937,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8602,2.384,-1.4362,4.8752,
17,0.016899,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8642,2.3869,-1.4812,4.9523,
17.2,0.016852,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8681,2.3899,-1.5266,5.0293,
17.4,0.016812,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.872,2.393,-1.5723,5.106,
17.6,0.01677,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8759,2.396,-1.6183,5.1827,
17.8,0.016724,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8798,2.3991,-1.6647,5.2591,
18,0.016683,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8836,2.4022,-1.7113,5.3354,
18.2,0.01664,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8874,2.4053,-1.7583,5.4115,
18.4,0.016594,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8912,2.4084,-1.8056,5.4874,
18.6,0.016554,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.895,2.4116,-1.8532,5.5631,
18.8,0.01651,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.8987,2.4147,-1.9011,5.6385,
19,0.016469,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.9024,2.4179,-1.9494,5.7138,
19.2,0.016423,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.906,2.4211,-1.9979,5.7889,
19.4,0.016379,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.9096,2.4243,-2.0467,5.8637,
19.6,0.016337,1,1,1,-1,-1,-1,0.010003,0.001112,1,2.9132,2.4276,-2.0959,5.9383,
19.8,0.016293,1,1,1,-1,-1,-1,0.010003,0.0011112,1,2.9168,2.4308,-2.1453,6.0127,
20,0.016245,1,1,1,-1,-1,-1,0.010003,0.0011104,1,2.9203,2.4341,-2.195,6.0869,
20.2,0.016191,1,1,1,-1,-1,-1,0.010003,0.0011095,1,2.9238,2.4373,-2.245,6.1608,
20.4,0.016142,1,1,1,-1,-1,-1,0.010003,0.0011087,1,2.9272,2.4406,-2.2953,6.2345,
20.6,0.01609,1,1,1,-1,-1,-1,0.010003,0.0011079,1,2.9306,2.4439,-2.3459,6.3079,
20.8,0.016036,1,1,1,-1,-1,-1,0.010003,0.0011071,1,2.934,2.4472,-2.3968,6.381,
21,0.015988,1,1,1,-1,-1,-1,0.010003,0.0011063,1,2.9374,2.4505,-2.4479,6.454,
21.2,0.015934,1,1,1,-1,-1,-1,0.010003,0.0011055,1,2.9407,2.4538,-2.4994,6.5266,
21.4,0.01589,1,1,1,-1,-1,-1,0.010002,0.0011047,1,2.9439,2.4571,-2.5511,6.599,
21.6,0.015836,1,1,1,-1,-1,-1,0.010002,0.0011039,1,2.9472,2.4604,-2.6031,6.6711,
21.8,0.01579,1,1,1,-1,-1,-1,0.010002,0.0011031,1,2.9504,2.4637,-2.6553,6.743,
22,0.015733,1,1,1,-1,-1,-1,0.010002,0.0011024,1,2.9535,2.467,-2.7079,6.8146,
22.2,0.015685,1,1,1,-1,-1,-1,0.010002,0.0011016,1,2.9567,2.4704,-2.7607,6.8859,
22.4,0.015638,1,1,1,-1,-1,-1,0.010002,0.0011008,1,2.9597,2.4737,-2.8137,6.9569,
22.6,0.015587,1,1,1,-1,-1,-1,0.010002,0.0011001,1,2.9628,2.477,-2.8671,7.0277,
22.8,0.015539,1,1,1,-1,-1,-1,0.010002,0.0010993,1,2.9658,2.4803,-2.9207,7.0982,
23,0.015488,1,1,1,-1,-1,-1,0.010002,0.0010986,1,2.9688,2.4837,-2.9745,7.1684,
23.2,0.015437,1,1,1,-1,-1,-1,0.010002,0.0010979,1,2.9717,2.487,-3.0286,7.2383,
23.4,0.015391,1,1,1,-1,-1,-1,0.010002,0.0010971,1,2.9746,2.4903,-3.083,7.3079,
23.6,0.01534,1,1,1,-1,-1,-1,0.010002,0.0010964,1,2.9775,2.4937,-3.1376,7.3772,
23.8,0.015291,1,1,1,-1,-1,-1,0.010002,0.0010957,1,2.9803,2.497,-3.1925,7.4463,
24,0.015243,1,1,1,-1,-1,-1,0.010002,0.001095,1,2.9831,2.5003,-3.2476,7.515,
24.2,0.015191,1,1,1,-1,-1,-1,0.010002,0.0010943,1,2.9858,2.5037,-3.303,7.5835,
24.4,0.015148,1,1,1,-1,-1,-1,0.010002,0.0010936,1,2.9885,2.507,-3.3586,7.6517,
24.6,0.015093,1,1,1,-1,-1,-1,0.010002,0.0010929,1,2.9912,2.5103,-3.4145,7.7196,
24.8,0.015051,1,1,1,-1,-1,-1,0.010002,0.0010923,1,2.9938,2.5136,-3.4706,7.7871,
25,0.014996,1,1,1,-1,-1,-1,0.010002,0.0010916,1,2.9964,2.5169,-3.5269,7.8544,
25.2,0.01495,1,1,1,-1,-1,-1,0.010002,0.0010909,1,2.999,2.5202,-3.5835,7.9214,
25.4,0.014905,1,1,1,-1,-1,-1,0.010002,0.0010903,1,3.0015,2.5235,-3.6403,7.9881,
25.6,0.014851,1,1,1,-1,-1,-1,0.010002,0.0010896,1,3.004,2.5268,-3.6974,8.0545,
25.8,0.014806,1,1,1,-1,-1,-1,0.010002,0.001089,1,3.0064,2.5301,-3.7547,8.1206,
26,0.01476,1,1,1,-1,-1,-1,0.010002,0.0010883,1,3.0088,2.5334,-3.8122,8.1863,
26.2,0.01471,1,1,1,-1,-1,-1,0.010002,0.0010877,1,3.0111,2.5367,-3.8699,8.2518,
26.4,0.014661,1,1,1,-1,-1,-1,0.010002,0.0010871,1,3.0135,2.5399,-3.9279,8.317,
26.6,0.014612,1,1,1,-1,-1,-1,0.010002,0.0010864,1,3.0157,2.5432,-3.9861,8.3819,
26.8,0.014566,1,1,1,-1,-1,-1,0.010002,0.0010858,1,3.018,2.5464,-4.0445,8.4464,
27,0.014516,1,1,1,-1,-1,-1,0.010002,0.0010852,1,3.0202,2.5497,-4.1031,8.5107,
27.2,0.01447,1,1,1,-1,-1,-1,0.010002,0.0010846,1,3.0223,2.5529,-4.1619,8.5747,
27.4,0.014418,1,1,1,-1,-1,-1,0.010002,0.001084,1,3.0244,2.5561,-4.221,8.6383,
27.6,0.014377,1,1,1,-1,-1,-1,0.010002,0.0010835,1,3.0265,2.5593,-4.2803,8.7017,
27.8,0.014326,1,1,1,-1,-1,-1,0.010002,0.0010829,1,3.0285,2.5625,-4.3397,8.7648,
28,0.014278,1,1,1,-1,-1,-1,0.010002,0.0010836,1,3.0305,2.5657,-4.3994,8.8275,
28.2,0.014245,1,1,1,-1,-1,-1,0.010002,0.0010843,1,3.0325,2.5689,-4.4593,8.89,
28.4,0.014209,1,1,1,-1,-1,-1,0.010002,0.0010849,1,3.0344,2.5721,-4.5194,8.9521,
28.6,0.014173,1,1,1,-1,-1,-1,0.010002,0.0010856,1,3.0363,2.5753,-4.5797,9.0139,
28.8,0.014136,1,1,1,-1,-1,-1,0.010002,0.0010862,1,3.0381,2.5784,-4.6403,9.0755,
29,0.0141,1,1,1,-1,-1,-1,0.010002,0.0010868,1,3.0399,2.5816,-4.701,9.1367,
29.2,0.014064,1,1,1,-1,-1,-1,0.010002,0.0010875,1,3.0417,2.5847,-4.7619,9.1976,
29.4,0.014025,1,1,1,-1,-1,-1,0.010002,0.0010881,1,3.0434,2.5878,-4.823,9.2583,
29.6,0.01399,1,1,1,-1,-1,-1,0.010002,0.0010887,1,3.0451,2.5909,-4.8843,9.3186,
29.8,0.013955,1,1,1,-1,-1,-1,0.010002,0.0010894,1,3.0467,2.594,-4.9458,9.3786,
30,0.013918,1,1,1,-1,-1,-1,0.010002,0.00109,1,3.0483,2.5971,-5.0074,9.4383,
30.2,0.013879,1,1,1,-1,-1,-1,0.010002,0.0010907,1,3.0499,2.6002,-5.0693,9.4977,
30.4,0.013844,1,1,1,-1,-1,-1,0.010002,0.0010913,1,3.0514,2.6033,-5.1314,9.5568,
30.6,0.013803,1,1,1,-1,-1,-1,0.010002,0.0010919,1,3.0529,2.6063,-5.1936,9.6157,
30.8,0.01377,1,1,1,-1,-1,-1,0.010002,0.0010926,1,3.0543,2.6094,-5.256,9.6742,
31,0.013731,1,1,1,-1,-1,-1,0.010002,0.0010932,1,3.0557,2.6124,-5.3186,9.7324,
31.2,0.013695,1,1,1,-1,-1,-1,0.010002,0.0010939,1,3.0571,2.6154,-5.3814,9.7903,
31.4,0.013655,1,1,1,-1,-1,-1,0.010002,0.0010946,1,3.0584,2.6184,-5.4444,9.8479,
31.6,0.013617,1,1,1,-1,-1,-1,0.010002,0.0010952,1,3.0597,2.6214,-5.5075,9.9052,
31.8,0.01358,1,1,1,-1,-1,-1,0.010002,0.0010959,1,3.061,2.6244,-5.5708,9.9622,
32,0.013543,1,1,1,-1,-1,-1,0.010002,0.0010965,1,3.0622,2.6274,-5.6343,10.0189,
32.2,0.0135,1,1,1,-1,-1,-1,0.010002,0.0010972,1,3.0633,2.6304,-5.698,10.0754,
32.4,0.01347,1,1,1,-1,-1,-1,0.010002,0.0010979,1,3.0645,2.6333,-5.7618,10.1315,
32.6,0.013427,1,1,1,-1,-1,-1,0.010003,0.0010985,1,3.0656,2.6363,-5.8258,10.1873,
32.8,0.013388,1,1,1,-1,-1,-1,0.010003,0.0010992,1,3.0666,2.6392,-5.8899,10.2429,
33,0.013349,1,1,1,-1,-1,-1,0.010003,0.0010999,1,3.0676,2.6421,-5.9543,10.2981,
33.2,0.013314,1,1,1,-1,-1,-1,0.010003,0.0011005,1,3.0686,2.645,-6.0187,10.353,
33.4,0.013273,1,1,1,-1,-1,-1,0.010003,0.0011012,1,3.0696,2.6479,-6.0834,10.4077,
33.6,0.013237,1,1,1,-1,-1,-1,0.010003,0.0011019,1,3.0705,2.6508,-6.1482,10.4621,
33.8,0.013197,1,1,1,-1,-1,-1,0.010003,0.0011026,1,3.0713,2.6536,-6.2132,10.5161,
34,0.013155,1,1,1,-1,-1,-1,0.010003,0.0011032,1,3.0721,2.6565,-6.2783,10.5699,
34.2,0.013121,1,1,1,-1,-1,-1,0.010003,0.0011039,1,3.0729,2.6593,-6.3436,10.6234,
34.4,0.01308,1,1,1,-1,-1,-1,0.010003,0.0011046,1,3.0737,2.6621,-6.409,10.6766,
34.6,0.013039,1,1,1,-1,-1,-1,0.010003,0.0011052,1,3.0744,2.665,-6.4746,10.7295,
34.8,0.013005,1,1,1,-1,-1,-1,0.010003,0.0011059,1,3.0751,2.6678,-6.5403,10.7821,
35,0.012962,1,1,1,-1,-1,-1,0.010003,0.0011066,1,3.0757,2.6706,-6.6062,10.8345,
35.2,0.012923,1,1,1,-1,-1,-1,0.010003,0.0011073,1,3.0763,2.6733,-6.6722,10.8865,
35.4,0.012883,1,1,1,-1,-1,-1,0.010003,0.0011079,1,3.0769,2.6761,-6.7384,10.9383,
35.6,0.012847,1,1,1,-1,-1,-1,0.010003,0.0011086,1,3.0774,2.6789,-6.8047,10.9898,
35.8,0.012807,1,1,1,-1,-1,-1,0.010003,0.0011093,1,3.0779,2.6816,-6.8711,11.041,
36,0.012764,1,1,1,-1,-1,-1,0.010003,0.00111,1,3.0784,2.6843,-6.9377,11.0919,
36.2,0.01273,1,1,1,-1,-1,-1,0.010003,0.0011106,1,3.0788,2.687,-7.0045,11.1425,
36.4,0.012687,1,1,1,-1,-1,-1,0.010003,0.0011113,1,3.0792,2.6897,-7.0714,11.1929,
36.6,0.012648,1,1,1,-1,-1,-1,0.010003,0.001112,1,3.0795,2.6924,-7.1384,11.243,
36.8,0.012609,1,1,1,-1,-1,-1,0.010003,0.0011126,1,3.0798,2.6951,-7.2055,11.2928,
37,0.012569,1,1,1,-1,-1,-1,0.010003,0.0011133,1,3.0801,2.6977,-7.2728,11.3423,
37.2,0.012526,1,1,1,-1,-1,-1,0.010003,0.001114,1,3.0804,2.7004,-7.3402,11.3916,
37.4,0.012491,1,1,1,-1,-1,-1,0.010003,0.0011146,1,3.0806,2.703,-7.4078,11.4405,
37.6,0.012447,1,1,1,-1,-1,-1,0.010003,0.0011153,1,3.0807,2.7057,-7.4754,11.4892,
37.8,0.012412,1,1,1,-1,-1,-1,0.010003,0.0011159,1,3.0809,2.7083,-7.5432,11.5376,
38,0.012374,1,1,1,-1,-1,-1,0.010003,0.0011166,1,3.081,2.7109,-7.6112,11.5858,
38.2,0.012327,1,1,1,-1,-1,-1,0.010003,0.0011172,1,3.0811,2.7134,-7.6792,11.6337,
38.4,0.01229,1,1,1,-1,-1,-1,0.010003,0.0011179,1,3.0811,2.716,-7.7474,11.6813,
38.6,0.012256,1,1,1,-1,-1,-1,0.010003,0.0011185,1,3.0811,2.7186,-7.8157,11.7286,
38.8,0.012211,1,1,1,-1,-1,-1,0.010003,0.0011192,1,3.0811,2.7211,-7.8841,11.7757,
39,0.012169,1,1,1,-1,-1,-1,0.010004,0.0011198,1,3.081,2.7236,-7.9527,11.8225,
39.2,0.012133,1,1,1,-1,-1,-1,0.010004,0.0011205,1,3.0809,2.7261,-8.0213,11.869,
39.4,0.012088,1,1,1,-1,-1,-1,0.010004,0.0011211,1,3.0808,2.7286,-8.0901,11.9153,
39.6,0.012049,1,1,1,-1,-1,-1,0.010004,0.0011217,1,3.0806,2.7311,-8.159,11.9613,
39.8,0.012014,1,1,1,-1,-1,-1,0.010004,0.0011224,1,3.0804,2.7336,-8.228,12.0071,
40,0.011974,1,1,1,-1,-1,-1,0.010004,0.001123,1,3.0802,2.7361,-8.2972,12.0526,
40.2,0.011929,1,1,1,-1,-1,-1,0.010004,0.0011236,1,3.0799,2.7385,-8.3664,12.0978,
40.4,0.011892,1,1,1,-1,-1,-1,0.010004,0.0011243,1,3.0796,2.741,-8.4357,12.1427,
40.6,0.011854,1,1,1,-1,-1,-1,0.010004,0.0011249,1,3.0793,2.7434,-8.5052,12.1875,
40.8,0.011812,1,1,1,-1,-1,-1,0.010004,0.0011255,1,3.0789,2.7458,-8.5748,12.2319,
41,0.011767,1,1,1,-1,-1,-1,0.010004,0.0011261,1,3.0785,2.7482,-8.6444,12.2761,
41.2,0.011734,1,1,1,-1,-1,-1,0.010004,0.0011267,1,3.0781,2.7506,-8.7142,12.32,
41.4,0.011693,1,1,1,-1,-1,-1,0.010004,0.0011274,1,3.0776,2.7529,-8.7841,12.3637,
41.6,0.01165,1,1,1,-1,-1,-1,0.010004,0.001128,1,3.0772,2.7553,-8.8541,12.4072,
41.8,0.011608,1,1,1,-1,-1,-1,0.010004,0.0011286,1,3.0766,2.7576,-8.9242,12.4503,
42,0.011575,1,1,1,-1,-1,-1,0.010004,0.0011292,1,3.0761,2.76,-8.9944,12.4933,
42.2,0.011531,1,1,1,-1,-1,-1,0.010004,0.0011298,1,3.0755,2.7623,-9.0646,12.536,
42.4,0.011494,1,1,1,-1,-1,-1,0.010004,0.0011304,1,3.0749,2.7646,-9.135,12.5784,
42.6,0.011451,1,1,1,-1,-1,-1,0.010004,0.001131,1,3.0743,2.7669,-9.2055,12.6206,
42.8,0.011411,1,1,1,-1,-1,-1,0.010004,0.0011316,1,3.0736,2.7692,-9.2761,12.6625,
43,0.011373,1,1,1,-1,-1,-1,0.010004,0.0011322,1,3.0729,2.7714,-9.3468,12.7042,
43.2,0.011333,1,1,1,-1,-1,-1,0.010004,0.0011328,1,3.0722,2.7737,-9.4176,12.7457,
43.4,0.011288,1,1,1,-1,-1,-1,0.010004,0.0011333,1,3.0714,2.7759,-9.4884,12.7869,
43.6,0.011256,1,1,1,-1,-1,-1,0.010004,0.0011339,1,3.0706,2.7781,-9.5594,12.8279,
43.8,0.011215,1,1,1,-1,-1,-1,0.010004,0.0011345,1,3.0698,2.7803,-9.6304,12.8686,
44,0.011174,1,1,1,-1,-1,-1,0.010004,0.0011351,1,3.069,2.7825,-9.7016,12.9091,
44.2,0.011132,1,1,1,-1,-1,-1,0.010004,0.0011357,1,3.0681,2.7847,-9.7728,12.9494,
44.4,0.011092,1,1,1,-1,-1,-1,0.010004,0.0011362,1,3.0672,2.7869,-9.8441,12.9894,
44.6,0.011057,1,1,1,-1,-1,-1,0.010004,0.0011368,1,3.0663,2.789,-9.9155,13.0292,
44.8,0.011011,1,1,1,-1,-1,-1,0.010004,0.0011373,1,3.0654,2.7912,-9.987,13.0688,
45,0.010978,1,1,1,-1,-1,-1,0.010004,0.0011379,1,3.0644,2.7933,-10.0586,13.1081,
45.2,0.010932,1,1,1,-1,-1,-1,0.010004,0.0011385,1,3.0634,2.7954,-10.1303,13.1472,
45.4,0.010897,1,1,1,-1,-1,-1,0.010004,0.001139,1,3.0623,2.7976,-10.202,13.1861,
45.6,0.010858,1,1,1,-1,-1,-1,0.010004,0.0011396,1,3.0613,2.7996,-10.2738,13.2247,
45.8,0.010813,1,1,1,-1,-1,-1,0.010004,0.0011401,1,3.0602,2.8017,-10.3457,13.2631,
46,0.010781,1,1,1,-1,-1,-1,0.010004,0.0011406,1,3.0591,2.8038,-10.4177,13.3013,
46.2,0.010734,1,1,1,-1,-1,-1,0.010004,0.0011412,1,3.0579,2.8058,-10.4898,13.3393,
46.4,0.0107,1,1,1,-1,-1,-1,0.010004,0.0011417,1,3.0568,2.8079,-10.5619,13.377,
46.6,0.010662,1,1,1,-1,-1,-1,0.010004,0.0011422,1,3.0556,2.8099,-10.6341,13.4145,
46.8,0.010616,1,1,1,-1,-1,-1,0.010004,0.0011428,1,3.0544,2.8119,-10.7064,13.4518,
47,0.010582,1,1,1,-1,-1,-1,0.010005,0.0011433,1,3.0532,2.8139,-10.7788,13.4889,
47.2,0.010543,1,1,1,-1,-1,-1,0.010005,0.0011438,1,3.0519,2.8159,-10.8512,13.5257,
47.4,0.0105,1,1,1,-1,-1,-1,0.010005,0.0011443,1,3.0506,2.8179,-10.9238,13.5624,
47.6,0.010464,1,1,1,-1,-1,-1,0.010005,0.0011448,1,3.0493,2.8199,-10.9963,13.5988,
47.8,0.010423,1,1,1,-1,-1,-1,0.010005,0.0011453,1,3.048,2.8218,-11.069,13.635,
