"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.16283,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0533,-1.8923,0,0,
0.2,-0.00261,1,1,1,-1,-1,-1,0.01,0.001,1,-2.054,-1.8923,-0.0091279,-0.031876,
0.4,-0.0028258,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0547,-1.8923,-0.019203,-0.066596,
0.6,-0.0030447,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0555,-1.8923,-0.030223,-0.10415,
0.8,-0.0032647,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0563,-1.8923,-0.042185,-0.14454,
1,-0.0034858,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0571,-1.8923,-0.055085,-0.18775,
1.2,-0.003708,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0581,-1.8923,-0.068917,-0.23375,
1.4,-0.0039311,1,1,1,-1,-1,-1,0.01,0.001,1,-2.059,-1.8923,-0.083674,-0.28253,
1.6,-0.0041552,1,1,1,-1,-1,-1,0.01,0.001,1,-2.06,-1.8923,-0.099348,-0.33406,
1.8,-0.0043804,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0611,-1.8923,-0.11593,-0.38832,
2,-0.0046064,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0622,-1.8923,-0.13341,-0.44527,
2.2,-0.0048334,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0633,-1.8923,-0.15178,-0.50489,
2.4,-0.0050611,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0645,-1.8923,-0.17102,-0.56714,
2.6,-0.0052897,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0657,-1.8923,-0.19112,-0.63197,
2.8,-0.0055189,1,1,1,-1,-1,-1,0.01,0.001,1,-2.067,-1.8923,-0.21207,-0.69934,
3,-0.0057489,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0683,-1.8923,-0.23386,-0.76921,
3.2,-0.0059798,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0696,-1.8923,-0.25646,-0.84154,
3.4,-0.0062108,1,1,1,-1,-1,-1,0.01,0.001,1,-2.071,-1.8923,-0.27986,-0.91628,
3.6,-0.0064425,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0725,-1.8923,-0.30405,-0.99337,
3.8,-0.0066751,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0739,-1.8923,-0.329,-1.0728,
4,-0.0069077,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0755,-1.8924,-0.35471,-1.1544,
4.2,-0.0071408,1,1,1,-1,-1,-1,0.01,0.001,1,-2.077,-1.8924,-0.38115,-1.2383,
4.4,-0.0073743,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0786,-1.8924,-0.40831,-1.3242,
4.6,-0.0076082,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0802,-1.8925,-0.43616,-1.4123,
4.8,-0.007842,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0819,-1.8925,-0.46469,-1.5024,
5,-0.0080761,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0835,-1.8925,-0.49388,-1.5945,
5.2,-0.0083104,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0853,-1.8926,-0.52372,-1.6885,
5.4,-0.0085448,1,1,1,-1,-1,-1,0.01,0.001,1,-2.087,-1.8926,-0.55417,-1.7843,
5.6,-0.008779,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0888,-1.8927,-0.58524,-1.882,
5.8,-0.0090134,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0906,-1.8928,-0.61689,-1.9814,
6,-0.0092472,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0924,-1.8929,-0.64911,-2.0824,
6.2,-0.0094813,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0943,-1.893,-0.68188,-2.1852,
6.4,-0.0097148,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0962,-1.8931,-0.71519,-2.2895,
6.6,-0.0099482,1,1,1,-1,-1,-1,0.01,0.001,1,-2.0981,-1.8932,-0.74901,-2.3953,
6.8,-0.010181,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1001,-1.8934,-0.78334,-2.5026,
7,-0.010413,1,1,1,-1,-1,-1,0.01,0.001,1,-2.102,-1.8935,-0.81816,-2.6113,
7.2,-0.010646,1,1,1,-1,-1,-1,0.01,0.001,1,-2.104,-1.8937,-0.85344,-2.7213,
7.4,-0.010877,1,1,1,-1,-1,-1,0.01,0.001,1,-2.106,-1.8939,-0.88918,-2.8327,
7.6,-0.011108,1,1,1,-1,-1,-1,0.01,0.001,1,-2.108,-1.8941,-0.92536,-2.9453,
7.8,-0.011339,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1101,-1.8944,-0.96197,-3.0592,
8,-0.011567,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1121,-1.8946,-0.999,-3.1742,
8.2,-0.011797,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1142,-1.8949,-1.0364,-3.2903,
8.4,-0.012025,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1163,-1.8952,-1.0742,-3.4075,
8.6,-0.012251,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1184,-1.8956,-1.1124,-3.5257,
8.8,-0.012477,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1205,-1.896,-1.151,-3.6449,
9,-0.012703,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1227,-1.8964,-1.1899,-3.7651,
9.2,-0.012927,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1248,-1.8968,-1.2291,-3.8861,
9.4,-0.013149,1,1,1,-1,-1,-1,0.01,0.001,1,-2.127,-1.8973,-1.2687,-4.008,
9.6,-0.013371,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1291,-1.8978,-1.3087,-4.1307,
9.8,-0.013591,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1313,-1.8983,-1.3489,-4.2542,
10,-0.01381,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1335,-1.8989,-1.3895,-4.3785,
10.2,-0.013923,1,1,1,-1,-1,-1,0.01,0.001,1,-2.1357,-1.8995,-1.4303,-4.5035,
