"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.39604,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.93454,1.3266,0,0,
0.2,0.0005814,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.93916,1.3266,0.032149,-0.03429,
0.4,0.0003756,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.94367,1.3266,0.065023,-0.065672,
0.6,0.00016081,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.94807,1.3266,0.098619,-0.094151,
0.8,-5.2873e-05,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.95235,1.3266,0.13294,-0.11974,
1,-0.00026544,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.95652,1.3266,0.16797,-0.14244,
1.2,-0.00047713,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.96057,1.3266,0.20372,-0.16229,
1.4,-0.00068729,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.96452,1.3266,0.24018,-0.17929,
1.6,-0.00089606,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.96835,1.3266,0.27734,-0.19348,
1.8,-0.0011034,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.97207,1.3265,0.31519,-0.20488,
2,-0.0013088,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.97569,1.3265,0.35373,-0.21352,
2.2,-0.0015135,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.9792,1.3265,0.39295,-0.21944,
2.4,-0.0017151,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.9826,1.3265,0.43284,-0.22267,
2.6,-0.0019161,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.9859,1.3265,0.47339,-0.22326,
2.8,-0.0021142,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.9891,1.3265,0.51459,-0.22124,
3,-0.0023105,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.9922,1.3265,0.55643,-0.21667,
3.2,-0.0025053,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.9952,1.3265,0.59889,-0.20959,
3.4,-0.002697,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,0.99811,1.3265,0.64197,-0.20005,
3.6,-0.0028872,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0009,1.3265,0.68565,-0.1881,
3.8,-0.0030743,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0036,1.3264,0.72991,-0.17379,
4,-0.0032601,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0063,1.3264,0.77475,-0.15719,
4.2,-0.0034428,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0088,1.3264,0.82016,-0.13833,
4.4,-0.0036222,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0112,1.3264,0.8661,-0.11728,
4.6,-0.0038009,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0136,1.3264,0.91258,-0.094099,
4.8,-0.0039753,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0159,1.3264,0.95958,-0.068841,
5,-0.0041487,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0181,1.3264,1.0071,-0.041564,
5.2,-0.0043177,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0202,1.3264,1.0551,-0.012327,
5.4,-0.0044857,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0223,1.3263,1.1036,0.018812,
5.6,-0.0046499,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0243,1.3263,1.1525,0.051795,
5.8,-0.0047426,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0262,1.3263,1.2019,0.086564,
6,-0.0047887,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.028,1.3263,1.2517,0.12306,
6.2,-0.0048332,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0298,1.3262,1.3019,0.16123,
6.4,-0.0048772,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0315,1.3262,1.3525,0.20102,
6.6,-0.0049178,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0332,1.3262,1.4036,0.24236,
6.8,-0.0049576,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0348,1.3261,1.455,0.28521,
7,-0.0049942,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0363,1.3261,1.5068,0.32951,
7.2,-0.0050314,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0378,1.326,1.5589,0.3752,
7.4,-0.0050643,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0392,1.326,1.6113,0.42224,
7.6,-0.0050973,1,1,1,-1,-1,-1,0.0096805,0.00037751,1,1.0406,1.3259,1.6641,0.47058,
