"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,0.49081,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5069,-2.9924,0,0,
0.2,0.0049393,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5077,-2.9924,-0.0059196,-0.014096,
0.4,0.0054996,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5084,-2.9924,-0.014804,-0.028638,
0.6,0.0060746,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5089,-2.9924,-0.026646,-0.043625,
0.8,0.0066501,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5092,-2.9924,-0.041436,-0.059055,
1,0.0072259,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5095,-2.9924,-0.059162,-0.074926,
1.2,0.0078021,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5095,-2.9923,-0.079804,-0.091236,
1.4,0.0083783,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5095,-2.9923,-0.10334,-0.10798,
1.6,0.0089546,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5093,-2.9923,-0.12975,-0.12516,
1.8,0.0095307,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.509,-2.9923,-0.159,-0.14277,
2,0.010106,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5085,-2.9923,-0.19106,-0.16079,
2.2,0.010682,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.508,-2.9923,-0.22589,-0.17924,
2.4,0.011256,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5073,-2.9922,-0.26346,-0.1981,
2.6,0.01183,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5064,-2.9922,-0.30373,-0.21737,
2.8,0.012402,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5055,-2.9922,-0.34665,-0.23703,
3,0.012972,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5044,-2.9921,-0.39217,-0.25709,
3.2,0.013541,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5032,-2.9921,-0.44025,-0.27754,
3.4,0.014108,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5019,-2.992,-0.49084,-0.29836,
3.6,0.014673,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.5004,-2.992,-0.54388,-0.31956,
3.8,0.015235,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4989,-2.9919,-0.59933,-0.34113,
4,0.015606,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4972,-2.9918,-0.65712,-0.36305,
4.2,0.01571,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4954,-2.9917,-0.7172,-0.38533,
4.4,0.01581,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4936,-2.9915,-0.77951,-0.40795,
4.6,0.015907,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4916,-2.9913,-0.84399,-0.43091,
4.8,0.016,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4895,-2.9912,-0.91059,-0.4542,
5,0.016088,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4873,-2.9909,-0.97925,-0.47782,
5.2,0.016173,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4851,-2.9907,-1.0499,-0.50175,
5.4,0.016253,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4827,-2.9904,-1.1225,-0.52599,
5.6,0.016329,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4803,-2.9901,-1.1969,-0.55055,
5.8,0.016402,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4778,-2.9898,-1.2732,-0.5754,
6,0.01647,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4752,-2.9894,-1.3513,-0.60055,
6.2,0.016533,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4725,-2.989,-1.431,-0.62598,
6.4,0.016593,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4697,-2.9885,-1.5124,-0.65171,
6.6,0.016648,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.4669,-2.9881,-1.5953,-0.67771,
6.8,0.0167,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.464,-2.9875,-1.6798,-0.704,
7,0.016747,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.461,-2.9869,-1.7658,-0.73056,
7.2,0.016791,1,1,1,-1,-1,-1,0.0099954,0.00091016,1,-2.458,-2.9863,-1.8532,-0.75738,
