"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
5,-0.011201,1,1,1,-1,-1,-1,0.01,0.001,1,-2.6617,-2.4435,0.15049,-1.2987,
5.2,-0.01148,1,1,1,-1,-1,-1,0.01,0.001,1,-2.6667,-2.4436,0.1321,-1.3711,
5.4,-0.011765,1,1,1,-1,-1,-1,0.01,0.001,1,-2.6717,-2.4438,0.11221,-1.4448,
5.6,-0.012053,1,1,1,-1,-1,-1,0.01,0.001,1,-2.6768,-2.4439,0.09085,-1.5196,
5.8,-0.01234,1,1,1,-1,-1,-1,0.01,0.001,1,-2.6818,-2.4441,0.068074,-1.5957,
6,-0.012633,1,1,1,-1,-1,-1,0.01,0.001,1,-2.6869,-2.4442,0.043925,-1.6729,
6.2,-0.012928,1,1,1,-1,-1,-1,0.01,0.001,1,-2.692,-2.4444,0.018445,-1.7511,
6.4,-0.013223,1,1,1,-1,-1,-1,0.01,0.001,1,-2.6971,-2.4447,-0.0083213,-1.8305,
6.6,-0.013521,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7023,-2.4449,-0.036333,-1.9108,
6.8,-0.013823,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7074,-2.4452,-0.065548,-1.9922,
7,-0.014124,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7126,-2.4455,-0.095925,-2.0744,
7.2,-0.014428,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7178,-2.4458,-0.12743,-2.1576,
7.4,-0.014734,1,1,1,-1,-1,-1,0.01,0.001,1,-2.723,-2.4462,-0.16001,-2.2417,
7.6,-0.015041,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7282,-2.4466,-0.19365,-2.3265,
7.8,-0.01535,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7334,-2.4471,-0.22829,-2.4122,
8,-0.015658,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7387,-2.4476,-0.26391,-2.4986,
8.2,-0.015968,1,1,1,-1,-1,-1,0.01,0.001,1,-2.744,-2.4481,-0.30047,-2.5858,
8.4,-0.01628,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7492,-2.4487,-0.33794,-2.6736,
8.6,-0.01659,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7545,-2.4493,-0.37629,-2.7621,
8.8,-0.016903,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7598,-2.45,-0.41548,-2.8512,
9,-0.017214,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7651,-2.4508,-0.45549,-2.9409,
9.2,-0.017526,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7704,-2.4516,-0.49629,-3.0312,
9.4,-0.017677,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7757,-2.4525,-0.53786,-3.122,
9.6,-0.01766,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7811,-2.4534,-0.58016,-3.2132,
9.8,-0.017646,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7864,-2.4544,-0.62317,-3.305,
10,-0.017625,1,1,1,-1,-1,-1,0.01,0.001,1,-2.7917,-2.4555,-0.66688,-3.3972,
10.2,-0.017609,1,1,1,-1,-1,-1,0.01,0.001,1,-2.797,-2.4566,-0.71125,-3.4897,
10.4,-0.017586,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8024,-2.4578,-0.75627,-3.5827,
10.6,-0.017569,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8077,-2.4591,-0.80192,-3.676,
10.8,-0.017545,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8131,-2.4604,-0.84817,-3.7696,
11,-0.017523,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8184,-2.4618,-0.89501,-3.8636,
11.2,-0.0175,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8237,-2.4632,-0.94243,-3.9578,
11.4,-0.017477,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8291,-2.4647,-0.99039,-4.0522,
11.6,-0.017453,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8344,-2.4663,-1.0389,-4.1469,
11.8,-0.017429,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8397,-2.4679,-1.0879,-4.2418,
12,-0.017402,1,1,1,-1,-1,-1,0.01,0.001,1,-2.845,-2.4695,-1.1374,-4.3369,
12.2,-0.017375,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8504,-2.4713,-1.1875,-4.4321,
12.4,-0.017349,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8557,-2.4731,-1.238,-4.5275,
12.6,-0.017325,1,1,1,-1,-1,-1,0.01,0.001,1,-2.861,-2.4749,-1.2889,-4.623,
12.8,-0.017296,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8663,-2.4768,-1.3404,-4.7186,
13,-0.017267,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8715,-2.4787,-1.3922,-4.8143,
13.2,-0.01724,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8768,-2.4807,-1.4445,-4.91,
13.4,-0.017212,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8821,-2.4828,-1.4973,-5.0059,
13.6,-0.017185,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8873,-2.4848,-1.5504,-5.1017,
13.8,-0.017156,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8925,-2.487,-1.6039,-5.1976,
14,-0.017126,1,1,1,-1,-1,-1,0.01,0.001,1,-2.8978,-2.4892,-1.6579,-5.2934,
14.2,-0.017095,1,1,1,-1,-1,-1,0.01,0.001,1,-2.903,-2.4914,-1.7122,-5.3893,
14.4,-0.017071,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9082,-2.4937,-1.7669,-5.4851,
14.6,-0.017039,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9133,-2.496,-1.8219,-5.5809,
14.8,-0.017011,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9185,-2.4983,-1.8774,-5.6767,
15,-0.016978,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9237,-2.5007,-1.9331,-5.7724,
15.2,-0.016951,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9288,-2.5032,-1.9893,-5.868,
15.4,-0.01692,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9339,-2.5056,-2.0457,-5.9635,
15.6,-0.01689,1,1,1,-1,-1,-1,0.01,0.001,1,-2.939,-2.5081,-2.1025,-6.059,
15.8,-0.016863,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9441,-2.5107,-2.1597,-6.1543,
16,-0.016833,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9491,-2.5133,-2.2171,-6.2495,
16.2,-0.016802,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9542,-2.5159,-2.2749,-6.3446,
16.4,-0.01677,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9592,-2.5185,-2.333,-6.4395,
16.6,-0.016744,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9642,-2.5212,-2.3914,-6.5343,
16.8,-0.016711,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9691,-2.5239,-2.4501,-6.6289,
17,-0.016682,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9741,-2.5267,-2.5091,-6.7234,
17.2,-0.01665,1,1,1,-1,-1,-1,0.01,0.001,1,-2.979,-2.5294,-2.5684,-6.8177,
17.4,-0.016624,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9839,-2.5322,-2.628,-6.9118,
17.6,-0.01659,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9888,-2.5351,-2.6878,-7.0057,
17.8,-0.016559,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9936,-2.5379,-2.748,-7.0995,
18,-0.016536,1,1,1,-1,-1,-1,0.01,0.001,1,-2.9985,-2.5408,-2.8084,-7.193,
18.2,-0.016501,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0033,-2.5437,-2.8691,-7.2863,
18.4,-0.016468,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0081,-2.5466,-2.9301,-7.3795,
18.6,-0.016445,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0128,-2.5495,-2.9913,-7.4724,
18.8,-0.016409,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0175,-2.5525,-3.0529,-7.565,
19,-0.01638,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0222,-2.5555,-3.1146,-7.6575,
19.2,-0.016351,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0269,-2.5585,-3.1767,-7.7497,
19.4,-0.016321,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0316,-2.5615,-3.239,-7.8416,
19.6,-0.016291,1,1,1,-1,-1,-1,0.01,0.001,1,-3.0362,-2.5646,-3.3015,-7.9333,
19.8,-0.016259,1,1,1,-1,-1,-1,0.01,0.0010035,1,-3.0408,-2.5676,-3.3643,-8.0248,
20,-0.016264,1,1,1,-1,-1,-1,0.01,0.0010064,1,-3.0453,-2.5707,-3.4273,-8.116,
20.2,-0.016261,1,1,1,-1,-1,-1,0.01,0.0010102,1,-3.0499,-2.5738,-3.4906,-8.2069,
20.4,-0.016268,1,1,1,-1,-1,-1,0.010001,0.0010135,1,-3.0544,-2.5769,-3.5542,-8.2976,
20.6,-0.016275,1,1,1,-1,-1,-1,0.010001,0.0010165,1,-3.0588,-2.58,-3.6179,-8.388,
20.8,-0.016267,1,1,1,-1,-1,-1,0.010001,0.0010197,1,-3.0633,-2.5832,-3.682,-8.4781,
21,-0.016269,1,1,1,-1,-1,-1,0.010001,0.0010217,1,-3.0677,-2.5863,-3.7462,-8.568,
21.2,-0.016253,1,1,1,-1,-1,-1,0.010001,0.0010238,1,-3.0721,-2.5895,-3.8107,-8.6576,
21.4,-0.016241,1,1,1,-1,-1,-1,0.010001,0.0010262,1,-3.0764,-2.5927,-3.8754,-8.7468,
21.6,-0.016232,1,1,1,-1,-1,-1,0.010001,0.001029,1,-3.0807,-2.5959,-3.9404,-8.8358,
21.8,-0.01623,1,1,1,-1,-1,-1,0.010001,0.001033,1,-3.085,-2.5991,-4.0055,-8.9246,
22,-0.016229,1,1,1,-1,-1,-1,0.010002,0.001041,1,-3.0893,-2.6023,-4.0709,-9.013,
22.2,-0.01628,1,1,1,-1,-1,-1,0.010002,0.001049,1,-3.0935,-2.6056,-4.1365,-9.1011,
22.4,-0.01632,1,1,1,-1,-1,-1,0.010002,0.0010569,1,-3.0977,-2.6088,-4.2024,-9.1889,
22.6,-0.016362,1,1,1,-1,-1,-1,0.010003,0.0010647,1,-3.1018,-2.6121,-4.2685,-9.2764,
22.8,-0.016405,1,1,1,-1,-1,-1,0.010003,0.0010724,1,-3.106,-2.6153,-4.3347,-9.3636,
23,-0.01644,1,1,1,-1,-1,-1,0.010004,0.0010801,1,-3.11,-2.6186,-4.4012,-9.4505,
23.2,-0.01648,1,1,1,-1,-1,-1,0.010004,0.0010876,1,-3.1141,-2.6219,-4.468,-9.5371,
23.4,-0.016514,1,1,1,-1,-1,-1,0.010004,0.0010951,1,-3.1181,-2.6252,-4.5349,-9.6234,
23.6,-0.016548,1,1,1,-1,-1,-1,0.010005,0.0011025,1,-3.1221,-2.6286,-4.602,-9.7093,
23.8,-0.016572,1,1,1,-1,-1,-1,0.010005,0.0011097,1,-3.1261,-2.6319,-4.6694,-9.7949,
24,-0.017776,1,1,1,-1,-1,-1,0.010005,0.0011169,1,-3.1311,-2.6353,-4.7369,-9.8803,

