"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,0.42973,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.1871,0.76402,0,0,
0.2,0.013288,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.1915,0.76403,0.03293,-0.034287,
0.4,0.015775,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.1959,0.76404,0.068025,-0.0665,
0.6,0.018298,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2005,0.76406,0.10528,-0.096643,
0.8,0.020847,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2052,0.76407,0.14469,-0.12472,
1,0.023422,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.21,0.76409,0.18624,-0.15075,
1.2,0.026022,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.215,0.76411,0.22992,-0.17474,
1.4,0.028648,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2201,0.76413,0.27571,-0.1967,
1.6,0.031297,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2253,0.76417,0.3236,-0.21665,
1.8,0.03397,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2306,0.76422,0.37356,-0.23461,
2,0.036664,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.236,0.76429,0.42557,-0.2506,
2.2,0.039378,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2415,0.76439,0.47961,-0.26466,
2.4,0.042109,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2472,0.76453,0.53564,-0.27679,
2.6,0.044853,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.253,0.76474,0.59364,-0.28703,
2.8,0.047608,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2589,0.76502,0.65356,-0.29541,
3,0.050369,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2648,0.7654,0.71537,-0.30195,
3.2,0.05313,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2709,0.76591,0.77904,-0.30669,
3.4,0.055888,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2772,0.76657,0.84452,-0.30965,
3.6,0.058636,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2835,0.76743,0.91176,-0.31086,
3.8,0.061368,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2899,0.76852,0.98071,-0.31035,
4,0.064076,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.2964,0.76989,1.0513,-0.30814,
4.2,0.06425,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.303,0.77158,1.1235,-0.30427,
4.4,0.064014,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3096,0.77365,1.1973,-0.29874,
4.6,0.063749,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3164,0.77611,1.2726,-0.29157,
4.8,0.063458,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3232,0.77898,1.3492,-0.28279,
5,0.063138,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3302,0.78227,1.4272,-0.27241,
5.2,0.062796,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3371,0.78601,1.5065,-0.26043,
5.4,0.062429,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3442,0.7902,1.5869,-0.24688,
5.6,0.062038,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3513,0.79486,1.6685,-0.23177,
5.8,0.061627,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3584,0.80001,1.7511,-0.21509,
6,0.061194,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3656,0.80563,1.8347,-0.19685,
6.2,0.060741,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3728,0.81176,1.9191,-0.17707,
6.4,0.060273,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.38,0.81838,2.0044,-0.15574,
6.6,0.059786,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3873,0.82552,2.0903,-0.13287,
6.8,0.059286,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.3945,0.83315,2.1769,-0.10846,
7,0.058772,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4018,0.8413,2.264,-0.082501,
7.2,0.058244,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4091,0.84995,2.3515,-0.055006,
7.4,0.057709,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4163,0.8591,2.4394,-0.02597,
7.6,0.057164,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4235,0.86876,2.5275,0.0046055,
7.8,0.056608,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4307,0.8789,2.6158,0.03672,
8,0.056049,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4379,0.88954,2.7042,0.070372,
8.2,0.055484,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.445,0.90064,2.7926,0.10556,
8.4,0.054912,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.452,0.91222,2.8808,0.14228,
8.6,0.05434,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.459,0.92426,2.9689,0.18053,
8.8,0.053765,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4659,0.93674,3.0567,0.22031,
9,0.053188,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4728,0.94965,3.1442,0.2616,
9.2,0.052612,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4795,0.96298,3.2311,0.30441,
9.4,0.052038,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4861,0.97672,3.3176,0.34871,
9.6,0.051461,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4927,0.99085,3.4034,0.3945,
9.8,0.05089,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.4991,1.0054,3.4885,0.44177,
10,0.050319,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5054,1.0202,3.5728,0.49049,
10.2,0.049753,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5116,1.0354,3.6562,0.54066,
10.4,0.04919,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5176,1.051,3.7387,0.59225,
10.6,0.048629,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5235,1.0668,3.8202,0.64524,
10.8,0.048081,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5293,1.083,3.9006,0.69961,
11,0.047529,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5349,1.0994,3.9798,0.75533,
11.2,0.046985,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5403,1.1161,4.0577,0.81237,
11.4,0.046448,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5455,1.1331,4.1344,0.87071,
11.6,0.045914,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5506,1.1502,4.2097,0.9303,
11.8,0.045393,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5555,1.1676,4.2835,0.99113,
12,0.044869,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5602,1.1852,4.3559,1.0531,
12.2,0.044359,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5647,1.203,4.4267,1.1163,
12.4,0.043852,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5691,1.2209,4.4959,1.1806,
12.6,0.043355,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5732,1.239,4.5635,1.246,
12.8,0.042861,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5771,1.2573,4.6293,1.3123,
13,0.042377,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5808,1.2756,4.6934,1.3797,
13.2,0.0419,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5843,1.2941,4.7557,1.448,
13.4,0.04143,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5876,1.3127,4.8162,1.5173,
13.6,0.040969,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5906,1.3314,4.8748,1.5873,
13.8,0.04051,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5934,1.3501,4.9316,1.6582,
14,0.040063,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5961,1.3689,4.9863,1.7299,
14.2,0.039623,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.5985,1.3877,5.0392,1.8022,
14.4,0.039191,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.6006,1.4066,5.09,1.8752,
14.6,0.038764,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.6026,1.4255,5.1389,1.9488,
14.8,0.038348,1,1,1,-1,-1,-1,0.010219,0.0053924,1.0001,1.6043,1.4444,5.1857,2.023,
