"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,0.12948,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7666,2.6385,0,0,
0.2,0.0012955,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7664,2.6385,-0.032691,0.010628,
0.4,0.0014616,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7663,2.6385,-0.068008,0.022701,
0.6,0.001629,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7661,2.6385,-0.10595,0.036216,
0.8,0.0017966,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.766,2.6385,-0.1465,0.051169,
1,0.0019642,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.766,2.6385,-0.18965,0.067553,
1.2,0.002132,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.766,2.6385,-0.23538,0.085358,
1.4,0.0022999,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.766,2.6385,-0.28368,0.10458,
1.6,0.0024678,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.766,2.6385,-0.33452,0.12519,
1.8,0.0026358,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7661,2.6385,-0.38788,0.14719,
2,0.0028038,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7663,2.6385,-0.44373,0.17056,
2.2,0.0029718,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7664,2.6385,-0.50204,0.19529,
2.4,0.0031398,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7666,2.6386,-0.56277,0.22135,
2.6,0.0033078,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7669,2.6386,-0.62589,0.24872,
2.8,0.0034757,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7671,2.6386,-0.69136,0.27739,
3,0.0036435,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7674,2.6386,-0.75914,0.30732,
3.2,0.0038113,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7678,2.6386,-0.82919,0.3385,
3.4,0.0039789,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7681,2.6386,-0.90146,0.37091,
3.6,0.0041463,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7685,2.6386,-0.9759,0.40451,
3.8,0.0043136,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.769,2.6386,-1.0525,0.43928,
4,0.0044807,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7694,2.6386,-1.1311,0.4752,
4.2,0.0046476,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7699,2.6386,-1.2118,0.51223,
4.4,0.0048142,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7704,2.6386,-1.2945,0.55035,
4.6,0.0049807,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.771,2.6386,-1.3791,0.58953,
4.8,0.0051468,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7716,2.6386,-1.4655,0.62974,
5,0.0053126,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7722,2.6387,-1.5538,0.67096,
5.2,0.0054781,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7728,2.6387,-1.6439,0.71314,
5.4,0.0056433,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7734,2.6387,-1.7356,0.75627,
5.6,0.0058081,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7741,2.6387,-1.8291,0.80031,
5.8,0.0059727,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7748,2.6388,-1.9241,0.84524,
6,0.0061367,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7755,2.6388,-2.0208,0.89103,
6.2,0.0063004,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7763,2.6389,-2.1189,0.93764,
6.4,0.0064637,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7771,2.6389,-2.2185,0.98505,
6.6,0.0066263,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7778,2.639,-2.3195,1.0332,
6.8,0.0067887,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7786,2.639,-2.4218,1.0822,
7,0.0069506,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7795,2.6391,-2.5255,1.1318,
7.2,0.0071119,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7803,2.6392,-2.6305,1.1821,
7.4,0.0072728,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7812,2.6393,-2.7366,1.2331,
7.6,0.0074331,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.782,2.6394,-2.844,1.2848,
7.8,0.0075929,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7829,2.6395,-2.9524,1.337,
8,0.0077521,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7838,2.6396,-3.062,1.3898,
8.2,0.0079107,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7847,2.6397,-3.1726,1.4432,
8.4,0.0080688,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7857,2.6398,-3.2842,1.4971,
8.6,0.0082261,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7866,2.64,-3.3968,1.5516,
8.8,0.0083829,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7876,2.6402,-3.5103,1.6065,
9,0.0085393,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7885,2.6403,-3.6247,1.6619,
9.2,0.0086946,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7895,2.6405,-3.7399,1.7177,
9.4,0.0088495,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7905,2.6408,-3.856,1.774,
9.6,0.0090035,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7915,2.641,-3.9728,1.8307,
9.8,0.0091572,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7925,2.6412,-4.0904,1.8878,
10,0.0093096,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7935,2.6415,-4.2087,1.9452,
10.2,0.0094617,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7945,2.6418,-4.3277,2.003,
10.4,0.0096127,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7956,2.6421,-4.4474,2.0611,
10.6,0.0097631,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7966,2.6424,-4.5677,2.1195,
10.8,0.0099128,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7976,2.6427,-4.6886,2.1782,
11,0.010061,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7987,2.6431,-4.8101,2.2372,
11.2,0.010209,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.7997,2.6435,-4.9322,2.2964,
11.4,0.010356,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8007,2.6439,-5.0548,2.3559,
11.6,0.010502,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8018,2.6443,-5.1779,2.4156,
11.8,0.010647,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8028,2.6448,-5.3015,2.4756,
12,0.010792,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8039,2.6452,-5.4256,2.5357,
12.2,0.010935,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.805,2.6457,-5.5501,2.596,
12.4,0.011077,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.806,2.6463,-5.6751,2.6565,
12.6,0.011219,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8071,2.6468,-5.8004,2.7172,
12.8,0.011358,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8081,2.6474,-5.9262,2.778,
13,0.011498,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8092,2.648,-6.0524,2.8389,
13.2,0.011635,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8102,2.6487,-6.1789,2.9,
13.4,0.011772,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8113,2.6493,-6.3058,2.9612,
13.6,0.011908,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8123,2.65,-6.433,3.0224,
13.8,0.012042,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8133,2.6508,-6.5606,3.0838,
14,0.012075,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8144,2.6515,-6.6885,3.1452,
14.2,0.012041,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8154,2.6523,-6.8167,3.2067,
14.4,0.012006,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8164,2.6532,-6.9451,3.2683,
14.6,0.011971,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8174,2.654,-7.0739,3.3299,
14.8,0.011937,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8185,2.6549,-7.2029,3.3915,
15,0.011903,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8195,2.6558,-7.3322,3.4531,
15.2,0.011869,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8205,2.6568,-7.4618,3.5148,
15.4,0.011834,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8214,2.6577,-7.5916,3.5765,
15.6,0.011801,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8224,2.6587,-7.7216,3.6382,
15.8,0.011766,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8234,2.6598,-7.8519,3.6999,
16,0.011733,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8244,2.6608,-7.9824,3.7616,
16.2,0.011699,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8253,2.6619,-8.1131,3.8232,
16.4,0.011665,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8262,2.6629,-8.244,3.8848,
16.6,0.011632,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8272,2.6641,-8.3751,3.9464,
16.8,0.011598,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8281,2.6652,-8.5064,4.008,
17,0.011566,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.829,2.6663,-8.6379,4.0695,
17.2,0.011532,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8299,2.6675,-8.7696,4.1309,
17.4,0.011499,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8308,2.6687,-8.9015,4.1923,
17.6,0.011466,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8317,2.6699,-9.0335,4.2537,
17.8,0.011434,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8325,2.6711,-9.1658,4.3149,
18,0.011401,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8334,2.6723,-9.2981,4.3761,
18.2,0.011369,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8342,2.6736,-9.4307,4.4373,
18.4,0.011336,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.835,2.6749,-9.5634,4.4983,
18.6,0.011304,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8358,2.6761,-9.6962,4.5592,
18.8,0.011272,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8366,2.6774,-9.8292,4.6201,
19,0.01124,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8374,2.6787,-9.9624,4.6809,
19.2,0.011209,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8382,2.6801,-10.0957,4.7416,
19.4,0.011176,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8389,2.6814,-10.2291,4.8022,
19.6,0.011145,1,1,1,-1,-1,-1,0.0097147,0.0010224,1,2.8397,2.6827,-10.3627,4.8626,
19.8,0.011114,1,1,1,-1,-1,-1,0.0097147,0.0010225,1,2.8404,2.6841,-10.4964,4.923,
