"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,0.13825,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8076,2.6715,0,0,
0.2,0.0048523,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8093,2.6715,-0.015771,0.024335,
0.4,0.0057553,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8112,2.6715,-0.034215,0.050028,
0.6,0.0066712,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.813,2.6715,-0.055326,0.077075,
0.8,0.0075989,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8149,2.6715,-0.079095,0.10547,
1,0.0085384,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8169,2.6715,-0.10551,0.13522,
1.2,0.0094898,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8189,2.6715,-0.13455,0.16629,
1.4,0.010453,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8209,2.6715,-0.16621,0.1987,
1.6,0.011429,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8229,2.6715,-0.20045,0.23242,
1.8,0.012416,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.825,2.6715,-0.23726,0.26744,
2,0.013416,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8272,2.6716,-0.2766,0.30374,
2.2,0.014426,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8294,2.6716,-0.31844,0.34132,
2.4,0.015449,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8316,2.6716,-0.36274,0.38015,
2.6,0.016482,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8338,2.6716,-0.40948,0.42022,
2.8,0.017527,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8361,2.6717,-0.45861,0.4615,
3,0.018581,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8384,2.6717,-0.51009,0.50397,
3.2,0.019645,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8408,2.6718,-0.56388,0.5476,
3.4,0.020719,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8432,2.6719,-0.61993,0.59239,
3.6,0.0218,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8456,2.672,-0.6782,0.63829,
3.8,0.022889,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8481,2.6721,-0.73864,0.68529,
4,0.023983,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8506,2.6723,-0.8012,0.73335,
4.2,0.025084,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8531,2.6726,-0.86582,0.78245,
4.4,0.026188,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8557,2.6728,-0.93247,0.83256,
4.6,0.027294,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8582,2.6732,-1.0011,0.88364,
4.8,0.028401,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8608,2.6736,-1.0716,0.93567,
5,0.029508,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8635,2.6741,-1.144,0.98861,
5.2,0.030613,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8661,2.6747,-1.2183,1.0424,
5.4,0.031714,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8688,2.6755,-1.2943,1.0971,
5.6,0.032808,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8715,2.6763,-1.372,1.1525,
5.8,0.033894,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8742,2.6773,-1.4514,1.2088,
6,0.034969,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8769,2.6785,-1.5324,1.2657,
6.2,0.036032,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8797,2.6798,-1.615,1.3234,
6.4,0.037081,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8824,2.6813,-1.6992,1.3817,
6.6,0.03811,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8852,2.683,-1.7848,1.4406,
6.8,0.039122,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.888,2.685,-1.872,1.5,
7,0.04011,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8907,2.6872,-1.9605,1.56,
7.2,0.041074,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8935,2.6897,-2.0504,1.6204,
7.4,0.042009,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.8963,2.6924,-2.1416,1.6812,
7.6,0.042915,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.899,2.6955,-2.2342,1.7424,
7.8,0.043786,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9018,2.699,-2.328,1.8038,
8,0.044623,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9045,2.7027,-2.4231,1.8655,
8.2,0.045422,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9072,2.7069,-2.5195,1.9274,
8.4,0.046179,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9099,2.7114,-2.617,1.9894,
8.6,0.046893,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9125,2.7164,-2.7157,2.0515,
8.8,0.047561,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9151,2.7218,-2.8155,2.1136,
9,0.04818,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9177,2.7277,-2.9165,2.1755,
9.2,0.048748,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9202,2.734,-3.0186,2.2374,
9.4,0.049264,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9226,2.7408,-3.1218,2.299,
9.6,0.049723,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.925,2.7481,-3.2261,2.3603,
9.8,0.050125,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9274,2.7559,-3.3314,2.4213,
10,0.050468,1,1,1,-1,-1,-1,0.010258,0.0060515,1.0001,2.9296,2.7643,-3.4378,2.4819,
