"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,0.27362,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3947,-1.6654,0,0,
0.2,0.0050952,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.393,-1.6654,-0.012046,-0.031354,
0.4,0.0055475,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3912,-1.6653,-0.024375,-0.065692,
0.6,0.0060079,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3893,-1.6653,-0.036986,-0.10301,
0.8,0.0064713,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3873,-1.6653,-0.049879,-0.14329,
1,0.0069378,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3853,-1.6653,-0.063052,-0.18653,
1.2,0.0074073,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3831,-1.6653,-0.076503,-0.23271,
1.4,0.0078795,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3809,-1.6653,-0.090231,-0.2818,
1.6,0.0083546,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3786,-1.6653,-0.10423,-0.33378,
1.8,0.0088323,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3763,-1.6653,-0.1185,-0.38862,
2,0.009313,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3738,-1.6653,-0.13304,-0.44629,
2.2,0.0097957,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3713,-1.6653,-0.14785,-0.50675,
2.4,0.010281,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3687,-1.6653,-0.16291,-0.56997,
2.6,0.010769,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.366,-1.6652,-0.17824,-0.6359,
2.8,0.011258,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3633,-1.6652,-0.19381,-0.70451,
3,0.01175,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3605,-1.6652,-0.20963,-0.77573,
3.2,0.012243,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3576,-1.6652,-0.2257,-0.84953,
3.4,0.012738,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3547,-1.6651,-0.242,-0.92586,
3.6,0.013235,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3517,-1.6651,-0.25853,-1.0047,
3.8,0.013732,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3486,-1.665,-0.27529,-1.0859,
4,0.014231,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3454,-1.6649,-0.29227,-1.1695,
4.2,0.014729,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3422,-1.6648,-0.30946,-1.2553,
4.4,0.015228,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.339,-1.6647,-0.32685,-1.3435,
4.6,0.015728,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3357,-1.6646,-0.34445,-1.4338,
4.8,0.016227,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3323,-1.6644,-0.36224,-1.5263,
5,0.016726,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3289,-1.6642,-0.38021,-1.6208,
5.2,0.017224,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3254,-1.664,-0.39836,-1.7173,
5.4,0.017721,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3218,-1.6638,-0.41667,-1.8158,
5.6,0.018216,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3182,-1.6635,-0.43514,-1.9162,
5.8,0.01871,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3146,-1.6631,-0.45376,-2.0184,
6,0.019202,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3109,-1.6628,-0.47252,-2.1225,
6.2,0.019692,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3072,-1.6623,-0.4914,-2.2282,
6.4,0.019873,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.3034,-1.6618,-0.5104,-2.3356,
6.6,0.019883,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2996,-1.6613,-0.52951,-2.4445,
6.8,0.01989,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2958,-1.6607,-0.54871,-2.5551,
7,0.019892,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2919,-1.66,-0.56799,-2.6671,
7.2,0.019894,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.288,-1.6593,-0.58734,-2.7806,
7.4,0.019889,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.284,-1.6584,-0.60675,-2.8955,
7.6,0.019882,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2801,-1.6576,-0.6262,-3.0117,
7.8,0.019873,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2761,-1.6566,-0.64569,-3.1291,
8,0.019859,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.272,-1.6556,-0.66519,-3.2479,
8.2,0.019842,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.268,-1.6545,-0.68471,-3.3678,
8.4,0.019823,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2639,-1.6534,-0.70421,-3.4888,
8.6,0.019801,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2598,-1.6522,-0.7237,-3.611,
8.8,0.019778,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2557,-1.6509,-0.74316,-3.7342,
9,0.019751,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2516,-1.6495,-0.76257,-3.8584,
9.2,0.019723,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2474,-1.6481,-0.78193,-3.9836,
9.4,0.019691,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2433,-1.6466,-0.80121,-4.1097,
9.6,0.019657,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2391,-1.645,-0.82042,-4.2367,
9.8,0.01962,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2349,-1.6434,-0.83953,-4.3646,
10,0.019585,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2308,-1.6417,-0.85854,-4.4933,
10.2,0.019546,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2266,-1.6399,-0.87743,-4.6228,
10.4,0.019504,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2224,-1.6381,-0.89619,-4.753,
10.6,0.019462,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2182,-1.6362,-0.91481,-4.8839,
10.8,0.019419,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.214,-1.6342,-0.93328,-5.0156,
11,0.019374,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2098,-1.6322,-0.95158,-5.1478,
11.2,0.019326,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2056,-1.6301,-0.96971,-5.2808,
11.4,0.01928,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.2014,-1.6279,-0.98765,-5.4143,
11.6,0.019232,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1973,-1.6257,-1.0054,-5.5484,
11.8,0.019182,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1931,-1.6234,-1.0229,-5.683,
12,0.019131,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1889,-1.6211,-1.0403,-5.8181,
12.2,0.019082,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1848,-1.6187,-1.0574,-5.9538,
12.4,0.019028,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1807,-1.6162,-1.0742,-6.0899,
12.6,0.018977,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1765,-1.6137,-1.0909,-6.2265,
12.8,0.018922,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1724,-1.6111,-1.1072,-6.3635,
13,0.018871,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1683,-1.6085,-1.1233,-6.501,
13.2,0.018815,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1642,-1.6059,-1.1392,-6.6388,
13.4,0.018762,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1602,-1.6031,-1.1547,-6.777,
13.6,0.018705,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1561,-1.6004,-1.17,-6.9155,
13.8,0.01865,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1521,-1.5975,-1.185,-7.0544,
14,0.018594,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1481,-1.5947,-1.1996,-7.1937,
14.2,0.01854,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1441,-1.5918,-1.214,-7.3332,
14.4,0.018484,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1402,-1.5888,-1.2281,-7.473,
14.6,0.018428,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1362,-1.5858,-1.2418,-7.6131,
14.8,0.01837,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1323,-1.5828,-1.2552,-7.7535,
15,0.018312,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1285,-1.5797,-1.2683,-7.8941,
15.2,0.018258,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1246,-1.5766,-1.281,-8.0349,
15.4,0.0182,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1208,-1.5735,-1.2934,-8.176,
15.6,0.018145,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.117,-1.5703,-1.3054,-8.3173,
15.8,0.018087,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1132,-1.5671,-1.3171,-8.4588,
16,0.01803,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1094,-1.5639,-1.3284,-8.6005,
16.2,0.017973,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.1057,-1.5606,-1.3393,-8.7423,
16.4,0.017918,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.102,-1.5573,-1.3499,-8.8843,
16.6,0.017859,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0984,-1.5539,-1.3601,-9.0265,
16.8,0.017805,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0948,-1.5506,-1.3699,-9.1689,
17,0.017745,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0912,-1.5472,-1.3793,-9.3113,
17.2,0.017692,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0876,-1.5438,-1.3884,-9.4539,
17.4,0.017635,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0841,-1.5403,-1.397,-9.5967,
17.6,0.017576,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0806,-1.5369,-1.4053,-9.7395,
17.8,0.017523,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0772,-1.5334,-1.4132,-9.8825,
18,0.017465,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0738,-1.5299,-1.4207,-10.0255,
18.2,0.017407,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0704,-1.5264,-1.4277,-10.1687,
18.4,0.017353,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.067,-1.5229,-1.4344,-10.3119,
18.6,0.017298,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0637,-1.5193,-1.4407,-10.4552,
18.8,0.017243,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0605,-1.5158,-1.4465,-10.5986,
19,0.017187,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0572,-1.5122,-1.452,-10.7421,
19.2,0.017129,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0541,-1.5086,-1.457,-10.8856,
19.4,0.017075,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0509,-1.505,-1.4616,-11.0292,
19.6,0.01702,1,1,1,-1,-1,-1,0.009729,0.0013109,1,-1.0478,-1.5014,-1.4658,-11.1728,
