"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.32958,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.35771,-0.033894,0,0,
0.2,-0.0085697,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.3583,-0.033897,-0.001585,0.0069205,
0.4,-0.010883,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.35899,-0.033906,-0.00017405,0.013739,
0.6,-0.013209,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.35977,-0.033915,0.0042267,0.020457,
0.8,-0.015541,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.36065,-0.033924,0.011607,0.027073,
1,-0.01788,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.36162,-0.033934,0.021954,0.033588,
1.2,-0.020226,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.36269,-0.033945,0.035248,0.040004,
1.4,-0.022578,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.36385,-0.03396,0.051469,0.046319,
1.6,-0.024936,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.3651,-0.033981,0.07059,0.052536,
1.8,-0.0273,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.36644,-0.034011,0.092584,0.058654,
2,-0.029668,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.36788,-0.034055,0.11742,0.064675,
2.2,-0.032039,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.3694,-0.03412,0.14505,0.070599,
2.4,-0.034412,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.37101,-0.034213,0.17546,0.076426,
2.6,-0.036784,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.37271,-0.034346,0.20859,0.082155,
2.8,-0.039153,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.37449,-0.034531,0.24439,0.087787,
3,-0.041515,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.37635,-0.034782,0.28284,0.093319,
3.2,-0.043869,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.3783,-0.03512,0.32386,0.098748,
3.4,-0.046209,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.38032,-0.035564,0.36742,0.10407,
3.6,-0.048532,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.38242,-0.03614,0.41346,0.10928,
3.8,-0.050834,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.3846,-0.036876,0.46193,0.11437,
4,-0.053107,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.38684,-0.037803,0.51277,0.11933,
4.2,-0.055349,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.38916,-0.038958,0.56592,0.12414,
4.4,-0.057551,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.39153,-0.040379,0.62132,0.12879,
4.6,-0.059709,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.39397,-0.04211,0.67891,0.13326,
4.8,-0.061816,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.39646,-0.044197,0.73864,0.13752,
5,-0.063864,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.399,-0.046689,0.80045,0.14154,
5.2,-0.065846,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.40159,-0.04964,0.86426,0.14529,
5.4,-0.067757,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.40422,-0.053105,0.93002,0.14873,
5.6,-0.069587,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.40688,-0.057143,0.99766,0.1518,
5.8,-0.070028,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.40956,-0.061813,1.0671,0.15445,
6,-0.069338,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.41226,-0.06716,1.1383,0.15663,
6.2,-0.068617,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.41497,-0.0732,1.2113,0.15826,
6.4,-0.067879,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.41768,-0.079935,1.2858,0.15928,
6.6,-0.067126,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.42038,-0.087361,1.3619,0.15962,
6.8,-0.066361,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.42307,-0.095474,1.4395,0.1592,
7,-0.065585,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.42572,-0.10427,1.5185,0.15795,
7.2,-0.064801,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.42834,-0.11374,1.5988,0.15579,
7.4,-0.064009,1,1,1,-1,-1,-1,0.010969,0.0068199,1,-0.43091,-0.12386,1.6805,0.15265,
