"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.48574,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4336,-1.9533,0,0,
0.2,-0.002743,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4302,-1.9533,-0.026009,0.022485,
0.4,-0.0035125,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4269,-1.9534,-0.053136,0.042189,
0.6,-0.0042924,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4238,-1.9534,-0.081381,0.059118,
0.8,-0.0050688,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4208,-1.9534,-0.11074,0.073281,
1,-0.0058418,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4179,-1.9534,-0.1412,0.084691,
1.2,-0.0066113,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4152,-1.9534,-0.17277,0.093365,
1.4,-0.0073771,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4127,-1.9534,-0.20543,0.099323,
1.6,-0.0081394,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4102,-1.9534,-0.23918,0.10259,
1.8,-0.008898,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4079,-1.9535,-0.27399,0.10319,
2,-0.0096527,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4057,-1.9535,-0.30987,0.10115,
2.2,-0.010404,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4037,-1.9535,-0.3468,0.096511,
2.4,-0.01115,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4018,-1.9535,-0.38476,0.089305,
2.6,-0.011892,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4,-1.9536,-0.42374,0.07957,
2.8,-0.012629,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3983,-1.9536,-0.46373,0.067347,
3,-0.013362,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3967,-1.9536,-0.5047,0.05268,
3.2,-0.014089,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3953,-1.9537,-0.54663,0.035615,
3.4,-0.014812,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.394,-1.9537,-0.58952,0.016198,
3.6,-0.015528,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3928,-1.9538,-0.63334,-0.0055205,
3.8,-0.016238,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3917,-1.9539,-0.67806,-0.029491,
4,-0.016941,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3907,-1.954,-0.72368,-0.05566,
4.2,-0.017638,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3898,-1.9541,-0.77018,-0.083975,
4.4,-0.017732,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3891,-1.9543,-0.81752,-0.11438,
4.6,-0.017794,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3884,-1.9545,-0.8657,-0.14682,
4.8,-0.017852,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3878,-1.9547,-0.91469,-0.18125,
5,-0.017905,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3874,-1.9549,-0.96447,-0.21759,
5.2,-0.017955,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.387,-1.9552,-1.015,-0.25581,
5.4,-0.017999,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3867,-1.9555,-1.0663,-0.29583,
5.6,-0.018039,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3865,-1.9559,-1.1184,-0.3376,
5.8,-0.018075,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3863,-1.9563,-1.1711,-0.38108,
6,-0.018107,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3863,-1.9568,-1.2246,-0.42619,
6.2,-0.018133,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3863,-1.9572,-1.2788,-0.47288,
6.4,-0.018156,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3864,-1.9578,-1.3336,-0.5211,
6.6,-0.018174,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3866,-1.9584,-1.389,-0.5708,
6.8,-0.018188,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3868,-1.959,-1.4451,-0.62191,
7,-0.018199,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3871,-1.9597,-1.5018,-0.67438,
7.2,-0.018204,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3875,-1.9604,-1.5591,-0.72817,
7.4,-0.018207,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3879,-1.9612,-1.617,-0.78322,
7.6,-0.018204,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3884,-1.962,-1.6755,-0.83947,
7.8,-0.018199,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3889,-1.9629,-1.7345,-0.89689,
8,-0.018189,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3895,-1.9639,-1.7941,-0.95541,
8.2,-0.018177,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3901,-1.9649,-1.8542,-1.015,
8.4,-0.018161,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3907,-1.9659,-1.9148,-1.0756,
8.6,-0.018141,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3914,-1.9671,-1.976,-1.1372,
8.8,-0.018119,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3922,-1.9682,-2.0376,-1.1997,
9,-0.018094,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3929,-1.9695,-2.0997,-1.2631,
9.2,-0.018065,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3938,-1.9707,-2.1624,-1.3273,
9.4,-0.018035,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3946,-1.9721,-2.2255,-1.3923,
9.6,-0.018001,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3955,-1.9735,-2.289,-1.4581,
9.8,-0.017965,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3963,-1.9749,-2.353,-1.5246,
10,-0.017927,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3973,-1.9764,-2.4175,-1.5918,
10.2,-0.017887,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3982,-1.978,-2.4824,-1.6596,
10.4,-0.017845,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.3991,-1.9796,-2.5478,-1.7281,
10.6,-0.017801,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4001,-1.9812,-2.6136,-1.7971,
10.8,-0.017754,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4011,-1.983,-2.6798,-1.8667,
11,-0.017707,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4021,-1.9847,-2.7465,-1.9369,
11.2,-0.017658,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4031,-1.9865,-2.8135,-2.0075,
11.4,-0.017607,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4041,-1.9884,-2.881,-2.0785,
11.6,-0.017555,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4051,-1.9903,-2.9489,-2.15,
11.8,-0.017502,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4061,-1.9923,-3.0172,-2.2219,
12,-0.017447,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4072,-1.9943,-3.0858,-2.2942,
12.2,-0.017392,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4082,-1.9964,-3.1549,-2.3669,
12.4,-0.017336,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4092,-1.9985,-3.2244,-2.4398,
12.6,-0.017278,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4102,-2.0006,-3.2942,-2.5131,
12.8,-0.01722,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4113,-2.0028,-3.3645,-2.5867,
13,-0.017162,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4123,-2.0051,-3.4351,-2.6605,
13.2,-0.017102,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4133,-2.0073,-3.5061,-2.7346,
13.4,-0.017042,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4143,-2.0097,-3.5775,-2.8089,
13.6,-0.016981,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4153,-2.012,-3.6493,-2.8834,
13.8,-0.01692,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4163,-2.0144,-3.7215,-2.9581,
14,-0.016858,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4172,-2.0168,-3.794,-3.033,
14.2,-0.016797,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4182,-2.0193,-3.8669,-3.108,
14.4,-0.016735,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4191,-2.0218,-3.9401,-3.1832,
14.6,-0.016672,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4201,-2.0243,-4.0138,-3.2585,
14.8,-0.016609,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.421,-2.0269,-4.0878,-3.3339,
15,-0.016546,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4219,-2.0294,-4.1621,-3.4094,
15.2,-0.016483,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4228,-2.0321,-4.2368,-3.485,
15.4,-0.01642,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4236,-2.0347,-4.3119,-3.5606,
15.6,-0.016357,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4245,-2.0374,-4.3873,-3.6363,
15.8,-0.016294,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4253,-2.0401,-4.4631,-3.7121,
16,-0.01623,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4261,-2.0428,-4.5393,-3.7878,
16.2,-0.016167,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4269,-2.0455,-4.6158,-3.8637,
16.4,-0.016103,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4276,-2.0483,-4.6927,-3.9395,
16.6,-0.01604,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4284,-2.0511,-4.7699,-4.0153,
16.8,-0.015977,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4291,-2.0539,-4.8474,-4.0911,
17,-0.015914,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4298,-2.0567,-4.9253,-4.1669,
17.2,-0.015851,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4305,-2.0595,-5.0036,-4.2427,
17.4,-0.015788,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4311,-2.0624,-5.0822,-4.3185,
17.6,-0.015725,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4317,-2.0652,-5.1611,-4.3942,
17.8,-0.015662,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4323,-2.0681,-5.2404,-4.4698,
18,-0.0156,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4329,-2.071,-5.3201,-4.5454,
18.2,-0.015537,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4334,-2.0739,-5.4001,-4.621,
18.4,-0.015475,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4339,-2.0768,-5.4804,-4.6965,
18.6,-0.015413,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4344,-2.0797,-5.561,-4.7719,
18.8,-0.015351,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4349,-2.0827,-5.642,-4.8472,
19,-0.015289,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4353,-2.0856,-5.7233,-4.9224,
19.2,-0.015227,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4357,-2.0886,-5.805,-4.9976,
19.4,-0.015166,1,1,1,-1,-1,-1,0.010021,0.00143,1,-2.4361,-2.0915,-5.887,-5.0726,
