"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.42944,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3896,-0.96756,0,0,
0.2,-0.011072,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3905,-0.96756,0.015482,-0.035327,
0.4,-0.013983,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3915,-0.96757,0.032665,-0.073123,
0.6,-0.016913,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3926,-0.96759,0.051545,-0.11338,
0.8,-0.019853,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3939,-0.9676,0.072116,-0.1561,
1,-0.0228,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3952,-0.96762,0.094371,-0.20126,
1.2,-0.025757,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3967,-0.96764,0.1183,-0.24884,
1.4,-0.028721,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3984,-0.96766,0.14389,-0.29884,
1.6,-0.031694,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4001,-0.9677,0.17112,-0.35123,
1.8,-0.034672,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4019,-0.96774,0.19998,-0.40599,
2,-0.037654,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4039,-0.96781,0.23046,-0.46309,
2.2,-0.040639,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.406,-0.96792,0.26252,-0.5225,
2.4,-0.043623,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4082,-0.96807,0.29615,-0.58419,
2.6,-0.046602,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4105,-0.96828,0.33132,-0.64814,
2.8,-0.049574,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4129,-0.96858,0.368,-0.71429,
3,-0.052532,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4154,-0.96898,0.40616,-0.78263,
3.2,-0.055472,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4181,-0.96953,0.44577,-0.85311,
3.4,-0.058388,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4208,-0.97024,0.48679,-0.9257,
3.6,-0.061272,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4236,-0.97116,0.52918,-1.0004,
3.8,-0.064118,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4265,-0.97234,0.5729,-1.0771,
4,-0.066918,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4295,-0.97382,0.6179,-1.1557,
4.2,-0.069663,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4326,-0.97566,0.66412,-1.2364,
4.4,-0.0717,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4358,-0.97792,0.71151,-1.319,
4.6,-0.071297,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4391,-0.98067,0.76001,-1.4035,
4.8,-0.070844,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4424,-0.98394,0.80955,-1.4899,
5,-0.070361,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4458,-0.98775,0.86004,-1.5781,
5.2,-0.069847,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4492,-0.99212,0.91143,-1.6682,
5.4,-0.069307,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4527,-0.99706,0.96362,-1.7601,
5.6,-0.068739,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4562,-1.0026,1.0165,-1.8538,
5.8,-0.068148,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4598,-1.0087,1.0701,-1.9493,
6,-0.067533,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4633,-1.0154,1.1242,-2.0465,
6.2,-0.066899,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4669,-1.0228,1.1788,-2.1455,
6.4,-0.066245,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4705,-1.0307,1.2337,-2.2462,
6.6,-0.065575,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4741,-1.0393,1.2889,-2.3486,
6.8,-0.064889,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4777,-1.0484,1.3443,-2.4527,
7,-0.064191,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4813,-1.0582,1.3997,-2.5585,
7.2,-0.06348,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4848,-1.0686,1.4551,-2.6659,
7.4,-0.062762,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4883,-1.0796,1.5104,-2.775,
7.6,-0.062035,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4917,-1.0911,1.5655,-2.8858,
7.8,-0.061302,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4951,-1.1033,1.6202,-2.9981,
8,-0.060565,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4984,-1.116,1.6746,-3.1121,
8.2,-0.059826,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5017,-1.1292,1.7284,-3.2276,
8.4,-0.059084,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5048,-1.143,1.7815,-3.3447,
8.6,-0.058343,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5078,-1.1573,1.834,-3.4634,
8.8,-0.057603,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5108,-1.1721,1.8856,-3.5835,
9,-0.056866,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5136,-1.1874,1.9363,-3.7051,
9.2,-0.056131,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5163,-1.2032,1.986,-3.8281,
9.4,-0.055403,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5188,-1.2194,2.0346,-3.9526,
9.6,-0.054677,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5213,-1.236,2.082,-4.0784,
9.8,-0.053959,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5235,-1.2531,2.1281,-4.2056,
10,-0.053246,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5256,-1.2705,2.1729,-4.3341,
10.2,-0.052543,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5276,-1.2883,2.2162,-4.4638,
10.4,-0.051845,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5293,-1.3064,2.258,-4.5948,
10.6,-0.051158,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5309,-1.3249,2.2982,-4.7269,
10.8,-0.050479,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5323,-1.3437,2.3368,-4.8601,
11,-0.04981,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5335,-1.3627,2.3735,-4.9944,
11.2,-0.049148,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5346,-1.382,2.4085,-5.1297,
11.4,-0.048499,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5354,-1.4016,2.4416,-5.266,
11.6,-0.04786,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.536,-1.4213,2.4728,-5.4031,
11.8,-0.047229,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5364,-1.4413,2.5021,-5.5411,
12,-0.046611,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5365,-1.4615,2.5293,-5.6799,
12.2,-0.046003,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5365,-1.4818,2.5544,-5.8194,
12.4,-0.045405,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5362,-1.5023,2.5774,-5.9595,
12.6,-0.044819,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5357,-1.5229,2.5982,-6.1003,
12.8,-0.044188,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.535,-1.5436,2.6169,-6.2415,
13,-0.043423,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5341,-1.5644,2.6333,-6.3833,
13.2,-0.042532,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5329,-1.5853,2.6475,-6.5254,
13.4,-0.041512,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5315,-1.6062,2.6595,-6.6679,
13.6,-0.040364,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5298,-1.6272,2.6691,-6.8106,
13.8,-0.039097,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.528,-1.6482,2.6764,-6.9535,
14,-0.037708,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5259,-1.6691,2.6815,-7.0966,
14.2,-0.036198,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5235,-1.6899,2.6842,-7.2397,
14.4,-0.034575,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.521,-1.7107,2.6846,-7.3829,
14.6,-0.032833,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5182,-1.7313,2.6828,-7.526,
14.8,-0.030977,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5152,-1.7517,2.6786,-7.6689,
15,-0.029008,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5119,-1.7719,2.6722,-7.8118,
15.2,-0.026926,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5085,-1.7919,2.6636,-7.9544,
15.4,-0.024732,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.5048,-1.8116,2.6528,-8.0967,
15.6,-0.022427,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.501,-1.8309,2.6398,-8.2388,
15.8,-0.020007,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4969,-1.8499,2.6247,-8.3805,
16,-0.017475,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4927,-1.8685,2.6075,-8.5218,
16.2,-0.01483,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4882,-1.8867,2.5883,-8.6626,
16.4,-0.012067,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4836,-1.9044,2.5671,-8.803,
16.6,-0.0091867,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4788,-1.9217,2.544,-8.9429,
16.8,-0.0061855,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4738,-1.9386,2.5191,-9.0823,
17,-0.003059,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4686,-1.9549,2.4924,-9.2212,
17.2,0.0001965,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4633,-1.9708,2.4639,-9.3595,
17.4,0.0035855,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4579,-1.9862,2.4338,-9.4972,
17.6,0.0071108,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4523,-2.0012,2.402,-9.6344,
17.8,0.010763,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4465,-2.0157,2.3687,-9.771,
18,0.01453,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4406,-2.0297,2.3338,-9.907,
18.2,0.018399,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4346,-2.0433,2.2975,-10.0424,
18.4,0.022353,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4285,-2.0564,2.2598,-10.1772,
18.6,0.026377,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4222,-2.0689,2.2208,-10.3115,
18.8,0.030453,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4158,-2.0807,2.1805,-10.4451,
19,0.034566,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4093,-2.092,2.1391,-10.5782,
19.2,0.038695,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.4028,-2.1024,2.0965,-10.7107,
19.4,0.042822,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3961,-2.112,2.0529,-10.8427,
19.6,0.046929,1,1,1,-1,-1,-1,0.010953,0.0065772,1,-1.3893,-2.1207,2.0083,-10.9743,
19.8,0.050996,1,1,1,-1,-1,-1,0.010953,0.0065776,1,-1.3825,-2.1282,1.963,-11.1054,
20,0.055006,1,1,1,-1,-1,-1,0.010953,0.0065779,1,-1.3756,-2.1346,1.9169,-11.2362,
20.2,0.058939,1,1,1,-1,-1,-1,0.010953,0.0065782,1,-1.3687,-2.1397,1.8702,-11.3667,
20.4,0.062777,1,1,1,-1,-1,-1,0.010953,0.0065786,1,-1.3617,-2.1433,1.8231,-11.497,
20.6,0.066502,1,1,1,-1,-1,-1,0.010953,0.0065789,1,-1.3547,-2.1453,1.7757,-11.6271,
20.8,0.070097,1,1,1,-1,-1,-1,0.010953,0.0065792,1,-1.3477,-2.1455,1.7281,-11.7572,
21,0.073546,1,1,1,-1,-1,-1,0.010953,0.0065796,1,-1.3406,-2.1439,1.6806,-11.8874,
21.2,0.076834,1,1,1,-1,-1,-1,0.010953,0.0065799,1,-1.3336,-2.1402,1.6333,-12.0178,
21.4,0.075743,1,1,1,-1,-1,-1,0.010953,0.0065802,1,-1.3266,-2.1343,1.5864,-12.1486,
21.6,0.073494,1,1,1,-1,-1,-1,0.010953,0.0065806,1,-1.3197,-2.1262,1.5402,-12.2798,
