"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.24163,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.116,-2.8758,0,0,
0.2,0.00099586,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.114,-2.8758,0.034953,0.020595,
0.4,0.0013524,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1121,-2.8758,0.067013,0.040404,
0.6,0.0017014,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1103,-2.8758,0.096186,0.059426,
0.8,0.002047,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1085,-2.8758,0.12248,0.077665,
1,0.0023895,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1068,-2.8758,0.14592,0.095125,
1.2,0.002729,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1052,-2.8758,0.1665,0.11181,
1.4,0.003066,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1037,-2.8758,0.18427,0.12773,
1.6,0.0034003,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1022,-2.8758,0.19923,0.14288,
1.8,0.0037322,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.1008,-2.8758,0.21142,0.15728,
2,0.0040621,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0995,-2.8758,0.22086,0.17093,
2.2,0.0043899,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0982,-2.8758,0.2276,0.18385,
2.4,0.004716,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.097,-2.8758,0.23167,0.19604,
2.6,0.0050401,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0958,-2.8758,0.23311,0.20751,
2.8,0.0053629,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0948,-2.8758,0.23196,0.21828,
3,0.0056844,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0937,-2.8758,0.22827,0.22836,
3.2,0.0060042,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0928,-2.8758,0.22208,0.23775,
3.4,0.0063229,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0919,-2.8758,0.21345,0.24648,
3.6,0.0066407,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0911,-2.8758,0.20242,0.25456,
3.8,0.0069574,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0903,-2.8758,0.18904,0.262,
4,0.0072729,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0896,-2.8758,0.17338,0.26882,
4.2,0.0075876,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0889,-2.8758,0.15548,0.27503,
4.4,0.0079014,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0883,-2.8758,0.1354,0.28064,
4.6,0.0082144,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0877,-2.8757,0.1132,0.28567,
4.8,0.0085265,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0872,-2.8757,0.08894,0.29014,
5,0.0088381,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0867,-2.8756,0.06267,0.29406,
5.2,0.0091488,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0863,-2.8756,0.034451,0.29744,
5.4,0.0094584,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.086,-2.8755,0.0043412,0.30031,
5.6,0.0097677,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0856,-2.8755,-0.027601,0.30267,
5.8,0.010076,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0854,-2.8754,-0.061318,0.30454,
6,0.010384,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0851,-2.8753,-0.096753,0.30594,
6.2,0.010691,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.085,-2.8751,-0.13385,0.30688,
6.4,0.010996,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0848,-2.875,-0.17255,0.30736,
6.6,0.011302,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0847,-2.8749,-0.21279,0.30742,
6.8,0.011606,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0846,-2.8747,-0.25453,0.30705,
7,0.01191,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0846,-2.8745,-0.29771,0.30627,
7.2,0.012213,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0846,-2.8743,-0.34228,0.30509,
7.4,0.012514,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0846,-2.874,-0.38818,0.30353,
7.6,0.012815,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0847,-2.8738,-0.43536,0.3016,
7.8,0.013115,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.0848,-2.8735,-0.48377,0.2993,
8,0.013415,1,1,1,-1,-1,-1,0.0075738,-0.0017332,1.0001,-3.085,-2.8731,-0.53337,0.29665,
