"t","u","wt1","wt2","wt3","wt4","wt5","wt6","wt7","wt8","wt9","r","y","em_x","em_y",
0,-0.17437,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.5476,0.72011,0,0,
0.2,-0.00064255,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.54898,0.72011,0.019796,-0.0041376,
0.4,-0.00085917,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55032,0.72011,0.041846,-0.0062984,
0.6,-0.0010769,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.5516,0.72011,0.066145,-0.0064863,
0.8,-0.0012937,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55283,0.7201,0.092685,-0.004708,
1,-0.0015095,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55401,0.7201,0.12146,-0.00097281,
1.2,-0.0017242,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55514,0.7201,0.15244,0.0047075,
1.4,-0.0019379,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55621,0.7201,0.18563,0.012319,
1.6,-0.0021506,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55724,0.72009,0.22101,0.021844,
1.8,-0.0023621,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55822,0.72009,0.25854,0.033264,
2,-0.0025726,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.55915,0.72009,0.29821,0.046559,
2.2,-0.0027818,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56003,0.72009,0.33998,0.061703,
2.4,-0.00299,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56087,0.72008,0.38384,0.078673,
2.6,-0.003197,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56166,0.72008,0.42975,0.09744,
2.8,-0.0034028,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.5624,0.72008,0.47767,0.11798,
3,-0.0036072,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56309,0.72007,0.52758,0.14025,
3.2,-0.0038106,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56375,0.72007,0.57943,0.16423,
3.4,-0.0040125,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56436,0.72006,0.63318,0.18988,
3.6,-0.0042133,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56492,0.72006,0.6888,0.21717,
3.8,-0.0044125,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56545,0.72005,0.74625,0.24606,
4,-0.0046107,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56593,0.72004,0.80549,0.27651,
4.2,-0.0048074,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56637,0.72003,0.86646,0.30849,
4.4,-0.0050026,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56678,0.72002,0.92914,0.34196,
4.6,-0.0051966,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56715,0.72001,0.99346,0.37688,
4.8,-0.0053887,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56748,0.71999,1.0594,0.41321,
5,-0.00558,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56778,0.71997,1.1269,0.45091,
5.2,-0.0057693,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56804,0.71995,1.1959,0.48995,
5.4,-0.0059575,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56826,0.71992,1.2664,0.53027,
5.6,-0.0061437,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56846,0.71989,1.3383,0.57185,
5.8,-0.0063287,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56862,0.71985,1.4117,0.61463,
6,-0.0065123,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56876,0.71981,1.4863,0.6586,
6.2,-0.006694,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56886,0.71976,1.5623,0.70369,
6.4,-0.0068742,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56894,0.7197,1.6395,0.74988,
6.6,-0.0070529,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56899,0.71964,1.7179,0.79712,
6.8,-0.0072298,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56901,0.71957,1.7975,0.84539,
7,-0.0074053,1,1,1,-1,-1,-1,0.0097153,0.0010612,1,0.56901,0.71949,1.8782,0.89463,
