"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,28.9364,-13.2347,-1.3525,-0.16533,0.10877,3,100,1e-07,1e-09,0.001,

