"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.12163,0.69999,0.0010005,0.8428,1.9045,2.7153,0,0,
0.2,-0.12166,0.69999,0.0010005,0.8428,1.9043,2.7153,-0.0067542,0.01306,
0.4,-0.12172,0.69999,0.0010005,0.8428,1.9039,2.7153,-0.016238,0.027359,
0.6,-0.12181,0.69999,0.0010005,0.8428,1.9032,2.7153,-0.028445,0.042896,
0.8,-0.12193,0.69999,0.0010005,0.8428,1.9024,2.7153,-0.043368,0.059665,
1,-0.12208,0.69999,0.0010005,0.8428,1.9013,2.7151,-0.060991,0.077663,
1.2,-0.12224,0.69999,0.0010005,0.8428,1.9,2.7149,-0.081299,0.096883,
1.4,-0.12241,0.69999,0.0010005,0.8428,1.8985,2.7146,-0.10427,0.11732,
1.6,-0.12258,0.69999,0.0010005,0.8428,1.8968,2.714,-0.12988,0.13897,
1.8,-0.12275,0.69999,0.0010005,0.8428,1.8949,2.7132,-0.1581,0.16182,
2,-0.12291,0.69999,0.0010005,0.8428,1.8927,2.7121,-0.18889,0.18588,
2.2,-0.12304,0.69999,0.0010005,0.8428,1.8904,2.7107,-0.22222,0.21114,
2.4,-0.12313,0.69999,0.0010005,0.8428,1.8879,2.7088,-0.25804,0.2376,
2.6,-0.12317,0.69999,0.0010005,0.8428,1.8852,2.7064,-0.2963,0.26528,
2.8,-0.12316,0.69999,0.0010005,0.8428,1.8823,2.7034,-0.33695,0.29418,
3,-0.12307,0.69999,0.0010005,0.8428,1.8792,2.6997,-0.37993,0.32431,
3.2,-0.1229,0.69999,0.0010005,0.8428,1.876,2.6953,-0.42518,0.35571,
3.4,-0.12263,0.69999,0.0010005,0.8428,1.8726,2.6901,-0.47262,0.38841,
3.6,-0.12224,0.69999,0.0010005,0.8428,1.869,2.684,-0.52217,0.42243,
3.8,-0.12173,0.69999,0.0010005,0.8428,1.8653,2.6768,-0.57375,0.45782,
4,-0.12108,0.69999,0.0010005,0.8428,1.8614,2.6687,-0.62728,0.49464,
4.2,-0.12028,0.69999,0.0010005,0.8428,1.8574,2.6593,-0.68265,0.53294,
4.4,-0.11932,0.69999,0.0010005,0.8428,1.8533,2.6488,-0.73975,0.5728,
4.6,-0.11819,0.69999,0.0010005,0.8428,1.8492,2.6371,-0.79848,0.61428,
4.8,-0.11687,0.69999,0.0010005,0.8428,1.8449,2.624,-0.85871,0.65746,
5,-0.11536,0.69999,0.0010005,0.8428,1.8405,2.6096,-0.92031,0.70244,
5.2,-0.11365,0.69999,0.0010005,0.8428,1.8361,2.5938,-0.98315,0.74931,
5.4,-0.11175,0.69999,0.0010005,0.8428,1.8316,2.5766,-1.0471,0.79815,
5.6,-0.10963,0.69999,0.0010005,0.8428,1.8272,2.558,-1.1119,0.84906,
5.8,-0.10731,0.69999,0.0010005,0.8428,1.8227,2.5381,-1.1776,0.90214,
6,-0.10478,0.69999,0.0010005,0.8428,1.8182,2.5167,-1.2438,0.95749,
6.2,-0.10204,0.69999,0.0010005,0.8428,1.8138,2.4941,-1.3105,1.0152,
6.4,-0.099105,0.69999,0.0010005,0.8428,1.8094,2.4701,-1.3774,1.0753,
6.6,-0.095975,0.69999,0.0010005,0.8428,1.8051,2.445,-1.4444,1.138,
6.8,-0.09266,0.69999,0.0010005,0.8428,1.8009,2.4187,-1.5112,1.2032,
7,-0.089169,0.69999,0.0010005,0.8428,1.7969,2.3913,-1.5777,1.271,
7.2,-0.085514,0.69999,0.0010005,0.8428,1.7929,2.363,-1.6437,1.3416,
7.4,-0.081708,0.69999,0.0010005,0.8428,1.7891,2.3338,-1.7089,1.4148,
7.6,-0.077767,0.69999,0.0010005,0.8428,1.7855,2.3039,-1.7733,1.4908,
7.8,-0.073704,0.69999,0.0010005,0.8428,1.7821,2.2734,-1.8365,1.5695,
8,-0.069537,0.69999,0.0010005,0.8428,1.7789,2.2424,-1.8985,1.6508,
8.2,-0.065281,0.69999,0.0010005,0.8428,1.7759,2.2111,-1.959,1.7349,
8.4,-0.060955,0.69999,0.0010005,0.8428,1.7731,2.1795,-2.0179,1.8216,
8.6,-0.056574,0.69999,0.0010005,0.8428,1.7706,2.1478,-2.075,1.9108,
8.8,-0.052155,0.69999,0.0010005,0.8428,1.7684,2.1161,-2.1302,2.0025,
9,-0.047713,0.69999,0.0010005,0.8428,1.7664,2.0845,-2.1834,2.0967,
9.2,-0.043265,0.69999,0.0010005,0.8428,1.7648,2.0532,-2.2345,2.1931,
9.4,-0.038825,0.69999,0.0010005,0.8428,1.7634,2.0222,-2.2833,2.2918,
9.6,-0.034404,0.69999,0.0010005,0.8428,1.7623,1.9916,-2.3299,2.3925,
9.8,-0.030016,0.69999,0.0010005,0.8428,1.7614,1.9615,-2.374,2.4952,
10,-0.02567,0.69999,0.0010005,0.8428,1.7609,1.932,-2.4158,2.5998,
10.2,-0.021375,0.69999,0.0010005,0.8428,1.7607,1.9032,-2.4551,2.7062,
10.4,-0.017139,0.69999,0.0010005,0.8428,1.7607,1.875,-2.492,2.8142,
