"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.7854,0.7,0.00099991,0.84323,-2.8109,-3.8755,0,0,
0.2,0.75082,0.7,0.00099991,0.84323,-2.8086,2.4077,0.019535,0.030693,
0.4,0.7537,0.7,0.00099991,0.84323,-2.8061,2.4078,0.036844,0.063394,
0.6,0.75626,0.7,0.00099991,0.84323,-2.8033,2.4083,0.05193,0.098097,
0.8,0.758,0.7,0.00099991,0.84323,-2.8003,2.4097,0.064795,0.13479,
1,0.75834,0.7,0.00099991,0.84323,-2.7969,2.4126,0.075435,0.17344,
1.2,0.75656,0.7,0.00099991,0.84323,-2.7934,2.4178,0.083835,0.21402,
1.4,0.75186,0.7,0.00099991,0.84323,-2.7896,2.4262,0.08996,0.25644,
1.6,0.74336,0.7,0.00099991,0.84323,-2.7855,2.439,0.09375,0.3006,
1.8,0.72947,0.7,0.00099991,0.84323,-2.7812,2.4573,0.095108,0.34634,
2,0.70955,0.7,0.00099991,0.84323,-2.7767,2.4823,0.093901,0.39342,
2.2,0.68311,0.7,0.00099991,0.84323,-2.772,2.5154,0.089954,0.44154,
2.4,0.6494,0.7,0.00099991,0.84323,-2.7672,2.5576,0.083058,0.49031,
2.6,0.60788,0.7,0.00099991,0.84323,-2.7623,2.6098,0.072982,0.53919,
2.8,0.55837,0.7,0.00099991,0.84323,-2.7572,2.6728,0.059501,0.58756,
3,0.50111,0.7,0.00099991,0.84323,-2.7522,2.7466,0.042433,0.63466,
3.2,0.43691,0.7,0.00099991,0.84323,-2.7473,2.8307,0.021684,0.67962,
3.4,0.36712,0.7,0.00099991,0.84323,-2.7425,2.9239,-0.0026994,0.72151,
3.6,0.29358,0.7,0.00099991,0.84323,-2.738,3.0244,-0.030498,0.75939,
3.8,0.2183,0.7,0.00099991,0.84323,-2.7339,3.1298,-0.061303,0.7924,
4,0.14323,0.7,0.00099991,0.84323,-2.7302,-3.0458,-0.094538,0.81981,
4.2,0.069814,0.7,0.00099991,0.84323,-2.727,-2.9382,-0.1295,0.84109,
4.4,-0.0011781,0.7,0.00099991,0.84323,-2.7245,-2.8326,-0.16544,0.85592,
4.6,-0.069839,0.7,0.00099991,0.84323,-2.7225,-2.7299,-0.20159,0.86418,
4.8,-0.13633,0.7,0.00099991,0.84323,-2.7212,-2.6304,-0.2372,0.86585,
5,-0.19935,0.7,0.00099991,0.84323,-2.7205,-2.5355,-0.27158,0.86109,
5.2,-0.25634,0.7,0.00099991,0.84323,-2.7205,-2.4471,-0.30418,0.85019,
5.4,-0.3042,0.7,0.00099991,0.84323,-2.7211,-2.3687,-0.33467,0.83368,
5.6,-0.33984,0.7,0.00099991,0.84323,-2.7222,-2.3038,-0.36302,0.81223,
5.8,-0.3607,0.7,0.00099991,0.84323,-2.7237,-2.2561,-0.38959,0.78669,
6,-0.36531,0.7,0.00099991,0.84323,-2.7256,-2.2284,-0.41516,0.758,
6.2,-0.35354,0.7,0.00099991,0.84323,-2.7277,-2.2223,-0.44078,0.72716,
6.4,-0.3267,0.7,0.00099991,0.84323,-2.7299,-2.2376,-0.4677,0.69523,
