"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.37299,0.7,0.0010005,0.84311,-2.2625,-2.5041,0,0,
0.2,0.1699,0.7,0.0010005,0.84311,-2.2623,-2.5041,0.011241,0.016941,
0.4,0.17038,0.7,0.0010005,0.84311,-2.262,-2.5041,0.020072,0.032098,
0.6,0.17087,0.7,0.0010005,0.84311,-2.2617,-2.504,0.0265,0.045474,
0.8,0.17133,0.7,0.0010005,0.84311,-2.2612,-2.5039,0.030533,0.057075,
1,0.1717,0.7,0.0010005,0.84311,-2.2607,-2.5036,0.032183,0.066907,
1.2,0.17193,0.7,0.0010005,0.84311,-2.2602,-2.5032,0.031466,0.074978,
1.4,0.17195,0.7,0.0010005,0.84311,-2.2595,-2.5025,0.028404,0.081297,
1.6,0.17168,0.7,0.0010005,0.84311,-2.2588,-2.5014,0.023024,0.085869,
1.8,0.17104,0.7,0.0010005,0.84311,-2.2581,-2.4999,0.015357,0.088699,
2,0.16993,0.7,0.0010005,0.84311,-2.2572,-2.4977,0.0054439,0.089789,
2.2,0.16828,0.7,0.0010005,0.84311,-2.2563,-2.4949,-0.00667,0.089137,
2.4,0.16599,0.7,0.0010005,0.84311,-2.2554,-2.4913,-0.02093,0.086734,
2.6,0.16299,0.7,0.0010005,0.84311,-2.2544,-2.4867,-0.037273,0.082567,
2.8,0.1592,0.7,0.0010005,0.84311,-2.2534,-2.4811,-0.055626,0.076614,
3,0.15457,0.7,0.0010005,0.84311,-2.2523,-2.4744,-0.075909,0.06885,
3.2,0.14907,0.7,0.0010005,0.84311,-2.2512,-2.4666,-0.09803,0.059239,
3.4,0.14268,0.7,0.0010005,0.84311,-2.2501,-2.4575,-0.12189,0.047743,
3.6,0.13541,0.7,0.0010005,0.84311,-2.249,-2.4472,-0.14738,0.034317,
3.8,0.12731,0.7,0.0010005,0.84311,-2.2479,-2.4357,-0.17438,0.018914,
4,0.11843,0.7,0.0010005,0.84311,-2.2468,-2.423,-0.20278,0.0014867,
4.2,0.10886,0.7,0.0010005,0.84311,-2.2458,-2.4094,-0.23244,-0.018011,
4.4,0.098711,0.7,0.0010005,0.84311,-2.2448,-2.3948,-0.26324,-0.039622,
4.6,0.088104,0.7,0.0010005,0.84311,-2.2438,-2.3795,-0.29505,-0.063381,
4.8,0.077166,0.7,0.0010005,0.84311,-2.243,-2.3636,-0.32774,-0.089316,
5,0.066026,0.7,0.0010005,0.84311,-2.2422,-2.3474,-0.36119,-0.11744,
