"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.69999,0.00099971,1,-0.88277,-0.39956,0,0,
0.2,-0.34266,0.69999,0.00099971,1,-0.8848,-0.39957,0.021312,0.0060714,
0.4,-0.34471,0.69999,0.00099971,1,-0.88698,-0.39963,0.045386,0.010977,
0.6,-0.3467,0.69999,0.00099971,1,-0.88929,-0.39981,0.072215,0.014717,
0.8,-0.34846,0.69999,0.00099971,1,-0.89173,-0.40026,0.10179,0.017294,
1,-0.34977,0.69999,0.00099971,1,-0.89432,-0.40119,0.13409,0.018708,
1.2,-0.3504,0.69999,0.00099971,1,-0.89704,-0.40286,0.16911,0.018951,
1.4,-0.35007,0.69999,0.00099971,1,-0.89989,-0.40558,0.2068,0.01801,
1.6,-0.34848,0.69999,0.00099971,1,-0.90287,-0.4097,0.24712,0.015858,
1.8,-0.34533,0.69999,0.00099971,1,-0.90597,-0.41562,0.29004,0.012453,
2,-0.34029,0.69999,0.00099971,1,-0.90918,-0.42374,0.33548,0.0077291,
2.2,-0.33307,0.69999,0.00099971,1,-0.91249,-0.43446,0.38337,0.001599,
2.4,-0.32342,0.69999,0.00099971,1,-0.91589,-0.44817,0.4336,-0.0060528,
2.6,-0.31114,0.69999,0.00099971,1,-0.91935,-0.46519,0.48605,-0.015369,
2.8,-0.29614,0.69999,0.00099971,1,-0.92286,-0.48575,0.54058,-0.026521,
3,-0.2784,0.69999,0.00099971,1,-0.92639,-0.50999,0.59702,-0.039702,
3.2,-0.25805,0.69999,0.00099971,1,-0.9299,-0.53789,0.65517,-0.055122,
3.4,-0.23531,0.69999,0.00099971,1,-0.93338,-0.5693,0.71481,-0.072999,
3.6,-0.21055,0.69999,0.00099971,1,-0.93678,-0.6039,0.77568,-0.093548,
3.8,-0.18419,0.69999,0.00099971,1,-0.94007,-0.64122,0.83751,-0.11697,
4,-0.15673,0.69999,0.00099971,1,-0.94323,-0.6807,0.90004,-0.14343,
4.2,-0.12867,0.69999,0.00099971,1,-0.94621,-0.72169,0.96296,-0.17308,
4.4,-0.10049,0.69999,0.00099971,1,-0.949,-0.76352,1.026,-0.20601,
4.6,-0.072569,0.69999,0.00099971,1,-0.95156,-0.80556,1.0889,-0.24226,
4.8,-0.04522,0.69999,0.00099971,1,-0.95388,-0.84725,1.1514,-0.28186,
5,-0.018587,0.69999,0.00099971,1,-0.95595,-0.88817,1.2133,-0.32476,
5.2,0.0072781,0.69999,0.00099971,1,-0.95774,-0.92804,1.2745,-0.3709,
5.4,0.032437,0.69999,0.00099971,1,-0.95926,-0.96674,1.3346,-0.42022,
5.6,0.0569,0.69999,0.00099971,1,-0.9605,-1.0042,1.3937,-0.47261,
5.8,0.080362,0.69999,0.00099971,1,-0.96145,-1.0402,1.4515,-0.52798,
6,0.10231,0.69999,0.00099971,1,-0.96212,-1.0744,1.508,-0.58618,
6.2,0.12211,0.69999,0.00099971,1,-0.96252,-1.106,1.5631,-0.64709,
6.4,0.13908,0.69999,0.00099971,1,-0.96265,-1.1344,1.6169,-0.71052,
6.6,0.15252,0.69999,0.00099971,1,-0.96253,-1.1587,1.6695,-0.77629,
6.8,0.16185,0.69999,0.00099971,1,-0.96221,-1.1781,1.7211,-0.84419,
7,0.16666,0.69999,0.00099971,1,-0.96171,-1.1919,1.7721,-0.91399,
7.2,0.16679,0.69999,0.00099971,1,-0.96108,-1.1997,1.8227,-0.98546,
7.4,0.16235,0.69999,0.00099971,1,-0.96037,-1.2011,1.8735,-1.0584,
7.6,0.15374,0.69999,0.00099971,1,-0.95963,-1.1964,1.9249,-1.1325,
7.8,0.14157,0.69999,0.00099971,1,-0.95892,-1.1861,1.9773,-1.2075,
8,0.12659,0.69999,0.00099971,1,-0.95828,-1.1709,2.0313,-1.2833,
8.2,0.1096,0.69999,0.00099971,1,-0.95775,-1.1517,2.0872,-1.3595,
8.4,0.09136,0.69999,0.00099971,1,-0.95738,-1.1295,2.1453,-1.4361,
8.6,0.072536,0.69999,0.00099971,1,-0.95718,-1.1053,2.2058,-1.5127,
8.8,0.053644,0.69999,0.00099971,1,-0.9572,-1.08,2.2688,-1.5891,
9,0.035042,0.69999,0.00099971,1,-0.95742,-1.0543,2.3344,-1.6654,
9.2,0.016929,0.69999,0.00099971,1,-0.95788,-1.0289,2.4026,-1.7413,
9.4,-0.00064195,0.69999,0.00099971,1,-0.95855,-1.0039,2.4734,-1.8167,
9.6,-0.017753,0.69999,0.00099971,1,-0.95946,-0.97969,2.5467,-1.8916,
9.8,-0.03444,0.69999,0.00099971,1,-0.96059,-0.95622,2.6223,-1.9659,
10,-0.0505,0.69999,0.00099971,1,-0.96194,-0.93367,2.7003,-2.0395,
10.2,-0.065539,0.69999,0.00099971,1,-0.96351,-0.91236,2.7805,-2.1125,
10.4,-0.079089,0.69999,0.00099971,1,-0.96528,-0.89274,2.8628,-2.1848,
10.6,-0.090655,0.69999,0.00099971,1,-0.96724,-0.87537,2.9469,-2.2564,
10.8,-0.099774,0.69999,0.00099971,1,-0.96936,-0.86082,3.0328,-2.3276,
11,-0.10608,0.69999,0.00099971,1,-0.97162,-0.84964,3.1201,-2.3984,
11.2,-0.10935,0.69999,0.00099971,1,-0.97397,-0.84224,3.2085,-2.469,
11.4,-0.10954,0.69999,0.00099971,1,-0.97639,-0.83888,3.2977,-2.5396,
11.6,-0.1068,0.69999,0.00099971,1,-0.97882,-0.83962,3.3874,-2.6106,
11.8,-0.10142,0.69999,0.00099971,1,-0.98122,-0.84426,3.4772,-2.6822,
12,-0.093833,0.69999,0.00099971,1,-0.98356,-0.85247,3.5669,-2.7547,
12.2,-0.084515,0.69999,0.00099971,1,-0.9858,-0.8637,3.6561,-2.8281,
12.4,-0.073961,0.69999,0.00099971,1,-0.98791,-0.87738,3.7446,-2.9028,
12.6,-0.062624,0.69999,0.00099971,1,-0.98985,-0.89286,3.8322,-2.9788,
12.8,-0.050896,0.69999,0.00099971,1,-0.99163,-0.90954,3.9187,-3.0563,
13,-0.039074,0.69999,0.00099971,1,-0.99322,-0.92689,4.004,-3.1351,
13.2,-0.027381,0.69999,0.00099971,1,-0.99462,-0.94447,4.088,-3.2154,
13.4,-0.015944,0.69999,0.00099971,1,-0.99583,-0.96194,4.1707,-3.2972,
13.6,-0.0048191,0.69999,0.00099971,1,-0.99684,-0.97908,4.2521,-3.3803,
13.8,0.0060103,0.69999,0.00099971,1,-0.99767,-0.99576,4.3321,-3.4646,
14,0.01659,0.69999,0.00099971,1,-0.99832,-1.0119,4.4107,-3.5503,
14.2,0.02689,0.69999,0.00099971,1,-0.99878,-1.0276,4.4881,-3.6371,
14.4,0.036747,0.69999,0.00099971,1,-0.99908,-1.0426,4.5642,-3.725,
14.6,0.045962,0.69999,0.00099971,1,-0.99921,-1.0568,4.639,-3.814,
14.8,0.054294,0.69999,0.00099971,1,-0.99918,-1.0699,4.7126,-3.9039,
15,0.061508,0.69999,0.00099971,1,-0.99902,-1.0816,4.7851,-3.9947,
15.2,0.06738,0.69999,0.00099971,1,-0.99873,-1.0917,4.8567,-4.0863,
15.4,0.071736,0.69999,0.00099971,1,-0.99834,-1.1,4.9275,-4.1785,
15.6,0.074455,0.69999,0.00099971,1,-0.99786,-1.1061,4.9976,-4.2713,
15.8,0.075493,0.69999,0.00099971,1,-0.99732,-1.11,5.0674,-4.3646,
16,0.074886,0.69999,0.00099971,1,-0.99675,-1.1116,5.1369,-4.4581,
16.2,0.07275,0.69999,0.00099971,1,-0.99617,-1.111,5.2065,-4.5519,
16.4,0.069244,0.69999,0.00099971,1,-0.99561,-1.1082,5.2764,-4.6457,
16.6,0.064581,0.69999,0.00099971,1,-0.99508,-1.1036,5.3466,-4.7395,
16.8,0.058993,0.69999,0.00099971,1,-0.9946,-1.0974,5.4175,-4.8331,
17,0.052707,0.69999,0.00099971,1,-0.99421,-1.0899,5.4892,-4.9265,
17.2,0.045944,0.69999,0.00099971,1,-0.99389,-1.0814,5.5617,-5.0196,
