"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.062093,0.7,0.0010005,0.84311,-1.4912,-1.0772,0,0,
0.2,-0.061621,0.7,0.0010005,0.84311,-1.488,-1.0772,-0.029169,-0.030577,
0.4,-0.061166,0.7,0.0010005,0.84311,-1.485,-1.0772,-0.056919,-0.063793,
0.6,-0.060729,0.7,0.0010005,0.84311,-1.4821,-1.0772,-0.083251,-0.099644,
0.8,-0.060308,0.7,0.0010005,0.84311,-1.4793,-1.0772,-0.10817,-0.13812,
1,-0.059903,0.7,0.0010005,0.84311,-1.4766,-1.0773,-0.13168,-0.17921,
1.2,-0.059512,0.7,0.0010005,0.84311,-1.4741,-1.0773,-0.1538,-0.2229,
1.4,-0.059133,0.7,0.0010005,0.84311,-1.4716,-1.0774,-0.17453,-0.26917,
1.6,-0.058765,0.7,0.0010005,0.84311,-1.4693,-1.0776,-0.19389,-0.31799,
1.8,-0.058406,0.7,0.0010005,0.84311,-1.4671,-1.0777,-0.21189,-0.36935,
2,-0.058054,0.7,0.0010005,0.84311,-1.465,-1.078,-0.22855,-0.42321,
2.2,-0.057706,0.7,0.0010005,0.84311,-1.4631,-1.0783,-0.2439,-0.47955,
2.4,-0.05736,0.7,0.0010005,0.84311,-1.4612,-1.0788,-0.25794,-0.53834,
2.6,-0.057013,0.7,0.0010005,0.84311,-1.4594,-1.0793,-0.27071,-0.59953,
2.8,-0.056663,0.7,0.0010005,0.84311,-1.4578,-1.08,-0.28224,-0.6631,
3,-0.056308,0.7,0.0010005,0.84311,-1.4562,-1.0808,-0.29255,-0.72901,
3.2,-0.055943,0.7,0.0010005,0.84311,-1.4548,-1.0818,-0.30168,-0.79722,
3.4,-0.055567,0.7,0.0010005,0.84311,-1.4534,-1.083,-0.30966,-0.8677,
3.6,-0.055177,0.7,0.0010005,0.84311,-1.4521,-1.0843,-0.31653,-0.94039,
3.8,-0.054771,0.7,0.0010005,0.84311,-1.451,-1.0858,-0.32232,-1.0153,
4,-0.054345,0.7,0.0010005,0.84311,-1.4499,-1.0876,-0.32709,-1.0923,
4.2,-0.053896,0.7,0.0010005,0.84311,-1.4489,-1.0896,-0.33087,-1.1714,
4.4,-0.053424,0.7,0.0010005,0.84311,-1.4479,-1.0918,-0.33372,-1.2526,
4.6,-0.052924,0.7,0.0010005,0.84311,-1.4471,-1.0943,-0.33567,-1.3357,
4.8,-0.052396,0.7,0.0010005,0.84311,-1.4463,-1.097,-0.33679,-1.4209,
5,-0.051836,0.7,0.0010005,0.84311,-1.4456,-1.1,-0.33712,-1.508,
5.2,-0.051244,0.7,0.0010005,0.84311,-1.4449,-1.1033,-0.33671,-1.597,
5.4,-0.050617,0.7,0.0010005,0.84311,-1.4443,-1.1068,-0.33563,-1.6878,
5.6,-0.049954,0.7,0.0010005,0.84311,-1.4437,-1.1107,-0.33394,-1.7805,
5.8,-0.049254,0.7,0.0010005,0.84311,-1.4432,-1.1148,-0.33168,-1.8749,
6,-0.048516,0.7,0.0010005,0.84311,-1.4427,-1.1193,-0.32892,-1.9711,
6.2,-0.047739,0.7,0.0010005,0.84311,-1.4422,-1.124,-0.32572,-2.069,
6.4,-0.046923,0.7,0.0010005,0.84311,-1.4418,-1.129,-0.32214,-2.1686,
6.6,-0.046068,0.7,0.0010005,0.84311,-1.4414,-1.1343,-0.31823,-2.2697,
6.8,-0.045173,0.7,0.0010005,0.84311,-1.441,-1.1398,-0.31407,-2.3725,
7,-0.044239,0.7,0.0010005,0.84311,-1.4406,-1.1457,-0.3097,-2.4768,
7.2,-0.043268,0.7,0.0010005,0.84311,-1.4402,-1.1517,-0.30519,-2.5826,
7.4,-0.042259,0.7,0.0010005,0.84311,-1.4398,-1.1581,-0.3006,-2.6899,
7.6,-0.041214,0.7,0.0010005,0.84311,-1.4394,-1.1646,-0.29597,-2.7987,
7.8,-0.040134,0.7,0.0010005,0.84311,-1.439,-1.1714,-0.29138,-2.9089,
8,-0.039021,0.7,0.0010005,0.84311,-1.4385,-1.1784,-0.28686,-3.0204,
8.2,-0.037877,0.7,0.0010005,0.84311,-1.4381,-1.1856,-0.28248,-3.1333,
8.4,-0.036704,0.7,0.0010005,0.84311,-1.4376,-1.1929,-0.27829,-3.2475,
8.6,-0.035503,0.7,0.0010005,0.84311,-1.4371,-1.2004,-0.27432,-3.3629,
8.8,-0.034277,0.7,0.0010005,0.84311,-1.4365,-1.208,-0.27063,-3.4796,
9,-0.033029,0.7,0.0010005,0.84311,-1.4359,-1.2157,-0.26726,-3.5975,
9.2,-0.03176,0.7,0.0010005,0.84311,-1.4353,-1.2235,-0.26424,-3.7165,
9.4,-0.030474,0.7,0.0010005,0.84311,-1.4346,-1.2314,-0.26163,-3.8367,
9.6,-0.029172,0.7,0.0010005,0.84311,-1.4338,-1.2393,-0.25944,-3.958,
9.8,-0.027858,0.7,0.0010005,0.84311,-1.433,-1.2473,-0.25771,-4.0803,
10,-0.026534,0.7,0.0010005,0.84311,-1.4322,-1.2553,-0.25646,-4.2036,
10.2,-0.025202,0.7,0.0010005,0.84311,-1.4312,-1.2632,-0.25573,-4.3279,
10.4,-0.023865,0.7,0.0010005,0.84311,-1.4303,-1.2712,-0.25554,-4.4531,
10.6,-0.022525,0.7,0.0010005,0.84311,-1.4292,-1.279,-0.2559,-4.5793,
10.8,-0.021185,0.7,0.0010005,0.84311,-1.4281,-1.2869,-0.25683,-4.7063,
11,-0.019847,0.7,0.0010005,0.84311,-1.4269,-1.2946,-0.25835,-4.8342,
11.2,-0.018512,0.7,0.0010005,0.84311,-1.4257,-1.3023,-0.26046,-4.9629,
11.4,-0.017182,0.7,0.0010005,0.84311,-1.4244,-1.3098,-0.26318,-5.0924,
11.6,-0.015861,0.7,0.0010005,0.84311,-1.423,-1.3173,-0.2665,-5.2226,
11.8,-0.014548,0.7,0.0010005,0.84311,-1.4216,-1.3246,-0.27044,-5.3535,
