"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-20.299,-7.6418,-2.6923,-0.089961,0.13118,3,100,-1e-07,-1e-09,-0.001,

