"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.2767,0.69999,0.00099953,1.0001,-2.7788,-2.6161,0,0,
0.2,-0.11111,0.69999,0.00099953,1.0001,-2.777,-2.6161,-0.022981,0.010603,
0.4,-0.11008,0.69999,0.00099953,1.0001,-2.7752,-2.6161,-0.048556,0.019702,
0.6,-0.10905,0.69999,0.00099953,1.0001,-2.7735,-2.6162,-0.076718,0.027301,
0.8,-0.10803,0.69999,0.00099953,1.0001,-2.7719,-2.6162,-0.10746,0.033404,
1,-0.10698,0.69999,0.00099953,1.0001,-2.7702,-2.6163,-0.14077,0.03802,
1.2,-0.10588,0.69999,0.00099953,1.0001,-2.7687,-2.6165,-0.17663,0.041159,
1.4,-0.10471,0.69999,0.00099953,1.0001,-2.7672,-2.6168,-0.21503,0.042834,
1.6,-0.10343,0.69999,0.00099953,1.0001,-2.7657,-2.6172,-0.25595,0.04306,
1.8,-0.10203,0.69999,0.00099953,1.0001,-2.7643,-2.6178,-0.29935,0.041859,
2,-0.10047,0.69999,0.00099953,1.0001,-2.7629,-2.6186,-0.34523,0.039252,
2.2,-0.098725,0.69999,0.00099953,1.0001,-2.7615,-2.6197,-0.39355,0.035268,
2.4,-0.096768,0.69999,0.00099953,1.0001,-2.7602,-2.621,-0.44429,0.029937,
2.6,-0.094577,0.69999,0.00099953,1.0001,-2.759,-2.6227,-0.49743,0.023297,
2.8,-0.092127,0.69999,0.00099953,1.0001,-2.7577,-2.6247,-0.55292,0.015386,
3,-0.089405,0.69999,0.00099953,1.0001,-2.7565,-2.6271,-0.61075,0.0062492,
3.2,-0.086397,0.69999,0.00099953,1.0001,-2.7554,-2.6299,-0.67089,-0.0040637,
3.4,-0.083099,0.69999,0.00099953,1.0001,-2.7542,-2.633,-0.7333,-0.0155,
3.6,-0.079511,0.69999,0.00099953,1.0001,-2.7531,-2.6366,-0.79796,-0.028003,
3.8,-0.075638,0.69999,0.00099953,1.0001,-2.752,-2.6407,-0.86484,-0.041513,
4,-0.071497,0.69999,0.00099953,1.0001,-2.7509,-2.6451,-0.93391,-0.055967,
4.2,-0.067105,0.69999,0.00099953,1.0001,-2.7498,-2.6499,-1.0051,-0.071301,
4.4,-0.06249,0.69999,0.00099953,1.0001,-2.7487,-2.655,-1.0785,-0.08745,
4.6,-0.057682,0.69999,0.00099953,1.0001,-2.7476,-2.6604,-1.1539,-0.10435,
4.8,-0.052713,0.69999,0.00099953,1.0001,-2.7465,-2.6662,-1.2314,-0.12193,
5,-0.047621,0.69999,0.00099953,1.0001,-2.7454,-2.6721,-1.311,-0.14014,
5.2,-0.042443,0.69999,0.00099953,1.0001,-2.7442,-2.6782,-1.3925,-0.1589,
5.4,-0.037214,0.69999,0.00099953,1.0001,-2.7431,-2.6844,-1.4759,-0.17817,
5.6,-0.031969,0.69999,0.00099953,1.0001,-2.7419,-2.6906,-1.5612,-0.19788,
5.8,-0.02674,0.69999,0.00099953,1.0001,-2.7407,-2.6969,-1.6484,-0.21799,
6,-0.021553,0.69999,0.00099953,1.0001,-2.7394,-2.7031,-1.7374,-0.23846,
6.2,-0.016431,0.69999,0.00099953,1.0001,-2.7381,-2.7093,-1.8282,-0.25923,
6.4,-0.011388,0.69999,0.00099953,1.0001,-2.7368,-2.7153,-1.9207,-0.28027,
6.6,-0.0064348,0.69999,0.00099953,1.0001,-2.7355,-2.7212,-2.0148,-0.30156,
6.8,-0.0015742,0.69999,0.00099953,1.0001,-2.7341,-2.7269,-2.1105,-0.32305,
7,0.0031978,0.69999,0.00099953,1.0001,-2.7326,-2.7325,-2.2078,-0.34472,
7.2,0.0078885,0.69999,0.00099953,1.0001,-2.7312,-2.7379,-2.3066,-0.36654,
7.4,0.012493,0.69999,0.00099953,1.0001,-2.7297,-2.7432,-2.4068,-0.3885,
7.6,0.016996,0.69999,0.00099953,1.0001,-2.7281,-2.7482,-2.5085,-0.41056,
7.8,0.021367,0.69999,0.00099953,1.0001,-2.7265,-2.7531,-2.6115,-0.43272,
8,0.025576,0.69999,0.00099953,1.0001,-2.7249,-2.7577,-2.7158,-0.45496,
8.2,0.029582,0.69999,0.00099953,1.0001,-2.7233,-2.762,-2.8213,-0.47727,
8.4,0.033341,0.69999,0.00099953,1.0001,-2.7216,-2.7661,-2.9281,-0.49964,
8.6,0.036805,0.69999,0.00099953,1.0001,-2.7198,-2.7697,-3.036,-0.52209,
8.8,0.039925,0.69999,0.00099953,1.0001,-2.7181,-2.7729,-3.145,-0.54463,
9,0.042657,0.69999,0.00099953,1.0001,-2.7163,-2.7756,-3.255,-0.56726,
9.2,0.044951,0.69999,0.00099953,1.0001,-2.7144,-2.7777,-3.366,-0.59003,
9.4,0.046777,0.69999,0.00099953,1.0001,-2.7126,-2.7793,-3.478,-0.61296,
9.6,0.048098,0.69999,0.00099953,1.0001,-2.7108,-2.7801,-3.5908,-0.63609,
9.8,0.048899,0.69999,0.00099953,1.0001,-2.7089,-2.7803,-3.7044,-0.65948,
10,0.049172,0.69999,0.00099953,1.0001,-2.7071,-2.7798,-3.8187,-0.68317,
10.2,0.048921,0.69999,0.00099953,1.0001,-2.7052,-2.7785,-3.9338,-0.70721,
10.4,0.048164,0.69999,0.00099953,1.0001,-2.7034,-2.7765,-4.0495,-0.73167,
10.6,0.046928,0.69999,0.00099953,1.0001,-2.7016,-2.7739,-4.1657,-0.7566,
10.8,0.045251,0.69999,0.00099953,1.0001,-2.6998,-2.7706,-4.2825,-0.78206,
11,0.043178,0.69999,0.00099953,1.0001,-2.6981,-2.7667,-4.3998,-0.80809,
11.2,0.040764,0.69999,0.00099953,1.0001,-2.6964,-2.7623,-4.5174,-0.83475,
11.4,0.038058,0.69999,0.00099953,1.0001,-2.6948,-2.7574,-4.6355,-0.86208,
11.6,0.035118,0.69999,0.00099953,1.0001,-2.6932,-2.7521,-4.7538,-0.8901,
11.8,0.031999,0.69999,0.00099953,1.0001,-2.6917,-2.7466,-4.8725,-0.91885,
12,0.028751,0.69999,0.00099953,1.0001,-2.6902,-2.7408,-4.9914,-0.94835,
12.2,0.025418,0.69999,0.00099953,1.0001,-2.6888,-2.7349,-5.1105,-0.97861,
12.4,0.022045,0.69999,0.00099953,1.0001,-2.6874,-2.7289,-5.2297,-1.0096,
12.6,0.018664,0.69999,0.00099953,1.0001,-2.6862,-2.7228,-5.3491,-1.0414,
