"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.061639,0.69999,0.00099949,1.0001,-2.8294,-3.2403,0,0,
0.2,0.061691,0.69999,0.00099949,1.0001,-2.829,3.0429,0.01331,0.0079831,
0.4,0.061762,0.69999,0.00099949,1.0001,-2.8285,3.0429,0.023636,0.016262,
0.6,0.061849,0.69999,0.00099949,1.0001,-2.8279,3.0429,0.030986,0.024835,
0.8,0.061953,0.69999,0.00099949,1.0001,-2.8272,3.0429,0.035369,0.033701,
1,0.062073,0.69999,0.00099949,1.0001,-2.8264,3.043,0.036798,0.04286,
1.2,0.062206,0.69999,0.00099949,1.0001,-2.8255,3.043,0.035292,0.052309,
1.4,0.062351,0.69999,0.00099949,1.0001,-2.8244,3.0431,0.030873,0.062044,
1.6,0.062506,0.69999,0.00099949,1.0001,-2.8232,3.0433,0.023564,0.072062,
1.8,0.062669,0.69999,0.00099949,1.0001,-2.8219,3.0435,0.013395,0.082359,
2,0.062837,0.69999,0.00099949,1.0001,-2.8205,3.0438,0.00039813,0.092927,
2.2,0.063007,0.69999,0.00099949,1.0001,-2.819,3.0441,-0.015393,0.10376,
2.4,0.063176,0.69999,0.00099949,1.0001,-2.8174,3.0446,-0.033939,0.11485,
2.6,0.063341,0.69999,0.00099949,1.0001,-2.8156,3.0453,-0.055201,0.12618,
2.8,0.063498,0.69999,0.00099949,1.0001,-2.8138,3.0461,-0.079135,0.13774,
3,0.063643,0.69999,0.00099949,1.0001,-2.8119,3.047,-0.1057,0.14952,
3.2,0.063773,0.69999,0.00099949,1.0001,-2.8098,3.0482,-0.13484,0.1615,
3.4,0.063883,0.69999,0.00099949,1.0001,-2.8077,3.0496,-0.16651,0.17366,
3.6,0.06397,0.69999,0.00099949,1.0001,-2.8055,3.0512,-0.20066,0.18597,
3.8,0.064029,0.69999,0.00099949,1.0001,-2.8032,3.0531,-0.23723,0.19841,
4,0.064056,0.69999,0.00099949,1.0001,-2.8008,3.0554,-0.27618,0.21095,
4.2,0.064047,0.69999,0.00099949,1.0001,-2.7983,3.0579,-0.31745,0.22357,
4.4,0.063997,0.69999,0.00099949,1.0001,-2.7958,3.0608,-0.36098,0.23621,
4.6,0.063903,0.69999,0.00099949,1.0001,-2.7932,3.064,-0.40672,0.24885,
4.8,0.063759,0.69999,0.00099949,1.0001,-2.7905,3.0676,-0.45461,0.26145,
5,0.063563,0.69999,0.00099949,1.0001,-2.7878,3.0717,-0.50459,0.27396,
5.2,0.06331,0.69999,0.00099949,1.0001,-2.785,3.0761,-0.55661,0.28632,
5.4,0.062998,0.69999,0.00099949,1.0001,-2.7822,3.081,-0.61061,0.2985,
5.6,0.062622,0.69999,0.00099949,1.0001,-2.7793,3.0864,-0.66652,0.31044,
5.8,0.06218,0.69999,0.00099949,1.0001,-2.7764,3.0922,-0.7243,0.32207,
6,0.061669,0.69999,0.00099949,1.0001,-2.7735,3.0985,-0.78387,0.33335,
6.2,0.061087,0.69999,0.00099949,1.0001,-2.7706,3.1053,-0.84519,0.34421,
6.4,0.060433,0.69999,0.00099949,1.0001,-2.7677,3.1126,-0.9082,0.35458,
6.6,0.059705,0.69999,0.00099949,1.0001,-2.7647,3.1204,-0.97282,0.36441,
6.8,0.058902,0.69999,0.00099949,1.0001,-2.7618,3.1287,-1.039,0.37363,
7,0.058024,0.69999,0.00099949,1.0001,-2.7589,3.1374,-1.1067,0.38217,
7.2,0.057071,0.69999,0.00099949,1.0001,-2.7561,-3.1365,-1.1759,0.38997,
7.4,0.056044,0.69999,0.00099949,1.0001,-2.7532,-3.1268,-1.2464,0.39697,
7.6,0.054944,0.69999,0.00099949,1.0001,-2.7504,-3.1167,-1.3182,0.40309,
7.8,0.053772,0.69999,0.00099949,1.0001,-2.7477,-3.1061,-1.3913,0.40827,
8,0.052531,0.69999,0.00099949,1.0001,-2.745,-3.0952,-1.4656,0.41246,
8.2,0.051222,0.69999,0.00099949,1.0001,-2.7424,-3.0838,-1.5411,0.41559,
8.4,0.04985,0.69999,0.00099949,1.0001,-2.7398,-3.0721,-1.6176,0.41761,
8.6,0.048417,0.69999,0.00099949,1.0001,-2.7373,-3.0601,-1.6952,0.41846,
8.8,0.046928,0.69999,0.00099949,1.0001,-2.7349,-3.0478,-1.7736,0.4181,
9,0.045385,0.69999,0.00099949,1.0001,-2.7326,-3.0352,-1.853,0.41648,
9.2,0.043794,0.69999,0.00099949,1.0001,-2.7304,-3.0224,-1.9332,0.41356,
9.4,0.042159,0.69999,0.00099949,1.0001,-2.7284,-3.0094,-2.0142,0.40929,
9.6,0.040484,0.69999,0.00099949,1.0001,-2.7264,-2.9963,-2.0959,0.40365,
9.8,0.038774,0.69999,0.00099949,1.0001,-2.7245,-2.983,-2.1782,0.39661,
10,0.037035,0.69999,0.00099949,1.0001,-2.7228,-2.9697,-2.2612,0.38814,
10.2,0.03527,0.69999,0.00099949,1.0001,-2.7211,-2.9563,-2.3446,0.37823,
10.4,0.033485,0.69999,0.00099949,1.0001,-2.7196,-2.9429,-2.4286,0.36687,
10.6,0.031685,0.69999,0.00099949,1.0001,-2.7182,-2.9295,-2.5129,0.35404,
10.8,0.029873,0.69999,0.00099949,1.0001,-2.717,-2.9161,-2.5977,0.33974,
11,0.028055,0.69999,0.00099949,1.0001,-2.7159,-2.9029,-2.6828,0.32397,
11.2,0.026234,0.69999,0.00099949,1.0001,-2.7149,-2.8898,-2.7681,0.30674,
11.4,0.024415,0.69999,0.00099949,1.0001,-2.714,-2.8768,-2.8537,0.28805,
11.6,0.022602,0.69999,0.00099949,1.0001,-2.7133,-2.864,-2.9395,0.26792,
11.8,0.020797,0.69999,0.00099949,1.0001,-2.7127,-2.8514,-3.0254,0.24636,
12,0.019004,0.69999,0.00099949,1.0001,-2.7122,-2.8389,-3.1114,0.22339,
12.2,0.017226,0.69999,0.00099949,1.0001,-2.7119,-2.8268,-3.1975,0.19904,
12.4,0.015465,0.69999,0.00099949,1.0001,-2.7117,-2.8148,-3.2837,0.17332,
12.6,0.013724,0.69999,0.00099949,1.0001,-2.7116,-2.8031,-3.3698,0.14628,
12.8,0.012005,0.69999,0.00099949,1.0001,-2.7117,-2.7917,-3.456,0.11792,
13,0.010309,0.69999,0.00099949,1.0001,-2.7119,-2.7806,-3.5421,0.088291,
13.2,0.0086369,0.69999,0.00099949,1.0001,-2.7122,-2.7697,-3.6282,0.057417,
13.4,0.0069903,0.69999,0.00099949,1.0001,-2.7126,-2.7592,-3.7142,0.025331,
13.6,0.0053701,0.69999,0.00099949,1.0001,-2.7131,-2.7489,-3.8,-0.0079344,
13.8,0.0037761,0.69999,0.00099949,1.0001,-2.7138,-2.7389,-3.8858,-0.042345,
14,0.0022085,0.69999,0.00099949,1.0001,-2.7145,-2.7292,-3.9714,-0.077868,
