"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-14.9223,18.5536,1.6014,0.012252,0.13297,3,100,1e-07,1e-09,0.001,

