"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.08792,0.7,0.0010001,0.84334,0.2726,-0.31353,0,0,
0.2,0.087683,0.7,0.0010001,0.84334,0.27102,-0.31353,-0.025277,0.0093372,
0.4,0.08747,0.7,0.0010001,0.84334,0.26961,-0.31353,-0.047702,0.01775,
0.6,0.087281,0.7,0.0010001,0.84334,0.26836,-0.31352,-0.067282,0.02524,
0.8,0.087114,0.7,0.0010001,0.84334,0.26727,-0.31349,-0.084026,0.031811,
1,0.086966,0.7,0.0010001,0.84334,0.26635,-0.31342,-0.097946,0.037467,
1.2,0.086836,0.7,0.0010001,0.84334,0.2656,-0.31331,-0.10906,0.042215,
1.4,0.086719,0.7,0.0010001,0.84334,0.265,-0.31312,-0.11739,0.046063,
1.6,0.086612,0.7,0.0010001,0.84334,0.26457,-0.31284,-0.12295,0.049022,
1.8,0.08651,0.7,0.0010001,0.84334,0.26429,-0.31244,-0.12578,0.051104,
2,0.086409,0.7,0.0010001,0.84334,0.26417,-0.31189,-0.1259,0.052324,
2.2,0.086303,0.7,0.0010001,0.84334,0.2642,-0.31115,-0.12335,0.052702,
2.4,0.086188,0.7,0.0010001,0.84334,0.26439,-0.3102,-0.11815,0.052258,
2.6,0.086057,0.7,0.0010001,0.84334,0.26471,-0.309,-0.11034,0.051018,
2.8,0.085904,0.7,0.0010001,0.84334,0.26519,-0.30751,-0.099962,0.04901,
3,0.085724,0.7,0.0010001,0.84334,0.2658,-0.30569,-0.087053,0.046269,
3.2,0.085509,0.7,0.0010001,0.84334,0.26655,-0.30351,-0.071652,0.04283,
3.4,0.085253,0.7,0.0010001,0.84334,0.26742,-0.30093,-0.053798,0.038737,
3.6,0.084949,0.7,0.0010001,0.84334,0.26842,-0.29791,-0.033533,0.034036,
3.8,0.084591,0.7,0.0010001,0.84334,0.26953,-0.29441,-0.010898,0.028779,
4,0.084173,0.7,0.0010001,0.84334,0.27076,-0.29039,0.014065,0.023024,
4.2,0.083688,0.7,0.0010001,0.84334,0.27209,-0.28583,0.041316,0.016832,
4.4,0.083131,0.7,0.0010001,0.84334,0.27352,-0.28069,0.070812,0.010271,
4.6,0.082494,0.7,0.0010001,0.84334,0.27503,-0.27493,0.10251,0.0034131,
4.8,0.081774,0.7,0.0010001,0.84334,0.27662,-0.26854,0.13637,-0.0036644,
5,0.080965,0.7,0.0010001,0.84334,0.27829,-0.26148,0.17235,-0.010879,
5.2,0.080063,0.7,0.0010001,0.84334,0.28001,-0.25374,0.21041,-0.018145,
5.4,0.079065,0.7,0.0010001,0.84334,0.28179,-0.24531,0.25051,-0.025371,
5.6,0.077967,0.7,0.0010001,0.84334,0.2836,-0.23617,0.29259,-0.032462,
