"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.1939,0.69999,0.00099964,1.0001,-2.3808,-3.6735,0,0,
0.2,0.19406,0.69999,0.00099964,1.0001,-2.3797,2.6097,0.022575,0.036201,
0.4,0.19426,0.69999,0.00099964,1.0001,-2.3784,2.6097,0.042567,0.073923,
0.6,0.1945,0.69999,0.00099964,1.0001,-2.3767,2.6098,0.059981,0.11316,
0.8,0.19477,0.69999,0.00099964,1.0001,-2.3748,2.6099,0.074824,0.15391,
1,0.19505,0.69999,0.00099964,1.0001,-2.3726,2.6102,0.087108,0.19616,
1.2,0.19535,0.69999,0.00099964,1.0001,-2.3701,2.6108,0.096846,0.2399,
1.4,0.19563,0.69999,0.00099964,1.0001,-2.3673,2.6117,0.10405,0.28512,
1.6,0.19588,0.69999,0.00099964,1.0001,-2.3643,2.6131,0.10874,0.33177,
1.8,0.19608,0.69999,0.00099964,1.0001,-2.3609,2.615,0.11093,0.37985,
2,0.19621,0.69999,0.00099964,1.0001,-2.3573,2.6178,0.11063,0.42929,
2.2,0.19624,0.69999,0.00099964,1.0001,-2.3535,2.6214,0.10785,0.48006,
2.4,0.19615,0.69999,0.00099964,1.0001,-2.3493,2.6262,0.10261,0.53209,
2.6,0.19591,0.69999,0.00099964,1.0001,-2.3449,2.6322,0.094896,0.5853,
2.8,0.19548,0.69999,0.00099964,1.0001,-2.3403,2.6396,0.084721,0.63959,
3,0.19485,0.69999,0.00099964,1.0001,-2.3354,2.6488,0.072075,0.69486,
3.2,0.19398,0.69999,0.00099964,1.0001,-2.3303,2.6597,0.056947,0.75097,
3.4,0.19283,0.69999,0.00099964,1.0001,-2.325,2.6727,0.039321,0.80778,
3.6,0.19139,0.69999,0.00099964,1.0001,-2.3194,2.6878,0.019175,0.86511,
3.8,0.18962,0.69999,0.00099964,1.0001,-2.3137,2.7054,-0.0035144,0.92276,
4,0.1875,0.69999,0.00099964,1.0001,-2.3077,2.7254,-0.028774,0.98052,
4.2,0.18501,0.69999,0.00099964,1.0001,-2.3016,2.7482,-0.056627,1.0381,
4.4,0.18213,0.69999,0.00099964,1.0001,-2.2954,2.7737,-0.087097,1.0953,
4.6,0.17883,0.69999,0.00099964,1.0001,-2.289,2.802,-0.12019,1.1518,
4.8,0.17512,0.69999,0.00099964,1.0001,-2.2824,2.8333,-0.15592,1.2073,
5,0.17097,0.69999,0.00099964,1.0001,-2.2759,2.8675,-0.19427,1.2614,
5.2,0.1664,0.69999,0.00099964,1.0001,-2.2692,2.9047,-0.23519,1.3137,
5.4,0.16139,0.69999,0.00099964,1.0001,-2.2625,2.9447,-0.27864,1.364,
5.6,0.15597,0.69999,0.00099964,1.0001,-2.2558,2.9876,-0.32451,1.4118,
5.8,0.15014,0.69999,0.00099964,1.0001,-2.2492,3.0331,-0.37269,1.4568,
6,0.14392,0.69999,0.00099964,1.0001,-2.2427,3.0811,-0.423,1.4985,
