"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.7854,0.7,0.0010001,0.84336,-0.59405,-1.355,0,0,
0.2,0.53938,0.7,0.0010001,0.84336,-0.59066,-1.355,-0.0079348,-0.035545,
0.4,0.54271,0.7,0.0010001,0.84336,-0.58706,-1.3549,-0.015228,-0.074019,
0.6,0.54585,0.7,0.0010001,0.84336,-0.58326,-1.3545,-0.021878,-0.11541,
0.8,0.54847,0.7,0.0010001,0.84336,-0.57925,-1.3536,-0.027883,-0.15972,
1,0.55015,0.7,0.0010001,0.84336,-0.57504,-1.3516,-0.033231,-0.20692,
1.2,0.55042,0.7,0.0010001,0.84336,-0.57063,-1.3481,-0.037898,-0.25699,
1.4,0.54872,0.7,0.0010001,0.84336,-0.56602,-1.3424,-0.041838,-0.3099,
1.6,0.54444,0.7,0.0010001,0.84336,-0.56123,-1.3338,-0.044974,-0.3656,
1.8,0.53696,0.7,0.0010001,0.84336,-0.55626,-1.3213,-0.047192,-0.42403,
2,0.52564,0.7,0.0010001,0.84336,-0.55113,-1.3043,-0.048329,-0.48513,
2.2,0.50991,0.7,0.0010001,0.84336,-0.54586,-1.2819,-0.048167,-0.54877,
2.4,0.48927,0.7,0.0010001,0.84336,-0.54047,-1.2533,-0.046429,-0.61483,
2.6,0.46281,0.7,0.0010001,0.84336,-0.53501,-1.2179,-0.042778,-0.68313,
2.8,0.43095,0.7,0.0010001,0.84336,-0.52951,-1.1754,-0.036826,-0.75344,
3,0.39395,0.7,0.0010001,0.84336,-0.52401,-1.1257,-0.028145,-0.82545,
3.2,0.35228,0.7,0.0010001,0.84336,-0.51858,-1.0692,-0.016295,-0.89882,
3.4,0.30667,0.7,0.0010001,0.84336,-0.51327,-1.0064,-0.00084619,-0.9731,
3.6,0.25812,0.7,0.0010001,0.84336,-0.50815,-0.93837,0.01858,-1.0478,
3.8,0.20777,0.7,0.0010001,0.84336,-0.50328,-0.86652,0.042285,-1.1223,
4,0.15675,0.7,0.0010001,0.84336,-0.49872,-0.79229,0.070465,-1.1962,
4.2,0.10608,0.7,0.0010001,0.84336,-0.49452,-0.71719,0.1032,-1.2688,
4.4,0.05651,0.7,0.0010001,0.84336,-0.49071,-0.64252,0.14047,-1.3397,
4.6,0.0084474,0.7,0.0010001,0.84336,-0.48734,-0.56929,0.18213,-1.4083,
4.8,-0.038103,0.7,0.0010001,0.84336,-0.48441,-0.49803,0.22801,-1.4744,
5,-0.083326,0.7,0.0010001,0.84336,-0.48196,-0.42896,0.27785,-1.5374,
5.2,-0.12677,0.7,0.0010001,0.84336,-0.47998,-0.36252,0.33139,-1.5973,
5.4,-0.16724,0.7,0.0010001,0.84336,-0.47848,-0.29968,0.38833,-1.6538,
5.6,-0.20317,0.7,0.0010001,0.84336,-0.47744,-0.24199,0.44833,-1.7068,
5.8,-0.23283,0.7,0.0010001,0.84336,-0.47683,-0.1914,0.51105,-1.7564,
6,-0.25451,0.7,0.0010001,0.84336,-0.47661,-0.15003,0.57618,-1.8031,
6.2,-0.26687,0.7,0.0010001,0.84336,-0.47671,-0.11986,0.64342,-1.8473,
6.4,-0.26917,0.7,0.0010001,0.84336,-0.47705,-0.10241,0.71254,-1.8899,
