"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,20.6715,5.7789,-0.31353,-0.13352,0.048999,3,100,1e-07,1e-09,0.001,

