"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.7854,0.7,0.0010004,0.84318,-2.4133,-3.4555,0,0,
0.2,0.73264,0.7,0.0010004,0.84318,-2.4127,2.8276,-0.025727,-0.014138,
0.4,0.73436,0.7,0.0010004,0.84318,-2.4118,2.8278,-0.054304,-0.027351,
0.6,0.73577,0.7,0.0010004,0.84318,-2.4106,2.8283,-0.085728,-0.039643,
0.8,0.73639,0.7,0.0010004,0.84318,-2.4091,2.8296,-0.11999,-0.051023,
1,0.73564,0.7,0.0010004,0.84318,-2.4075,2.8324,-0.15709,-0.061516,
1.2,0.73283,0.7,0.0010004,0.84318,-2.4055,2.8374,-0.19701,-0.071169,
1.4,0.72719,0.7,0.0010004,0.84318,-2.4033,2.8456,-0.23976,-0.080057,
1.6,0.71787,0.7,0.0010004,0.84318,-2.4009,2.8581,-0.28535,-0.088306,
1.8,0.70362,0.7,0.0010004,0.84318,-2.3983,2.8758,-0.3338,-0.096094,
2,0.68329,0.7,0.0010004,0.84318,-2.3954,2.9001,-0.38514,-0.10368,
2.2,0.65672,0.7,0.0010004,0.84318,-2.3924,2.9321,-0.43939,-0.11139,
2.4,0.62323,0.7,0.0010004,0.84318,-2.3892,2.9728,-0.4966,-0.11968,
2.6,0.58236,0.7,0.0010004,0.84318,-2.3859,3.023,-0.55675,-0.12907,
2.8,0.53399,0.7,0.0010004,0.84318,-2.3825,3.0834,-0.61981,-0.14022,
3,0.47844,0.7,0.0010004,0.84318,-2.3792,-3.1292,-0.68564,-0.15385,
3.2,0.41651,0.7,0.0010004,0.84318,-2.3759,-3.0491,-0.754,-0.17075,
3.4,0.34953,0.7,0.0010004,0.84318,-2.3727,-2.9606,-0.82453,-0.1917,
3.6,0.27921,0.7,0.0010004,0.84318,-2.3699,-2.8655,-0.89669,-0.21743,
3.8,0.20742,0.7,0.0010004,0.84318,-2.3673,-2.7661,-0.96984,-0.24854,
4,0.13591,0.7,0.0010004,0.84318,-2.3652,-2.6646,-1.0432,-0.28545,
4.2,0.066002,0.7,0.0010004,0.84318,-2.3635,-2.5634,-1.1161,-0.32839,
