"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.7,0.0010005,0.8431,2.1648,2.7819,0,0,
0.2,-0.43972,0.7,0.0010005,0.8431,2.1606,2.7819,-0.031377,-0.02906,
0.4,-0.44347,0.7,0.0010005,0.8431,2.1562,2.7818,-0.06556,-0.057065,
0.6,-0.4471,0.7,0.0010005,0.8431,2.1516,2.7816,-0.10254,-0.084015,
0.8,-0.45037,0.7,0.0010005,0.8431,2.1469,2.7809,-0.14231,-0.10991,
1,-0.45297,0.7,0.0010005,0.8431,2.1419,2.7795,-0.18486,-0.13475,
1.2,-0.45453,0.7,0.0010005,0.8431,2.1369,2.7769,-0.23015,-0.15851,
1.4,-0.45465,0.7,0.0010005,0.8431,2.1316,2.7727,-0.27815,-0.18117,
1.6,-0.45286,0.7,0.0010005,0.8431,2.1262,2.7662,-0.32883,-0.20269,
1.8,-0.44866,0.7,0.0010005,0.8431,2.1206,2.757,-0.3821,-0.22297,
2,-0.44158,0.7,0.0010005,0.8431,2.115,2.7443,-0.4379,-0.24192,
2.2,-0.43115,0.7,0.0010005,0.8431,2.1091,2.7275,-0.49612,-0.25938,
2.4,-0.41697,0.7,0.0010005,0.8431,2.1032,2.706,-0.55663,-0.27517,
2.6,-0.39875,0.7,0.0010005,0.8431,2.0973,2.6793,-0.61925,-0.28904,
2.8,-0.37633,0.7,0.0010005,0.8431,2.0912,2.6471,-0.68377,-0.30072,
3,-0.34974,0.7,0.0010005,0.8431,2.0852,2.6092,-0.74994,-0.30991,
3.2,-0.3189,0.7,0.0010005,0.8431,2.0793,2.5657,-0.81745,-0.31629,
3.4,-0.28445,0.7,0.0010005,0.8431,2.0734,2.517,-0.88594,-0.31952,
3.6,-0.24723,0.7,0.0010005,0.8431,2.0676,2.4638,-0.95501,-0.31932,
3.8,-0.20801,0.7,0.0010005,0.8431,2.0621,2.4068,-1.0242,-0.31544,
4,-0.16765,0.7,0.0010005,0.8431,2.0568,2.3473,-1.0931,-0.30768,
4.2,-0.12697,0.7,0.0010005,0.8431,2.0518,2.2863,-1.1613,-0.29594,
4.4,-0.086665,0.7,0.0010005,0.8431,2.0471,2.2249,-1.2283,-0.28019,
4.6,-0.04726,0.7,0.0010005,0.8431,2.0427,2.164,-1.2937,-0.26048,
4.8,-0.0090202,0.7,0.0010005,0.8431,2.0387,2.1044,-1.3572,-0.23691,
5,0.028044,0.7,0.0010005,0.8431,2.0351,2.0463,-1.4186,-0.20964,
5.2,0.064083,0.7,0.0010005,0.8431,2.032,1.9901,-1.4775,-0.17884,
5.4,0.098837,0.7,0.0010005,0.8431,2.0292,1.9359,-1.5338,-0.14473,
5.6,0.13152,0.7,0.0010005,0.8431,2.0268,1.8843,-1.5873,-0.10752,
5.8,0.1611,0.7,0.0010005,0.8431,2.0248,1.8364,-1.638,-0.067453,
6,0.18635,0.7,0.0010005,0.8431,2.0232,1.7935,-1.6859,-0.024786,
6.2,0.20605,0.7,0.0010005,0.8431,2.022,1.757,-1.7313,0.020227,
6.4,0.21913,0.7,0.0010005,0.8431,2.021,1.7286,-1.7746,0.067345,
6.6,0.22484,0.7,0.0010005,0.8431,2.0203,1.7094,-1.8162,0.11635,
6.8,0.22293,0.7,0.0010005,0.8431,2.0198,1.7001,-1.8569,0.16705,
7,0.21367,0.7,0.0010005,0.8431,2.0193,1.7012,-1.8975,0.21928,
7.2,0.19784,0.7,0.0010005,0.8431,2.0189,1.712,-1.9388,0.27287,
7.4,0.17663,0.7,0.0010005,0.8431,2.0184,1.7316,-1.9815,0.32765,
7.6,0.15146,0.7,0.0010005,0.8431,2.0178,1.7584,-2.0265,0.38342,
7.8,0.12376,0.7,0.0010005,0.8431,2.017,1.7907,-2.0742,0.43997,
8,0.094838,0.7,0.0010005,0.8431,2.016,1.8266,-2.1252,0.49706,
8.2,0.065709,0.7,0.0010005,0.8431,2.0146,1.8645,-2.1797,0.55445,
8.4,0.037057,0.7,0.0010005,0.8431,2.013,1.9029,-2.2378,0.61192,
8.6,0.0092233,0.7,0.0010005,0.8431,2.0111,1.9409,-2.2997,0.66928,
8.8,-0.01778,0.7,0.0010005,0.8431,2.0088,1.978,-2.3651,0.72635,
9,-0.044089,0.7,0.0010005,0.8431,2.0062,2.014,-2.4342,0.78298,
9.2,-0.069483,0.7,0.0010005,0.8431,2.0033,2.0486,-2.5066,0.83905,
9.4,-0.093215,0.7,0.0010005,0.8431,2.0001,2.0811,-2.5824,0.89444,
9.6,-0.11433,0.7,0.0010005,0.8431,1.9966,2.1108,-2.6613,0.94914,
9.8,-0.13182,0.7,0.0010005,0.8431,1.9928,2.1364,-2.7429,1.0032,
10,-0.14471,0.7,0.0010005,0.8431,1.9888,2.1566,-2.8268,1.0567,
10.2,-0.15231,0.7,0.0010005,0.8431,1.9846,2.1705,-2.9126,1.1099,
10.4,-0.15426,0.7,0.0010005,0.8431,1.9803,2.1772,-2.9997,1.1631,
10.6,-0.15067,0.7,0.0010005,0.8431,1.9759,2.1764,-3.0874,1.2167,
10.8,-0.14206,0.7,0.0010005,0.8431,1.9716,2.1684,-3.1752,1.2712,
11,-0.12925,0.7,0.0010005,0.8431,1.9674,2.1537,-3.2623,1.3268,
