"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-43.7955,-20.1756,-4.1351,0.0021713,0.10457,3,100,1e-07,1e-09,0.001,

