"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.092567,0.7,0.0010005,0.8431,2.1648,2.7819,0,0,
0.2,-0.093201,0.7,0.0010005,0.8431,2.1606,2.7819,-0.031377,-0.02906,
0.4,-0.09386,0.7,0.0010005,0.8431,2.1562,2.7819,-0.06556,-0.057065,
0.6,-0.094545,0.7,0.0010005,0.8431,2.1516,2.7819,-0.10254,-0.084017,
0.8,-0.095251,0.7,0.0010005,0.8431,2.1469,2.7819,-0.14232,-0.10992,
1,-0.095978,0.7,0.0010005,0.8431,2.1419,2.7818,-0.18487,-0.13478,
1.2,-0.096721,0.7,0.0010005,0.8431,2.1368,2.7817,-0.23018,-0.15859,
1.4,-0.097476,0.7,0.0010005,0.8431,2.1316,2.7814,-0.27823,-0.18138,
1.6,-0.098239,0.7,0.0010005,0.8431,2.1262,2.7811,-0.329,-0.20313,
1.8,-0.099004,0.7,0.0010005,0.8431,2.1206,2.7806,-0.38245,-0.22386,
2,-0.099764,0.7,0.0010005,0.8431,2.1148,2.7799,-0.43855,-0.24357,
2.2,-0.10051,0.7,0.0010005,0.8431,2.1089,2.779,-0.49727,-0.26227,
2.4,-0.10124,0.7,0.0010005,0.8431,2.1028,2.7777,-0.55856,-0.27995,
2.6,-0.10194,0.7,0.0010005,0.8431,2.0966,2.7762,-0.62239,-0.29662,
2.8,-0.1026,0.7,0.0010005,0.8431,2.0902,2.7742,-0.68869,-0.31227,
3,-0.10321,0.7,0.0010005,0.8431,2.0836,2.7717,-0.75743,-0.32688,
3.2,-0.10377,0.7,0.0010005,0.8431,2.077,2.7688,-0.82853,-0.34046,
3.4,-0.10426,0.7,0.0010005,0.8431,2.0702,2.7652,-0.90194,-0.35297,
3.6,-0.10467,0.7,0.0010005,0.8431,2.0632,2.761,-0.97759,-0.3644,
3.8,-0.10499,0.7,0.0010005,0.8431,2.0562,2.7561,-1.0554,-0.37471,
4,-0.1052,0.7,0.0010005,0.8431,2.049,2.7503,-1.1353,-0.38386,
4.2,-0.1053,0.7,0.0010005,0.8431,2.0417,2.7437,-1.2172,-0.39182,
4.4,-0.10528,0.7,0.0010005,0.8431,2.0343,2.7362,-1.3011,-0.39853,
4.6,-0.10512,0.7,0.0010005,0.8431,2.0268,2.7277,-1.3868,-0.40393,
4.8,-0.10482,0.7,0.0010005,0.8431,2.0193,2.7181,-1.4742,-0.40796,
5,-0.10436,0.7,0.0010005,0.8431,2.0117,2.7074,-1.5632,-0.41054,
5.2,-0.10374,0.7,0.0010005,0.8431,2.004,2.6956,-1.6538,-0.4116,
5.4,-0.10294,0.7,0.0010005,0.8431,1.9963,2.6826,-1.7458,-0.41106,
5.6,-0.10196,0.7,0.0010005,0.8431,1.9886,2.6684,-1.839,-0.40881,
5.8,-0.1008,0.7,0.0010005,0.8431,1.9809,2.6529,-1.9334,-0.40478,
6,-0.099449,0.7,0.0010005,0.8431,1.9732,2.6362,-2.0289,-0.39887,
6.2,-0.097905,0.7,0.0010005,0.8431,1.9655,2.6182,-2.1252,-0.39098,
6.4,-0.096166,0.7,0.0010005,0.8431,1.9578,2.599,-2.2222,-0.38102,
