"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-18.4189,27.2722,2.7819,-0.14987,-0.14794,3,100,1e-07,1e-09,0.001,

