"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.23411,0.7,0.0010005,0.8431,-0.38605,-0.53767,0,0,
0.2,0.111,0.7,0.0010005,0.8431,-0.3831,-0.53767,0.010077,-0.036016,
0.4,0.11328,0.7,0.0010005,0.8431,-0.38009,-0.53766,0.022728,-0.073567,
0.6,0.11559,0.7,0.0010005,0.8431,-0.37705,-0.53764,0.037949,-0.11265,
0.8,0.11789,0.7,0.0010005,0.8431,-0.37395,-0.53758,0.055731,-0.15326,
1,0.12016,0.7,0.0010005,0.8431,-0.37082,-0.53747,0.076063,-0.19539,
1.2,0.12237,0.7,0.0010005,0.8431,-0.36763,-0.53726,0.09893,-0.23902,
1.4,0.12448,0.7,0.0010005,0.8431,-0.36441,-0.53691,0.12431,-0.28415,
1.6,0.12644,0.7,0.0010005,0.8431,-0.36114,-0.53637,0.1522,-0.33076,
1.8,0.1282,0.7,0.0010005,0.8431,-0.35783,-0.53558,0.18256,-0.37882,
2,0.1297,0.7,0.0010005,0.8431,-0.35448,-0.53446,0.21538,-0.42831,
2.2,0.13087,0.7,0.0010005,0.8431,-0.35109,-0.53293,0.25063,-0.4792,
2.4,0.13165,0.7,0.0010005,0.8431,-0.34767,-0.53091,0.2883,-0.53144,
2.6,0.13197,0.7,0.0010005,0.8431,-0.34421,-0.52831,0.32835,-0.585,
2.8,0.13176,0.7,0.0010005,0.8431,-0.34073,-0.52504,0.37078,-0.63981,
3,0.13094,0.7,0.0010005,0.8431,-0.33722,-0.521,0.41557,-0.69581,
3.2,0.12946,0.7,0.0010005,0.8431,-0.3337,-0.5161,0.46269,-0.75294,
3.4,0.12727,0.7,0.0010005,0.8431,-0.33017,-0.51029,0.51214,-0.8111,
3.6,0.12433,0.7,0.0010005,0.8431,-0.32663,-0.50349,0.5639,-0.87021,
3.8,0.12061,0.7,0.0010005,0.8431,-0.32311,-0.49565,0.61797,-0.93018,
