"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-34.563,-11.8655,-3.8755,0.10324,0.14844,3,100,1e-07,1e-09,0.001,

