"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.15353,0.7,0.001,1.0001,-1.4846,-0.46104,0,0,
0.2,-0.15334,0.7,0.001,1.0001,-1.4833,-0.46104,-0.011609,-0.017149,
0.4,-0.15318,0.7,0.001,1.0001,-1.4823,-0.46105,-0.020533,-0.035632,
0.6,-0.15306,0.7,0.001,1.0001,-1.4815,-0.46109,-0.026778,-0.055446,
0.8,-0.15296,0.7,0.001,1.0001,-1.4809,-0.46118,-0.030354,-0.076588,
1,-0.15289,0.7,0.001,1.0001,-1.4806,-0.46137,-0.031272,-0.099051,
1.2,-0.15283,0.7,0.001,1.0001,-1.4806,-0.46172,-0.029551,-0.12283,
1.4,-0.15278,0.7,0.001,1.0001,-1.4808,-0.46228,-0.025213,-0.14792,
1.6,-0.15272,0.7,0.001,1.0001,-1.4813,-0.46314,-0.018283,-0.17432,
1.8,-0.15264,0.7,0.001,1.0001,-1.482,-0.46437,-0.0087929,-0.20203,
2,-0.15253,0.7,0.001,1.0001,-1.4829,-0.46606,0.0032202,-0.23104,
2.2,-0.15237,0.7,0.001,1.0001,-1.4841,-0.46831,0.017714,-0.26137,
2.4,-0.15215,0.7,0.001,1.0001,-1.4855,-0.47123,0.03464,-0.29301,
2.6,-0.15184,0.7,0.001,1.0001,-1.4872,-0.47492,0.053942,-0.326,
2.8,-0.15143,0.7,0.001,1.0001,-1.489,-0.4795,0.075558,-0.36036,
3,-0.1509,0.7,0.001,1.0001,-1.4911,-0.48507,0.099419,-0.39611,
3.2,-0.15024,0.7,0.001,1.0001,-1.4934,-0.49176,0.12544,-0.4333,
3.4,-0.14942,0.7,0.001,1.0001,-1.4958,-0.49967,0.15355,-0.47198,
3.6,-0.14843,0.7,0.001,1.0001,-1.4985,-0.50893,0.18363,-0.51221,
3.8,-0.14725,0.7,0.001,1.0001,-1.5013,-0.51962,0.2156,-0.55406,
4,-0.14587,0.7,0.001,1.0001,-1.5043,-0.53185,0.24932,-0.59762,
4.2,-0.14426,0.7,0.001,1.0001,-1.5074,-0.54572,0.28467,-0.64297,
4.4,-0.14241,0.7,0.001,1.0001,-1.5107,-0.56128,0.32151,-0.69022,
4.6,-0.14032,0.7,0.001,1.0001,-1.5141,-0.57862,0.3597,-0.73946,
4.8,-0.13797,0.7,0.001,1.0001,-1.5176,-0.59777,0.39905,-0.79083,
5,-0.13535,0.7,0.001,1.0001,-1.5211,-0.61877,0.43941,-0.84442,
5.2,-0.13247,0.7,0.001,1.0001,-1.5247,-0.64164,0.48057,-0.90036,
5.4,-0.12931,0.7,0.001,1.0001,-1.5284,-0.66636,0.52233,-0.95878,
5.6,-0.12588,0.7,0.001,1.0001,-1.5321,-0.69291,0.56447,-1.0198,
5.8,-0.12218,0.7,0.001,1.0001,-1.5358,-0.72124,0.60678,-1.0835,
6,-0.11822,0.7,0.001,1.0001,-1.5394,-0.75128,0.649,-1.1499,
6.2,-0.114,0.7,0.001,1.0001,-1.543,-0.78295,0.69089,-1.2193,
6.4,-0.10955,0.7,0.001,1.0001,-1.5465,-0.81614,0.7322,-1.2916,
