"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.022742,0.7,0.0010005,0.8431,-0.38605,-0.53767,0,0,
0.2,0.023186,0.7,0.0010005,0.8431,-0.3831,-0.53767,0.010077,-0.036016,
0.4,0.023636,0.7,0.0010005,0.8431,-0.38009,-0.53767,0.022728,-0.073567,
0.6,0.024093,0.7,0.0010005,0.8431,-0.37705,-0.53767,0.037949,-0.11265,
0.8,0.024557,0.7,0.0010005,0.8431,-0.37395,-0.53767,0.055731,-0.15326,
1,0.025027,0.7,0.0010005,0.8431,-0.37082,-0.53766,0.076062,-0.19539,
1.2,0.025503,0.7,0.0010005,0.8431,-0.36763,-0.53765,0.098926,-0.23903,
1.4,0.025985,0.7,0.0010005,0.8431,-0.36441,-0.53764,0.1243,-0.28417,
1.6,0.026472,0.7,0.0010005,0.8431,-0.36114,-0.53761,0.15218,-0.3308,
1.8,0.026964,0.7,0.0010005,0.8431,-0.35782,-0.53758,0.18252,-0.37889,
2,0.02746,0.7,0.0010005,0.8431,-0.35446,-0.53753,0.2153,-0.42844,
2.2,0.02796,0.7,0.0010005,0.8431,-0.35106,-0.53746,0.25049,-0.47943,
2.4,0.028462,0.7,0.0010005,0.8431,-0.34762,-0.53737,0.28807,-0.53183,
2.6,0.028967,0.7,0.0010005,0.8431,-0.34414,-0.53725,0.32798,-0.58562,
2.8,0.029473,0.7,0.0010005,0.8431,-0.34062,-0.5371,0.37021,-0.64078,
3,0.029979,0.7,0.0010005,0.8431,-0.33705,-0.53691,0.4147,-0.69729,
3.2,0.030484,0.7,0.0010005,0.8431,-0.33345,-0.53668,0.46141,-0.75511,
3.4,0.030987,0.7,0.0010005,0.8431,-0.32981,-0.53639,0.51032,-0.81421,
3.6,0.031487,0.7,0.0010005,0.8431,-0.32613,-0.53605,0.56136,-0.87457,
3.8,0.031982,0.7,0.0010005,0.8431,-0.32242,-0.53564,0.61451,-0.93616,
4,0.032471,0.7,0.0010005,0.8431,-0.31868,-0.53515,0.6697,-0.99894,
4.2,0.032952,0.7,0.0010005,0.8431,-0.3149,-0.53458,0.72691,-1.0629,
4.4,0.033424,0.7,0.0010005,0.8431,-0.31109,-0.53392,0.78607,-1.1279,
4.6,0.033886,0.7,0.0010005,0.8431,-0.30725,-0.53316,0.84715,-1.1941,
4.8,0.034334,0.7,0.0010005,0.8431,-0.30339,-0.53228,0.9101,-1.2612,
5,0.034768,0.7,0.0010005,0.8431,-0.2995,-0.53128,0.97487,-1.3294,
5.2,0.035186,0.7,0.0010005,0.8431,-0.29558,-0.53015,1.0414,-1.3986,
5.4,0.035586,0.7,0.0010005,0.8431,-0.29164,-0.52888,1.1097,-1.4686,
5.6,0.035966,0.7,0.0010005,0.8431,-0.28769,-0.52746,1.1797,-1.5396,
5.8,0.036324,0.7,0.0010005,0.8431,-0.28371,-0.52587,1.2513,-1.6114,
6,0.036658,0.7,0.0010005,0.8431,-0.27973,-0.52412,1.3245,-1.6839,
6.2,0.036967,0.7,0.0010005,0.8431,-0.27573,-0.52218,1.3993,-1.7572,
6.4,0.037249,0.7,0.0010005,0.8431,-0.27172,-0.52004,1.4756,-1.8312,
6.6,0.037501,0.7,0.0010005,0.8431,-0.26771,-0.51771,1.5534,-1.9059,
6.8,0.037722,0.7,0.0010005,0.8431,-0.26369,-0.51517,1.6326,-1.9811,
7,0.03791,0.7,0.0010005,0.8431,-0.25967,-0.5124,1.7132,-2.0569,
7.2,0.038064,0.7,0.0010005,0.8431,-0.25566,-0.50942,1.7953,-2.1332,
7.4,0.038182,0.7,0.0010005,0.8431,-0.25165,-0.5062,1.8786,-2.21,
