"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.048763,0.69999,0.0009997,1.0002,0.28626,-0.038834,0,0,
0.2,0.0483,0.69999,0.0009997,1.0002,0.28316,-0.038834,-0.033574,0.022356,
0.4,0.04785,0.69999,0.0009997,1.0002,0.28017,-0.038833,-0.064153,0.044595,
0.6,0.047414,0.69999,0.0009997,1.0002,0.27727,-0.038829,-0.091742,0.066719,
0.8,0.046992,0.69999,0.0009997,1.0002,0.27446,-0.03882,-0.11635,0.088726,
1,0.046582,0.69999,0.0009997,1.0002,0.27175,-0.038801,-0.138,0.11062,
1.2,0.046185,0.69999,0.0009997,1.0002,0.26913,-0.038768,-0.15669,0.1324,
1.4,0.045798,0.69999,0.0009997,1.0002,0.26661,-0.038714,-0.17247,0.15406,
1.6,0.045421,0.69999,0.0009997,1.0002,0.26417,-0.038633,-0.18534,0.17562,
1.8,0.045053,0.69999,0.0009997,1.0002,0.26183,-0.038519,-0.19534,0.19706,
2,0.044692,0.69999,0.0009997,1.0002,0.25958,-0.038364,-0.2025,0.2184,
2.2,0.044337,0.69999,0.0009997,1.0002,0.25742,-0.038159,-0.20685,0.23964,
2.4,0.043987,0.69999,0.0009997,1.0002,0.25535,-0.037897,-0.20844,0.26078,
2.6,0.043639,0.69999,0.0009997,1.0002,0.25336,-0.037569,-0.20731,0.28183,
2.8,0.043293,0.69999,0.0009997,1.0002,0.25146,-0.037166,-0.20349,0.30279,
3,0.042947,0.69999,0.0009997,1.0002,0.24963,-0.036681,-0.19704,0.32367,
3.2,0.042599,0.69999,0.0009997,1.0002,0.24789,-0.036104,-0.18801,0.34448,
3.4,0.042248,0.69999,0.0009997,1.0002,0.24623,-0.035427,-0.17644,0.36522,
3.6,0.041892,0.69999,0.0009997,1.0002,0.24464,-0.034643,-0.16238,0.38591,
3.8,0.041529,0.69999,0.0009997,1.0002,0.24312,-0.033742,-0.1459,0.40657,
4,0.041159,0.69999,0.0009997,1.0002,0.24167,-0.032718,-0.12705,0.42719,
4.2,0.040778,0.69999,0.0009997,1.0002,0.24029,-0.031562,-0.10587,0.44779,
4.4,0.040387,0.69999,0.0009997,1.0002,0.23898,-0.03027,-0.082441,0.4684,
4.6,0.039983,0.69999,0.0009997,1.0002,0.23772,-0.028834,-0.056809,0.48901,
4.8,0.039566,0.69999,0.0009997,1.0002,0.23652,-0.02725,-0.029034,0.50967,
5,0.039134,0.69999,0.0009997,1.0002,0.23538,-0.025512,0.000824,0.53037,
5.2,0.038685,0.69999,0.0009997,1.0002,0.23429,-0.023616,0.032705,0.55113,
5.4,0.03822,0.69999,0.0009997,1.0002,0.23324,-0.02156,0.066549,0.57199,
5.6,0.037736,0.69999,0.0009997,1.0002,0.23224,-0.019341,0.1023,0.59296,
5.8,0.037234,0.69999,0.0009997,1.0002,0.23127,-0.016957,0.13989,0.61405,
6,0.036713,0.69999,0.0009997,1.0002,0.23034,-0.014408,0.17926,0.6353,
6.2,0.036171,0.69999,0.0009997,1.0002,0.22945,-0.011693,0.22037,0.65671,
6.4,0.035609,0.69999,0.0009997,1.0002,0.22858,-0.0088153,0.26314,0.67833,
6.6,0.035027,0.69999,0.0009997,1.0002,0.22774,-0.0057751,0.30752,0.70016,
6.8,0.034424,0.69999,0.0009997,1.0002,0.22692,-0.0025758,0.35345,0.72224,
7,0.0338,0.69999,0.0009997,1.0002,0.22611,0.00077875,0.40088,0.74458,
7.2,0.033155,0.69999,0.0009997,1.0002,0.22532,0.004284,0.44975,0.7672,
7.4,0.03249,0.69999,0.0009997,1.0002,0.22454,0.0079346,0.50001,0.79014,
7.6,0.031805,0.69999,0.0009997,1.0002,0.22376,0.011724,0.5516,0.8134,
7.8,0.031101,0.69999,0.0009997,1.0002,0.22299,0.015646,0.60447,0.83702,
8,0.030378,0.69999,0.0009997,1.0002,0.22221,0.019693,0.65857,0.86101,
8.2,0.029636,0.69999,0.0009997,1.0002,0.22143,0.023856,0.71385,0.88539,
8.4,0.028877,0.69999,0.0009997,1.0002,0.22064,0.028128,0.77025,0.91018,
8.6,0.028102,0.69999,0.0009997,1.0002,0.21985,0.032497,0.82774,0.9354,
8.8,0.027312,0.69999,0.0009997,1.0002,0.21903,0.036957,0.88627,0.96107,
9,0.026507,0.69999,0.0009997,1.0002,0.21821,0.041495,0.94578,0.9872,
9.2,0.025689,0.69999,0.0009997,1.0002,0.21736,0.046102,1.0062,1.0138,
9.4,0.024858,0.69999,0.0009997,1.0002,0.21649,0.050769,1.0676,1.0409,
9.6,0.024017,0.69999,0.0009997,1.0002,0.2156,0.055483,1.1298,1.0685,
9.8,0.023167,0.69999,0.0009997,1.0002,0.21468,0.060236,1.1928,1.0966,
10,0.022308,0.69999,0.0009997,1.0002,0.21374,0.065017,1.2567,1.1252,
10.2,0.021442,0.69999,0.0009997,1.0002,0.21276,0.069814,1.3212,1.1543,
