"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.072482,0.69999,0.00099971,1,-0.88277,-0.39956,0,0,
0.2,-0.072787,0.69999,0.00099971,1,-0.8848,-0.39956,0.021312,0.0060714,
0.4,-0.073112,0.69999,0.00099971,1,-0.88698,-0.39956,0.045386,0.010977,
0.6,-0.073458,0.69999,0.00099971,1,-0.88929,-0.39957,0.072216,0.014718,
0.8,-0.073822,0.69999,0.00099971,1,-0.89173,-0.39959,0.10179,0.0173,
1,-0.074203,0.69999,0.00099971,1,-0.89432,-0.39963,0.1341,0.018726,
1.2,-0.074599,0.69999,0.00099971,1,-0.89705,-0.39972,0.16913,0.019004,
1.4,-0.075008,0.69999,0.00099971,1,-0.8999,-0.39985,0.20685,0.018141,
1.6,-0.075427,0.69999,0.00099971,1,-0.9029,-0.40005,0.24725,0.016145,
1.8,-0.075851,0.69999,0.00099971,1,-0.90603,-0.40035,0.29029,0.013024,
2,-0.076278,0.69999,0.00099971,1,-0.90929,-0.40076,0.33594,0.0087869,
2.2,-0.076703,0.69999,0.00099971,1,-0.91267,-0.40132,0.38417,0.003442,
2.4,-0.077121,0.69999,0.00099971,1,-0.91619,-0.40205,0.43494,-0.003003,
2.6,-0.077528,0.69999,0.00099971,1,-0.91983,-0.40297,0.48821,-0.010541,
2.8,-0.077918,0.69999,0.00099971,1,-0.92359,-0.40413,0.54393,-0.019167,
3,-0.078285,0.69999,0.00099971,1,-0.92746,-0.40556,0.60205,-0.028878,
3.2,-0.078624,0.69999,0.00099971,1,-0.93145,-0.40729,0.66252,-0.039671,
3.4,-0.078928,0.69999,0.00099971,1,-0.93555,-0.40937,0.72529,-0.051548,
3.6,-0.079191,0.69999,0.00099971,1,-0.93976,-0.41182,0.79029,-0.064513,
3.8,-0.079406,0.69999,0.00099971,1,-0.94406,-0.41469,0.85747,-0.078573,
4,-0.079567,0.69999,0.00099971,1,-0.94846,-0.41801,0.92675,-0.093738,
4.2,-0.079667,0.69999,0.00099971,1,-0.95294,-0.42183,0.99806,-0.11002,
4.4,-0.079699,0.69999,0.00099971,1,-0.95751,-0.42619,1.0713,-0.12745,
4.6,-0.079656,0.69999,0.00099971,1,-0.96215,-0.43111,1.1465,-0.14604,
4.8,-0.079534,0.69999,0.00099971,1,-0.96686,-0.43663,1.2235,-0.16581,
5,-0.079324,0.69999,0.00099971,1,-0.97162,-0.44279,1.3022,-0.1868,
5.2,-0.079022,0.69999,0.00099971,1,-0.97644,-0.44962,1.3825,-0.20905,
5.4,-0.078623,0.69999,0.00099971,1,-0.98129,-0.45714,1.4644,-0.23258,
5.6,-0.078121,0.69999,0.00099971,1,-0.98618,-0.46537,1.5478,-0.25745,
