"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.7854,0.69999,0.00099952,1.0001,-0.42897,-1.3525,0,0,
0.2,0.64748,0.69999,0.00099952,1.0001,-0.42945,-1.3525,-0.032742,0.02029,
0.4,0.6483,0.69999,0.00099952,1.0001,-0.4297,-1.3524,-0.064834,0.037654,
0.6,0.64881,0.69999,0.00099952,1.0001,-0.4297,-1.352,-0.096277,0.052098,
0.8,0.64858,0.69999,0.00099952,1.0001,-0.42947,-1.3508,-0.12706,0.063633,
1,0.64708,0.69999,0.00099952,1.0001,-0.429,-1.3483,-0.15718,0.072277,
1.2,0.6437,0.69999,0.00099952,1.0001,-0.4283,-1.3439,-0.1866,0.078056,
1.4,0.63774,0.69999,0.00099952,1.0001,-0.42738,-1.3368,-0.21526,0.081005,
1.6,0.62848,0.69999,0.00099952,1.0001,-0.42624,-1.326,-0.24306,0.081173,
1.8,0.61517,0.69999,0.00099952,1.0001,-0.42489,-1.3107,-0.26987,0.07863,
2,0.59706,0.69999,0.00099952,1.0001,-0.42336,-1.2897,-0.29548,0.073465,
2.2,0.5727,0.69999,0.00099952,1.0001,-0.42166,-1.2623,-0.31963,0.065804,
2.4,0.54245,0.69999,0.00099952,1.0001,-0.41982,-1.2275,-0.34198,0.055812,
2.6,0.50609,0.69999,0.00099952,1.0001,-0.41788,-1.1848,-0.36214,0.043713,
2.8,0.46367,0.69999,0.00099952,1.0001,-0.41589,-1.1339,-0.37966,0.029798,
3,0.41559,0.69999,0.00099952,1.0001,-0.41389,-1.0748,-0.39406,0.014439,
3.2,0.36268,0.69999,0.00099952,1.0001,-0.41195,-1.0082,-0.40486,-0.0019039,
3.4,0.30608,0.69999,0.00099952,1.0001,-0.41015,-0.93506,-0.41161,-0.018688,
3.6,0.24716,0.69999,0.00099952,1.0001,-0.40854,-0.85683,-0.41398,-0.035306,
3.8,0.18739,0.69999,0.00099952,1.0001,-0.40719,-0.77525,-0.41171,-0.051113,
4,0.12805,0.69999,0.00099952,1.0001,-0.40618,-0.69213,-0.4047,-0.065469,
4.2,0.070126,0.69999,0.00099952,1.0001,-0.40555,-0.60913,-0.39299,-0.077773,
4.4,0.014114,0.69999,0.00099952,1.0001,-0.40534,-0.52752,-0.37673,-0.087492,
4.6,-0.040007,0.69999,0.00099952,1.0001,-0.40559,-0.44805,-0.35615,-0.09417,
4.8,-0.092522,0.69999,0.00099952,1.0001,-0.40632,-0.37101,-0.33154,-0.097419,
5,-0.14293,0.69999,0.00099952,1.0001,-0.40754,-0.2969,-0.30325,-0.096921,
5.2,-0.18965,0.69999,0.00099952,1.0001,-0.40926,-0.22694,-0.27163,-0.092467,
5.4,-0.23064,0.69999,0.00099952,1.0001,-0.41147,-0.16301,-0.23707,-0.084015,
5.6,-0.2637,0.69999,0.00099952,1.0001,-0.41413,-0.10749,-0.19995,-0.071745,
5.8,-0.2868,0.69999,0.00099952,1.0001,-0.41719,-0.062957,-0.1606,-0.056096,
6,-0.29846,0.69999,0.00099952,1.0001,-0.42057,-0.031714,-0.11929,-0.037771,
6.2,-0.29805,0.69999,0.00099952,1.0001,-0.42419,-0.01544,-0.076197,-0.01771,
6.4,-0.28595,0.69999,0.00099952,1.0001,-0.42793,-0.014843,-0.031424,0.0029678,
6.6,-0.26349,0.69999,0.00099952,1.0001,-0.43169,-0.029496,0.014946,0.023057,
6.8,-0.23275,0.69999,0.00099952,1.0001,-0.43534,-0.057866,0.062809,0.041356,
7,-0.19622,0.69999,0.00099952,1.0001,-0.43879,-0.097535,0.112,0.056771,
7.2,-0.15642,0.69999,0.00099952,1.0001,-0.44194,-0.14558,0.16225,0.068389,
7.4,-0.11547,0.69999,0.00099952,1.0001,-0.44471,-0.19899,0.21325,0.075538,
7.6,-0.074954,0.69999,0.00099952,1.0001,-0.44705,-0.25507,0.26461,0.077793,
7.8,-0.035752,0.69999,0.00099952,1.0001,-0.44893,-0.31169,0.31598,0.074951,
8,0.0018696,0.69999,0.00099952,1.0001,-0.45033,-0.36748,0.36699,0.066987,
8.2,0.038201,0.69999,0.00099952,1.0001,-0.45124,-0.42177,0.41733,0.053985,
8.4,0.073362,0.69999,0.00099952,1.0001,-0.45166,-0.47427,0.46672,0.036085,
8.6,0.10652,0.69999,0.00099952,1.0001,-0.45161,-0.52431,0.51494,0.013482,
8.8,0.13616,0.69999,0.00099952,1.0001,-0.45111,-0.57063,0.56181,-0.013542,
9,0.16057,0.69999,0.00099952,1.0001,-0.45018,-0.61151,0.6073,-0.044576,
9.2,0.1782,0.69999,0.00099952,1.0001,-0.44888,-0.64506,0.65155,-0.079077,
9.4,0.18794,0.69999,0.00099952,1.0001,-0.44729,-0.66957,0.69486,-0.11637,
9.6,0.18937,0.69999,0.00099952,1.0001,-0.44549,-0.68383,0.7377,-0.1557,
9.8,0.18286,0.69999,0.00099952,1.0001,-0.44359,-0.6874,0.78064,-0.19623,
10,0.16947,0.69999,0.00099952,1.0001,-0.44169,-0.6807,0.82432,-0.23715,
10.2,0.15073,0.69999,0.00099952,1.0001,-0.43987,-0.66491,0.8693,-0.27768,
10.4,0.12832,0.69999,0.00099952,1.0001,-0.43823,-0.64174,0.91608,-0.31711,
10.6,0.10384,0.69999,0.00099952,1.0001,-0.43683,-0.61318,0.965,-0.35486,
10.8,0.078583,0.69999,0.00099952,1.0001,-0.43573,-0.58115,1.0162,-0.39046,
11,0.053474,0.69999,0.00099952,1.0001,-0.43495,-0.54735,1.0699,-0.42359,
11.2,0.029047,0.69999,0.00099952,1.0001,-0.43451,-0.51307,1.1259,-0.45404,
11.4,0.0054952,0.69999,0.00099952,1.0001,-0.43441,-0.47919,1.1841,-0.4817,
11.6,-0.017276,0.69999,0.00099952,1.0001,-0.43467,-0.44616,1.2445,-0.50652,
11.8,-0.03943,0.69999,0.00099952,1.0001,-0.43526,-0.41416,1.3068,-0.52851,
12,-0.06071,0.69999,0.00099952,1.0001,-0.43618,-0.38342,1.3709,-0.54768,
12.2,-0.080405,0.69999,0.00099952,1.0001,-0.43742,-0.3545,1.4366,-0.56411,
12.4,-0.097669,0.69999,0.00099952,1.0001,-0.43896,-0.32821,1.5038,-0.57794,
12.6,-0.11164,0.69999,0.00099952,1.0001,-0.44076,-0.3055,1.5722,-0.58943,
12.8,-0.1216,0.69999,0.00099952,1.0001,-0.44278,-0.28734,1.6418,-0.59896,
