"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,24.0032,-26.5173,-0.09698,0.18824,0.14677,3,100,1e-07,1e-09,0.001,

