"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.15969,0.7,0.00099991,0.84323,-2.8109,-3.8755,0,0,
0.2,0.16003,0.7,0.00099991,0.84323,-2.8086,2.4077,0.019535,0.030693,
0.4,0.16041,0.7,0.00099991,0.84323,-2.8061,2.4077,0.036845,0.063395,
0.6,0.16082,0.7,0.00099991,0.84323,-2.8033,2.4078,0.051932,0.098099,
0.8,0.16126,0.7,0.00099991,0.84323,-2.8003,2.4079,0.064805,0.1348,
1,0.16173,0.7,0.00099991,0.84323,-2.7969,2.4081,0.075473,0.17349,
1.2,0.1622,0.7,0.00099991,0.84323,-2.7934,2.4085,0.083947,0.21414,
1.4,0.16268,0.7,0.00099991,0.84323,-2.7895,2.4091,0.090239,0.25676,
1.6,0.16315,0.7,0.00099991,0.84323,-2.7855,2.41,0.094362,0.3013,
1.8,0.1636,0.7,0.00099991,0.84323,-2.7811,2.4114,0.096328,0.34773,
2,0.164,0.7,0.00099991,0.84323,-2.7766,2.4133,0.096148,0.39604,
2.2,0.16434,0.7,0.00099991,0.84323,-2.7717,2.4159,0.09383,0.44616,
2.4,0.16459,0.7,0.00099991,0.84323,-2.7667,2.4192,0.089379,0.49804,
2.6,0.16475,0.7,0.00099991,0.84323,-2.7614,2.4234,0.082796,0.55163,
2.8,0.16479,0.7,0.00099991,0.84323,-2.7559,2.4287,0.074075,0.60685,
3,0.16468,0.7,0.00099991,0.84323,-2.7501,2.4351,0.063207,0.66362,
3.2,0.16441,0.7,0.00099991,0.84323,-2.7442,2.4429,0.050173,0.72183,
3.4,0.16395,0.7,0.00099991,0.84323,-2.7381,2.4521,0.03495,0.78137,
3.6,0.16327,0.7,0.00099991,0.84323,-2.7317,2.463,0.017504,0.84213,
3.8,0.16236,0.7,0.00099991,0.84323,-2.7252,2.4756,-0.0022024,0.90395,
4,0.16119,0.7,0.00099991,0.84323,-2.7186,2.49,-0.024215,0.96667,
4.2,0.15975,0.7,0.00099991,0.84323,-2.7117,2.5065,-0.048586,1.0301,
4.4,0.15802,0.7,0.00099991,0.84323,-2.7048,2.525,-0.07537,1.0941,
4.6,0.15597,0.7,0.00099991,0.84323,-2.6977,2.5457,-0.10462,1.1584,
4.8,0.1536,0.7,0.00099991,0.84323,-2.6905,2.5687,-0.13641,1.2228,
5,0.1509,0.7,0.00099991,0.84323,-2.6833,2.5939,-0.17077,1.287,
5.2,0.14786,0.7,0.00099991,0.84323,-2.676,2.6215,-0.20777,1.3508,
5.4,0.14447,0.7,0.00099991,0.84323,-2.6687,2.6514,-0.24744,1.4138,
5.6,0.14074,0.7,0.00099991,0.84323,-2.6613,2.6836,-0.28981,1.4759,
5.8,0.13666,0.7,0.00099991,0.84323,-2.6541,2.7181,-0.33488,1.5366,
6,0.13226,0.7,0.00099991,0.84323,-2.6468,2.7547,-0.38266,1.5956,
6.2,0.12753,0.7,0.00099991,0.84323,-2.6397,2.7933,-0.43309,1.6527,
6.4,0.12249,0.7,0.00099991,0.84323,-2.6327,2.8339,-0.48613,1.7075,
6.6,0.11717,0.7,0.00099991,0.84323,-2.6258,2.8762,-0.54169,1.7596,
6.8,0.11158,0.7,0.00099991,0.84323,-2.6192,2.9202,-0.59966,1.8088,
7,0.10574,0.7,0.00099991,0.84323,-2.6127,2.9655,-0.65988,1.8548,
7.2,0.099696,0.7,0.00099991,0.84323,-2.6066,3.012,-0.72218,1.8973,
7.4,0.093462,0.7,0.00099991,0.84323,-2.6007,3.0594,-0.78638,1.936,
7.6,0.08707,0.7,0.00099991,0.84323,-2.5952,3.1076,-0.85224,1.9707,
7.8,0.080553,0.7,0.00099991,0.84323,-2.59,-3.127,-0.91953,2.0012,
8,0.073939,0.7,0.00099991,0.84323,-2.5851,-3.0781,-0.988,2.0275,
8.2,0.067259,0.7,0.00099991,0.84323,-2.5807,-3.0291,-1.0574,2.0492,
8.4,0.060543,0.7,0.00099991,0.84323,-2.5767,-2.9803,-1.1274,2.0664,
8.6,0.053818,0.7,0.00099991,0.84323,-2.5731,-2.9319,-1.1977,2.079,
8.8,0.047109,0.7,0.00099991,0.84323,-2.57,-2.8841,-1.2682,2.087,
9,0.040439,0.7,0.00099991,0.84323,-2.5673,-2.8369,-1.3384,2.0904,
9.2,0.03383,0.7,0.00099991,0.84323,-2.5651,-2.7906,-1.4083,2.0893,
9.4,0.027298,0.7,0.00099991,0.84323,-2.5633,-2.7453,-1.4775,2.0838,
9.6,0.020858,0.7,0.00099991,0.84323,-2.562,-2.701,-1.5459,2.0739,
9.8,0.014521,0.7,0.00099991,0.84323,-2.5611,-2.6579,-1.6132,2.0597,
10,0.0082941,0.7,0.00099991,0.84323,-2.5607,-2.616,-1.6793,2.0415,
10.2,0.0021819,0.7,0.00099991,0.84323,-2.5607,-2.5752,-1.7439,2.0193,
10.4,-0.0038144,0.7,0.00099991,0.84323,-2.5611,-2.5357,-1.8071,1.9934,
10.6,-0.0096965,0.7,0.00099991,0.84323,-2.5619,-2.4973,-1.8686,1.9638,
10.8,-0.015466,0.7,0.00099991,0.84323,-2.5632,-2.46,-1.9283,1.9307,
11,-0.02112,0.7,0.00099991,0.84323,-2.5648,-2.424,-1.9862,1.8943,
11.2,-0.026653,0.7,0.00099991,0.84323,-2.5668,-2.3891,-2.0421,1.8547,
11.4,-0.032055,0.7,0.00099991,0.84323,-2.5691,-2.3554,-2.096,1.8122,
11.6,-0.037316,0.7,0.00099991,0.84323,-2.5718,-2.323,-2.1479,1.7668,
11.8,-0.04242,0.7,0.00099991,0.84323,-2.5748,-2.292,-2.1977,1.7188,
12,-0.047351,0.7,0.00099991,0.84323,-2.5781,-2.2624,-2.2455,1.6683,
12.2,-0.05209,0.7,0.00099991,0.84323,-2.5817,-2.2344,-2.2912,1.6154,
12.4,-0.056615,0.7,0.00099991,0.84323,-2.5856,-2.2082,-2.335,1.5604,
12.6,-0.060905,0.7,0.00099991,0.84323,-2.5897,-2.1837,-2.3768,1.5035,
12.8,-0.064937,0.7,0.00099991,0.84323,-2.5941,-2.1612,-2.4169,1.4448,
13,-0.068688,0.7,0.00099991,0.84323,-2.5986,-2.1407,-2.4552,1.3844,
13.2,-0.072136,0.7,0.00099991,0.84323,-2.6034,-2.1225,-2.492,1.3226,
13.4,-0.075258,0.7,0.00099991,0.84323,-2.6083,-2.1066,-2.5274,1.2595,
13.6,-0.078034,0.7,0.00099991,0.84323,-2.6134,-2.0932,-2.5617,1.1953,
13.8,-0.080445,0.7,0.00099991,0.84323,-2.6186,-2.0823,-2.5949,1.1302,
14,-0.082475,0.7,0.00099991,0.84323,-2.6238,-2.074,-2.6274,1.0642,
14.2,-0.084111,0.7,0.00099991,0.84323,-2.6292,-2.0685,-2.6593,0.99765,
14.4,-0.085342,0.7,0.00099991,0.84323,-2.6346,-2.0656,-2.691,0.93062,
14.6,-0.086161,0.7,0.00099991,0.84323,-2.64,-2.0656,-2.7227,0.86327,
14.8,-0.086566,0.7,0.00099991,0.84323,-2.6454,-2.0683,-2.7546,0.79576,
15,-0.086557,0.7,0.00099991,0.84323,-2.6508,-2.0738,-2.7871,0.72825,
15.2,-0.08614,0.7,0.00099991,0.84323,-2.6562,-2.0819,-2.8203,0.66091,
15.4,-0.085323,0.7,0.00099991,0.84323,-2.6615,-2.0927,-2.8546,0.59388,
15.6,-0.084118,0.7,0.00099991,0.84323,-2.6667,-2.1059,-2.8901,0.52733,
15.8,-0.082541,0.7,0.00099991,0.84323,-2.6718,-2.1215,-2.9271,0.46144,
16,-0.080612,0.7,0.00099991,0.84323,-2.6767,-2.1393,-2.9658,0.39635,
16.2,-0.078353,0.7,0.00099991,0.84323,-2.6815,-2.1591,-3.0064,0.33225,
16.4,-0.075787,0.7,0.00099991,0.84323,-2.6861,-2.1809,-3.049,0.26931,
16.6,-0.072941,0.7,0.00099991,0.84323,-2.6905,-2.2042,-3.0937,0.20767,
16.8,-0.069841,0.7,0.00099991,0.84323,-2.6947,-2.2291,-3.1408,0.14752,
17,-0.066518,0.7,0.00099991,0.84323,-2.6987,-2.2552,-3.1902,0.08901,
17.2,-0.062998,0.7,0.00099991,0.84323,-2.7024,-2.2824,-3.242,0.032288,
17.4,-0.059311,0.7,0.00099991,0.84323,-2.7058,-2.3104,-3.2963,-0.0225,
17.6,-0.055486,0.7,0.00099991,0.84323,-2.709,-2.3391,-3.353,-0.075223,
17.8,-0.051548,0.7,0.00099991,0.84323,-2.7118,-2.3682,-3.4122,-0.12576,
18,-0.047524,0.7,0.00099991,0.84323,-2.7144,-2.3976,-3.4737,-0.17401,
18.2,-0.043439,0.7,0.00099991,0.84323,-2.7167,-2.4271,-3.5376,-0.21987,
18.4,-0.039314,0.7,0.00099991,0.84323,-2.7187,-2.4566,-3.6038,-0.26328,
18.6,-0.03517,0.7,0.00099991,0.84323,-2.7203,-2.4858,-3.6722,-0.30416,
18.8,-0.031026,0.7,0.00099991,0.84323,-2.7216,-2.5148,-3.7426,-0.34248,
19,-0.026897,0.7,0.00099991,0.84323,-2.7227,-2.5434,-3.8151,-0.3782,
19.2,-0.022798,0.7,0.00099991,0.84323,-2.7234,-2.5714,-3.8894,-0.4113,
19.4,-0.018739,0.7,0.00099991,0.84323,-2.7238,-2.5989,-3.9655,-0.44179,
19.6,-0.014731,0.7,0.00099991,0.84323,-2.7239,-2.6257,-4.0433,-0.46966,
19.8,-0.01078,0.7,0.00099991,0.84319,-2.7237,-2.6519,-4.1226,-0.49495,
20,-0.0068915,0.7,0.00099991,0.8432,-2.7233,-2.6773,-4.2034,-0.51767,
20.2,-0.0030679,0.7,0.00099991,0.8432,-2.7225,-2.7021,-4.2855,-0.53785,
20.4,0.00068918,0.7,0.00099991,0.8432,-2.7215,-2.7261,-4.3689,-0.55554,
20.6,0.0043807,0.7,0.00099991,0.84321,-2.7202,-2.7494,-4.4534,-0.57079,
20.8,0.0080078,0.7,0.00099991,0.84321,-2.7186,-2.772,-4.5389,-0.58363,
21,0.011571,0.7,0.00099991,0.84321,-2.7168,-2.7939,-4.6254,-0.59411,
21.2,0.015067,0.7,0.00099991,0.84322,-2.7147,-2.8151,-4.7129,-0.60228,
21.4,0.018495,0.7,0.00099991,0.84322,-2.7124,-2.8357,-4.8011,-0.60821,
21.6,0.021849,0.7,0.00099991,0.84322,-2.7098,-2.8555,-4.8901,-0.61195,
21.8,0.025124,0.7,0.00099991,0.84323,-2.7071,-2.8745,-4.9797,-0.61356,
22,0.028313,0.7,0.00099991,0.84323,-2.7041,-2.8928,-5.07,-0.61311,
22.2,0.031408,0.7,0.00099991,0.84323,-2.7009,-2.9103,-5.1608,-0.61069,
22.4,0.0344,0.7,0.00099991,0.84323,-2.6975,-2.9268,-5.252,-0.60639,
22.6,0.037281,0.7,0.00099991,0.84324,-2.6939,-2.9424,-5.3437,-0.60028,
22.8,0.040039,0.7,0.00099991,0.84324,-2.6901,-2.9571,-5.4358,-0.59248,
23,0.042666,0.7,0.00099991,0.84324,-2.6862,-2.9707,-5.5282,-0.58308,
23.2,0.04515,0.7,0.00099991,0.84324,-2.6822,-2.9832,-5.6209,-0.57222,
23.4,0.047481,0.7,0.00099991,0.84324,-2.6779,-2.9945,-5.7139,-0.56001,
23.6,0.049649,0.7,0.00099991,0.84325,-2.6736,-3.0046,-5.807,-0.54659,
23.8,0.051643,0.7,0.00099991,0.84325,-2.6692,-3.0135,-5.9004,-0.53208,
24,0.053455,0.7,0.00099991,0.84325,-2.6646,-3.021,-5.9938,-0.51665,
24.2,0.055077,0.7,0.00099991,0.84325,-2.66,-3.0272,-6.0874,-0.50043,
24.4,0.0565,0.7,0.00099991,0.84325,-2.6553,-3.032,-6.1811,-0.48359,
24.6,0.057717,0.7,0.00099991,0.84326,-2.6506,-3.0354,-6.2749,-0.46628,
24.8,0.058725,0.7,0.00099991,0.84326,-2.6458,-3.0373,-6.3687,-0.44867,
25,0.059518,0.7,0.0009999,0.84326,-2.641,-3.0378,-6.4625,-0.43093,
25.2,0.060094,0.7,0.0009999,0.84326,-2.6362,-3.0368,-6.5564,-0.41321,
25.4,0.060452,0.7,0.0009999,0.84326,-2.6314,-3.0344,-6.6502,-0.39568,
25.6,0.060592,0.7,0.0009999,0.84326,-2.6267,-3.0306,-6.7441,-0.37851,
25.8,0.060517,0.7,0.0009999,0.84327,-2.622,-3.0254,-6.8378,-0.36187,
26,0.060229,0.7,0.0009999,0.84327,-2.6173,-3.0189,-6.9316,-0.34589,
26.2,0.059735,0.7,0.0009999,0.84327,-2.6128,-3.011,-7.0252,-0.33074,
26.4,0.05904,0.7,0.0009999,0.84327,-2.6083,-3.0019,-7.1187,-0.31656,
26.6,0.058151,0.7,0.0009999,0.84327,-2.604,-2.9916,-7.2121,-0.30349,
26.8,0.057078,0.7,0.0009999,0.84327,-2.5997,-2.9802,-7.3053,-0.29166,
27,0.055831,0.7,0.0009999,0.84328,-2.5956,-2.9678,-7.3983,-0.28119,
27.2,0.05442,0.7,0.0009999,0.84328,-2.5917,-2.9545,-7.4911,-0.27218,
27.4,0.052858,0.7,0.0009999,0.84328,-2.5879,-2.9402,-7.5835,-0.26473,
27.6,0.051156,0.7,0.0009999,0.84328,-2.5842,-2.9253,-7.6757,-0.25894,
27.8,0.049326,0.7,0.0009999,0.84328,-2.5808,-2.9096,-7.7674,-0.25487,
28,0.047382,0.7,0.0009999,0.84328,-2.5775,-2.8934,-7.8588,-0.2526,
