"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.10835,0.69725,0.01725,-11.1805,-0.69174,-0.14997,0,0,
0.2,-0.10841,0.69725,0.01725,-11.1805,-0.69201,-0.14997,0.03363,-0.024292,
0.4,-0.10849,0.69725,0.01725,-11.1805,-0.69244,-0.14997,0.070223,-0.049031,
0.6,-0.10861,0.69725,0.01725,-11.1805,-0.69303,-0.14998,0.10977,-0.074217,
0.8,-0.10875,0.69725,0.01725,-11.1805,-0.69376,-0.14999,0.15227,-0.099849,
1,-0.10893,0.69725,0.01725,-11.1805,-0.69465,-0.15002,0.19771,-0.12592,
1.2,-0.10913,0.69725,0.01725,-11.1805,-0.6957,-0.15006,0.24606,-0.15244,
1.4,-0.10935,0.69725,0.01725,-11.1805,-0.69689,-0.15012,0.2973,-0.1794,
1.6,-0.10961,0.69725,0.01725,-11.1805,-0.69823,-0.1502,0.35142,-0.20679,
1.8,-0.10988,0.69725,0.01725,-11.1805,-0.69972,-0.15031,0.40837,-0.23461,
2,-0.11018,0.69725,0.01725,-11.1805,-0.70136,-0.15044,0.46814,-0.26286,
2.2,-0.11051,0.69725,0.01725,-11.1805,-0.70314,-0.1506,0.53068,-0.29154,
2.4,-0.11085,0.69725,0.01725,-11.1805,-0.70506,-0.1508,0.59595,-0.32064,
2.6,-0.11122,0.69725,0.01725,-11.1805,-0.70712,-0.15103,0.66392,-0.35015,
2.8,-0.1116,0.69725,0.01725,-11.1805,-0.70932,-0.1513,0.73454,-0.38008,
3,-0.11201,0.69725,0.01725,-11.1805,-0.71166,-0.15162,0.80776,-0.41042,
3.2,-0.11243,0.69725,0.01725,-11.1805,-0.71413,-0.15198,0.88353,-0.44116,
3.4,-0.11287,0.69725,0.01725,-11.1805,-0.71672,-0.15238,0.96181,-0.4723,
3.6,-0.11332,0.69725,0.01725,-11.1805,-0.71944,-0.15284,1.0425,-0.50384,
3.8,-0.11379,0.69725,0.01725,-11.1805,-0.72229,-0.15334,1.1257,-0.53578,
4,-0.11427,0.69725,0.01725,-11.1805,-0.72525,-0.1539,1.2111,-0.5681,
4.2,-0.11476,0.69725,0.01725,-11.1805,-0.72833,-0.15452,1.2989,-0.60081,
4.4,-0.11527,0.69725,0.01725,-11.1805,-0.73152,-0.15519,1.3889,-0.63391,
4.6,-0.11578,0.69725,0.01725,-11.1805,-0.73483,-0.15593,1.481,-0.66738,
4.8,-0.1163,0.69725,0.01725,-11.1805,-0.73823,-0.15672,1.5753,-0.70124,
5,-0.11683,0.69725,0.01725,-11.1805,-0.74175,-0.15758,1.6716,-0.73547,
