"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.096353,0.6887,0.016405,-10.8107,2.8225,2.3408,0,0,
0.2,0.096398,0.6887,0.016405,-10.8107,2.8227,2.3408,-0.014274,0.0070461,
0.4,0.096469,0.6887,0.016405,-10.8107,2.8231,2.3408,-0.030636,0.016244,
0.6,0.096568,0.6887,0.016405,-10.8107,2.8236,2.3408,-0.049079,0.02759,
0.8,0.096693,0.6887,0.016405,-10.8107,2.8242,2.3408,-0.069598,0.041077,
1,0.096844,0.6887,0.016405,-10.8107,2.825,2.3408,-0.092183,0.056694,
1.2,0.097019,0.6887,0.016405,-10.8107,2.8259,2.3408,-0.11682,0.074428,
1.4,0.097219,0.6887,0.016405,-10.8107,2.827,2.3409,-0.1435,0.094263,
1.6,0.097442,0.6887,0.016405,-10.8107,2.8282,2.3409,-0.1722,0.11618,
1.8,0.097689,0.6887,0.016405,-10.8107,2.8295,2.341,-0.2029,0.14016,
2,0.097957,0.6887,0.016405,-10.8107,2.8309,2.3411,-0.23558,0.16618,
2.2,0.098246,0.6887,0.016405,-10.8107,2.8325,2.3413,-0.27022,0.19421,
2.4,0.098555,0.6887,0.016405,-10.8107,2.8342,2.3414,-0.30679,0.22422,
2.6,0.098884,0.6887,0.016405,-10.8107,2.836,2.3416,-0.34526,0.25618,
2.8,0.099231,0.6887,0.016405,-10.8107,2.838,2.3418,-0.38561,0.29007,
3,0.099596,0.6887,0.016405,-10.8107,2.84,2.3421,-0.4278,0.32583,
3.2,0.099978,0.6887,0.016405,-10.8107,2.8422,2.3423,-0.4718,0.36345,
3.4,0.10038,0.6887,0.016405,-10.8107,2.8445,2.3427,-0.51757,0.40287,
3.6,0.10079,0.6887,0.016405,-10.8107,2.847,2.343,-0.5651,0.44406,
3.8,0.10121,0.6887,0.016405,-10.8107,2.8495,2.3434,-0.61433,0.48697,
4,0.10165,0.6887,0.016405,-10.8107,2.8521,2.3439,-0.66523,0.53157,
4.2,0.1021,0.6887,0.016405,-10.8107,2.8549,2.3444,-0.71777,0.57781,
4.4,0.10257,0.6887,0.016405,-10.8107,2.8577,2.3449,-0.77191,0.62564,
4.6,0.10304,0.6887,0.016405,-10.8107,2.8607,2.3455,-0.8276,0.67503,
4.8,0.10352,0.6887,0.016405,-10.8107,2.8637,2.3461,-0.88483,0.72591,
