"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.091377,0.66485,0.011074,-7.3743,-0.80274,-1.2596,0,0,
0.2,0.09162,0.66485,0.011074,-7.3743,-0.80153,-1.2596,-0.020186,0.0033989,
0.4,0.091889,0.66485,0.011074,-7.3743,-0.80018,-1.2596,-0.039454,0.003944,
0.6,0.092184,0.66485,0.011074,-7.3743,-0.7987,-1.2596,-0.057806,0.0016413,
0.8,0.092504,0.66485,0.011074,-7.3743,-0.79709,-1.2596,-0.075245,-0.0034997,
1,0.092849,0.66485,0.011074,-7.3743,-0.79534,-1.2596,-0.091775,-0.011466,
1.2,0.093217,0.66485,0.011074,-7.3743,-0.79347,-1.2596,-0.1074,-0.022239,
1.4,0.093609,0.66485,0.011074,-7.3743,-0.79147,-1.2595,-0.12213,-0.0358,
1.6,0.094023,0.66485,0.011074,-7.3743,-0.78934,-1.2595,-0.13597,-0.052124,
1.8,0.094459,0.66485,0.011074,-7.3743,-0.78708,-1.2594,-0.14893,-0.071183,
2,0.094915,0.66485,0.011074,-7.3743,-0.7847,-1.2593,-0.16101,-0.092946,
2.2,0.095392,0.66485,0.011074,-7.3743,-0.7822,-1.2592,-0.17223,-0.11738,
2.4,0.095888,0.66485,0.011074,-7.3743,-0.77957,-1.259,-0.1826,-0.14444,
2.6,0.096403,0.66485,0.011074,-7.3743,-0.77682,-1.2588,-0.19213,-0.1741,
2.8,0.096935,0.66485,0.011074,-7.3743,-0.77396,-1.2586,-0.20083,-0.20631,
3,0.097483,0.66485,0.011074,-7.3743,-0.77098,-1.2584,-0.20871,-0.24103,
3.2,0.098048,0.66485,0.011074,-7.3743,-0.76789,-1.2581,-0.21578,-0.2782,
3.4,0.098627,0.66485,0.011074,-7.3743,-0.76468,-1.2578,-0.22206,-0.31778,
3.6,0.09922,0.66485,0.011074,-7.3743,-0.76137,-1.2575,-0.22757,-0.35972,
3.8,0.099826,0.66485,0.011074,-7.3743,-0.75795,-1.2571,-0.2323,-0.40396,
4,0.10044,0.66485,0.011074,-7.3743,-0.75443,-1.2566,-0.23628,-0.45046,
4.2,0.10107,0.66485,0.011074,-7.3743,-0.75081,-1.2562,-0.23953,-0.49915,
4.4,0.10171,0.66485,0.011074,-7.3743,-0.7471,-1.2557,-0.24205,-0.54997,
4.6,0.10236,0.66485,0.011074,-7.3743,-0.74328,-1.2551,-0.24385,-0.60288,
4.8,0.10302,0.66485,0.011074,-7.3743,-0.73938,-1.2545,-0.24495,-0.65782,
5,0.10368,0.66485,0.011074,-7.3743,-0.73539,-1.2538,-0.24537,-0.71471,
5.2,0.10435,0.66485,0.011074,-7.3743,-0.73131,-1.2531,-0.24512,-0.77351,
5.4,0.10503,0.66485,0.011074,-7.3743,-0.72715,-1.2523,-0.2442,-0.83416,
5.6,0.10571,0.66485,0.011074,-7.3743,-0.72291,-1.2514,-0.24264,-0.8966,
5.8,0.10639,0.66485,0.011074,-7.3743,-0.7186,-1.2506,-0.24043,-0.96077,
6,0.10708,0.66485,0.011074,-7.3743,-0.71421,-1.2496,-0.23761,-1.0266,
6.2,0.10777,0.66485,0.011074,-7.3743,-0.70976,-1.2486,-0.23416,-1.094,
6.4,0.10846,0.66485,0.011074,-7.3743,-0.70523,-1.2475,-0.23012,-1.163,
6.6,0.10915,0.66485,0.011074,-7.3743,-0.70065,-1.2464,-0.22548,-1.2335,
6.8,0.10984,0.66485,0.011074,-7.3743,-0.696,-1.2452,-0.22026,-1.3055,
7,0.11053,0.66485,0.011074,-7.3743,-0.69129,-1.244,-0.21447,-1.3788,
7.2,0.11122,0.66485,0.011074,-7.3743,-0.68653,-1.2426,-0.20811,-1.4535,
7.4,0.11191,0.66485,0.011074,-7.3743,-0.68172,-1.2413,-0.2012,-1.5294,
7.6,0.1126,0.66485,0.011074,-7.3743,-0.67686,-1.2398,-0.19374,-1.6066,
7.8,0.11328,0.66485,0.011074,-7.3743,-0.67195,-1.2383,-0.18574,-1.6849,
8,0.11396,0.66485,0.011074,-7.3743,-0.667,-1.2368,-0.17722,-1.7643,
8.2,0.11463,0.66485,0.011074,-7.3743,-0.66201,-1.2352,-0.16816,-1.8449,
8.4,0.1153,0.66485,0.011074,-7.3743,-0.65698,-1.2335,-0.15859,-1.9264,
8.6,0.11596,0.66485,0.011074,-7.3743,-0.65192,-1.2317,-0.14852,-2.009,
8.8,0.11662,0.66485,0.011074,-7.3743,-0.64682,-1.2299,-0.13793,-2.0924,
9,0.11727,0.66485,0.011074,-7.3743,-0.64169,-1.2281,-0.12685,-2.1768,
9.2,0.11792,0.66485,0.011074,-7.3743,-0.63654,-1.2261,-0.11527,-2.262,
9.4,0.11856,0.66485,0.011074,-7.3743,-0.63136,-1.2241,-0.10321,-2.348,
9.6,0.11919,0.66485,0.011074,-7.3743,-0.62615,-1.2221,-0.090656,-2.4348,
9.8,0.11981,0.66485,0.011074,-7.3743,-0.62093,-1.22,-0.077627,-2.5223,
10,0.12043,0.66485,0.011074,-7.3743,-0.61568,-1.2178,-0.064121,-2.6104,
10.2,0.12104,0.66485,0.011074,-7.3743,-0.61042,-1.2156,-0.050144,-2.6993,
10.4,0.12164,0.66485,0.011074,-7.3743,-0.60515,-1.2133,-0.035697,-2.7887,
10.6,0.12223,0.66485,0.011074,-7.3743,-0.59986,-1.211,-0.020785,-2.8788,
10.8,0.12281,0.66485,0.011074,-7.3743,-0.59456,-1.2086,-0.0054111,-2.9693,
11,0.12338,0.66485,0.011074,-7.3743,-0.58926,-1.2062,0.010423,-3.0604,
11.2,0.12394,0.66485,0.011074,-7.3743,-0.58394,-1.2037,0.026714,-3.152,
11.4,0.1245,0.66485,0.011074,-7.3743,-0.57862,-1.2011,0.043461,-3.244,
11.6,0.12504,0.66485,0.011074,-7.3743,-0.5733,-1.1985,0.06066,-3.3365,
11.8,0.12558,0.66485,0.011074,-7.3743,-0.56797,-1.1959,0.078309,-3.4294,
12,0.1261,0.66485,0.011074,-7.3743,-0.56265,-1.1932,0.096408,-3.5226,
12.2,0.12662,0.66485,0.011074,-7.3743,-0.55733,-1.1904,0.11495,-3.6162,
12.4,0.12712,0.66485,0.011074,-7.3743,-0.55201,-1.1876,0.13395,-3.7101,
12.6,0.12762,0.66485,0.011074,-7.3743,-0.54669,-1.1848,0.15338,-3.8043,
12.8,0.1281,0.66485,0.011074,-7.3743,-0.54138,-1.1819,0.17326,-3.8987,
13,0.12857,0.66485,0.011074,-7.3743,-0.53608,-1.179,0.19358,-3.9935,
13.2,0.12904,0.66485,0.011074,-7.3743,-0.53078,-1.176,0.21434,-4.0884,
13.4,0.12949,0.66485,0.011074,-7.3743,-0.5255,-1.173,0.23554,-4.1836,
13.6,0.12994,0.66485,0.011074,-7.3743,-0.52022,-1.1699,0.25718,-4.279,
13.8,0.13037,0.66485,0.011074,-7.3743,-0.51496,-1.1668,0.27926,-4.3745,
14,0.13079,0.66485,0.011074,-7.3743,-0.50971,-1.1637,0.30178,-4.4702,
14.2,0.1312,0.66485,0.011074,-7.3743,-0.50448,-1.1605,0.32473,-4.566,
14.4,0.1316,0.66485,0.011074,-7.3743,-0.49926,-1.1573,0.34812,-4.662,
14.6,0.13199,0.66485,0.011074,-7.3743,-0.49406,-1.154,0.37194,-4.758,
14.8,0.13237,0.66485,0.011074,-7.3743,-0.48887,-1.1507,0.3962,-4.8542,
15,0.13274,0.66485,0.011074,-7.3743,-0.48371,-1.1474,0.42089,-4.9504,
15.2,0.1331,0.66485,0.011074,-7.3743,-0.47856,-1.1441,0.44601,-5.0467,
15.4,0.13345,0.66485,0.011074,-7.3743,-0.47343,-1.1407,0.47157,-5.143,
15.6,0.13379,0.66485,0.011074,-7.3743,-0.46833,-1.1373,0.49756,-5.2394,
15.8,0.13411,0.66485,0.011074,-7.3743,-0.46325,-1.1338,0.52398,-5.3358,
16,0.13443,0.66485,0.011074,-7.3743,-0.45819,-1.1303,0.55083,-5.4322,
16.2,0.13474,0.66485,0.011074,-7.3743,-0.45315,-1.1268,0.57812,-5.5286,
