"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.30444,0.67352,0.01231,-8.0983,1.2691,2.7913,0,0,
0.2,-0.30374,0.67352,0.01231,-8.0983,1.2726,2.7913,0.029465,-0.022378,
0.4,-0.30311,0.67352,0.01231,-8.0983,1.2758,2.7913,0.056115,-0.043728,
0.6,-0.30252,0.67352,0.01231,-8.0983,1.2787,2.7912,0.079955,-0.064051,
0.8,-0.30198,0.67352,0.01231,-8.0983,1.2812,2.7911,0.10099,-0.08335,
1,-0.30148,0.67352,0.01231,-8.0983,1.2835,2.7909,0.11925,-0.10163,
1.2,-0.30103,0.67352,0.01231,-8.0983,1.2855,2.7906,0.13473,-0.11889,
1.4,-0.3006,0.67352,0.01231,-8.0983,1.2872,2.7902,0.14747,-0.13514,
1.6,-0.3002,0.67352,0.01231,-8.0983,1.2886,2.7896,0.15748,-0.15038,
1.8,-0.29983,0.67352,0.01231,-8.0983,1.2897,2.7889,0.16481,-0.16461,
2,-0.29948,0.67352,0.01231,-8.0983,1.2906,2.788,0.16947,-0.17784,
2.2,-0.29914,0.67352,0.01231,-8.0983,1.2911,2.7868,0.17151,-0.19008,
2.4,-0.29881,0.67352,0.01231,-8.0983,1.2914,2.7855,0.17097,-0.20131,
2.6,-0.29849,0.67352,0.01231,-8.0983,1.2914,2.7839,0.1679,-0.21154,
2.8,-0.29818,0.67352,0.01231,-8.0983,1.2912,2.7821,0.16233,-0.22078,
3,-0.29786,0.67352,0.01231,-8.0983,1.2907,2.7799,0.15433,-0.22901,
3.2,-0.29754,0.67352,0.01231,-8.0983,1.2899,2.7776,0.14394,-0.23624,
3.4,-0.29721,0.67352,0.01231,-8.0983,1.2888,2.7749,0.13122,-0.24246,
3.6,-0.29687,0.67352,0.01231,-8.0983,1.2876,2.7719,0.11623,-0.24766,
3.8,-0.29652,0.67352,0.01231,-8.0983,1.2861,2.7686,0.099036,-0.25184,
4,-0.29615,0.67352,0.01231,-8.0983,1.2843,2.7651,0.079696,-0.25498,
4.2,-0.29577,0.67352,0.01231,-8.0983,1.2823,2.7612,0.058278,-0.25708,
4.4,-0.29536,0.67352,0.01231,-8.0983,1.2801,2.7569,0.034851,-0.25812,
4.6,-0.29494,0.67352,0.01231,-8.0983,1.2777,2.7524,0.0094823,-0.2581,
4.8,-0.29449,0.67352,0.01231,-8.0983,1.2751,2.7475,-0.017756,-0.25699,
5,-0.29402,0.67352,0.01231,-8.0983,1.2722,2.7423,-0.046791,-0.25479,
5.2,-0.29352,0.67352,0.01231,-8.0983,1.2692,2.7368,-0.077551,-0.25148,
5.4,-0.293,0.67352,0.01231,-8.0983,1.266,2.731,-0.10996,-0.24704,
5.6,-0.29245,0.67352,0.01231,-8.0983,1.2625,2.7248,-0.14395,-0.24146,
5.8,-0.29188,0.67352,0.01231,-8.0983,1.259,2.7183,-0.17943,-0.23471,
6,-0.29127,0.67352,0.01231,-8.0983,1.2552,2.7116,-0.21634,-0.2268,
6.2,-0.29064,0.67352,0.01231,-8.0983,1.2513,2.7045,-0.2546,-0.21769,
6.4,-0.28999,0.67352,0.01231,-8.0983,1.2472,2.6971,-0.29413,-0.20737,
6.6,-0.2893,0.67352,0.01231,-8.0983,1.243,2.6895,-0.33486,-0.19582,
6.8,-0.28859,0.67352,0.01231,-8.0983,1.2386,2.6815,-0.37672,-0.18304,
7,-0.28786,0.67352,0.01231,-8.0983,1.2341,2.6734,-0.41962,-0.169,
7.2,-0.2871,0.67352,0.01231,-8.0983,1.2294,2.6649,-0.46349,-0.15369,
7.4,-0.28631,0.67352,0.01231,-8.0983,1.2246,2.6562,-0.50826,-0.1371,
7.6,-0.2855,0.67352,0.01231,-8.0983,1.2197,2.6473,-0.55387,-0.11922,
