"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.29704,0.74478,0.015315,-0.8642,-2.938,-4.4232,0,0,
0.2,0.29712,0.74478,0.015315,-0.8642,-2.9376,1.86,0.029667,0.010245,
0.4,0.29726,0.74478,0.015315,-0.8642,-2.9369,1.86,0.058479,0.023363,
0.6,0.29745,0.74478,0.015315,-0.8642,-2.9359,1.8601,0.086438,0.039348,
0.8,0.29768,0.74478,0.015315,-0.8642,-2.9346,1.8602,0.11355,0.058191,
1,0.29796,0.74478,0.015315,-0.8642,-2.933,1.8604,0.1398,0.079878,
1.2,0.29828,0.74478,0.015315,-0.8642,-2.9311,1.8607,0.16522,0.10439,
1.4,0.29864,0.74478,0.015315,-0.8642,-2.9289,1.8611,0.18979,0.13171,
1.6,0.29902,0.74478,0.015315,-0.8642,-2.9265,1.8616,0.21352,0.1618,
1.8,0.29942,0.74478,0.015315,-0.8642,-2.9237,1.8624,0.23641,0.19464,
2,0.29984,0.74478,0.015315,-0.8642,-2.9207,1.8633,0.25846,0.2302,
2.2,0.30028,0.74478,0.015315,-0.8642,-2.9174,1.8644,0.27968,0.26844,
2.4,0.30073,0.74478,0.015315,-0.8642,-2.9138,1.8658,0.30005,0.30931,
2.6,0.30118,0.74478,0.015315,-0.8642,-2.9099,1.8674,0.31958,0.35278,
2.8,0.30163,0.74478,0.015315,-0.8642,-2.9058,1.8693,0.33827,0.39879,
3,0.30208,0.74478,0.015315,-0.8642,-2.9014,1.8714,0.35611,0.4473,
3.2,0.30252,0.74478,0.015315,-0.8642,-2.8967,1.8739,0.37308,0.49825,
3.4,0.30295,0.74478,0.015315,-0.8642,-2.8918,1.8766,0.38919,0.55158,
3.6,0.30337,0.74478,0.015315,-0.8642,-2.8867,1.8797,0.40441,0.60724,
3.8,0.30376,0.74478,0.015315,-0.8642,-2.8813,1.8831,0.41874,0.66517,
4,0.30414,0.74478,0.015315,-0.8642,-2.8757,1.8868,0.43216,0.72529,
4.2,0.30449,0.74478,0.015315,-0.8642,-2.8698,1.8909,0.44466,0.78755,
4.4,0.30482,0.74478,0.015315,-0.8642,-2.8637,1.8954,0.45621,0.85188,
4.6,0.30512,0.74478,0.015315,-0.8642,-2.8574,1.9002,0.4668,0.9182,
4.8,0.30539,0.74478,0.015315,-0.8642,-2.8509,1.9053,0.47641,0.98645,
5,0.30562,0.74478,0.015315,-0.8642,-2.8442,1.9109,0.48501,1.0565,
5.2,0.30582,0.74478,0.015315,-0.8642,-2.8373,1.9168,0.49258,1.1284,
5.4,0.30599,0.74478,0.015315,-0.8642,-2.8302,1.9231,0.49909,1.202,
5.6,0.30612,0.74478,0.015315,-0.8642,-2.8229,1.9297,0.50452,1.2772,
5.8,0.30621,0.74478,0.015315,-0.8642,-2.8154,1.9368,0.50885,1.354,
6,0.30626,0.74478,0.015315,-0.8642,-2.8077,1.9441,0.51204,1.4322,
6.2,0.30628,0.74478,0.015315,-0.8642,-2.7999,1.9519,0.51408,1.5119,
6.4,0.30626,0.74478,0.015315,-0.8642,-2.7919,1.96,0.51493,1.5928,
6.6,0.3062,0.74478,0.015315,-0.8642,-2.7838,1.9684,0.51457,1.675,
6.8,0.3061,0.74478,0.015315,-0.8642,-2.7755,1.9772,0.51296,1.7584,
7,0.30597,0.74478,0.015315,-0.8642,-2.767,1.9863,0.5101,1.8428,
7.2,0.3058,0.74478,0.015315,-0.8642,-2.7584,1.9958,0.50595,1.9282,
7.4,0.30559,0.74478,0.015315,-0.8642,-2.7497,2.0055,0.50048,2.0146,
7.6,0.30534,0.74478,0.015315,-0.8642,-2.7409,2.0156,0.49368,2.1018,
7.8,0.30507,0.74478,0.015315,-0.8642,-2.7319,2.026,0.48552,2.1898,
8,0.30475,0.74478,0.015315,-0.8642,-2.7228,2.0366,0.47598,2.2786,
8.2,0.30441,0.74478,0.015315,-0.8642,-2.7136,2.0475,0.46505,2.3679,
8.4,0.30403,0.74478,0.015315,-0.8642,-2.7043,2.0587,0.4527,2.4578,
8.6,0.30363,0.74478,0.015315,-0.8642,-2.6949,2.0701,0.43892,2.5481,
8.8,0.30319,0.74478,0.015315,-0.8642,-2.6855,2.0818,0.42369,2.6389,
9,0.30273,0.74478,0.015315,-0.8642,-2.6759,2.0937,0.40701,2.73,
9.2,0.30223,0.74478,0.015315,-0.8642,-2.6662,2.1058,0.38885,2.8213,
9.4,0.30172,0.74478,0.015315,-0.8642,-2.6565,2.1181,0.36921,2.9129,
9.6,0.30118,0.74478,0.015315,-0.8642,-2.6467,2.1306,0.34809,3.0046,
9.8,0.30061,0.74478,0.015315,-0.8642,-2.6368,2.1433,0.32547,3.0963,
10,0.30003,0.74478,0.015315,-0.8642,-2.6269,2.1562,0.30136,3.1881,
10.2,0.29942,0.74478,0.015315,-0.8642,-2.6169,2.1692,0.27574,3.2797,
10.4,0.29879,0.74478,0.015315,-0.8642,-2.6068,2.1824,0.24862,3.3713,
10.6,0.29815,0.74478,0.015315,-0.8642,-2.5968,2.1957,0.22,3.4627,
10.8,0.29748,0.74478,0.015315,-0.8642,-2.5866,2.2091,0.18988,3.5538,
11,0.29681,0.74478,0.015315,-0.8642,-2.5764,2.2227,0.15827,3.6446,
11.2,0.29611,0.74478,0.015315,-0.8642,-2.5662,2.2364,0.12517,3.735,
11.4,0.2954,0.74478,0.015315,-0.8642,-2.556,2.2502,0.090587,3.825,
11.6,0.29468,0.74478,0.015315,-0.8642,-2.5457,2.264,0.054533,3.9146,
11.8,0.29394,0.74478,0.015315,-0.8642,-2.5355,2.278,0.017017,4.0036,
12,0.2932,0.74478,0.015315,-0.8642,-2.5252,2.292,-0.02195,4.0921,
12.2,0.29244,0.74478,0.015315,-0.8642,-2.5149,2.3061,-0.062354,4.18,
12.4,0.29167,0.74478,0.015315,-0.8642,-2.5045,2.3203,-0.10418,4.2672,
12.6,0.29089,0.74478,0.015315,-0.8642,-2.4942,2.3345,-0.14742,4.3537,
12.8,0.29011,0.74478,0.015315,-0.8642,-2.4839,2.3487,-0.19205,4.4394,
13,0.28931,0.74478,0.015315,-0.8642,-2.4736,2.363,-0.23805,4.5244,
13.2,0.28851,0.74478,0.015315,-0.8642,-2.4633,2.3774,-0.28541,4.6085,
13.4,0.2877,0.74478,0.015315,-0.8642,-2.453,2.3917,-0.33411,4.6917,
13.6,0.28688,0.74478,0.015315,-0.8642,-2.4427,2.4061,-0.38413,4.7741,
13.8,0.28606,0.74478,0.015315,-0.8642,-2.4324,2.4205,-0.43544,4.8555,
14,0.28523,0.74478,0.015315,-0.8642,-2.4222,2.4349,-0.48802,4.9359,
14.2,0.2844,0.74478,0.015315,-0.8642,-2.4119,2.4493,-0.54186,5.0154,
14.4,0.28356,0.74478,0.015315,-0.8642,-2.4017,2.4637,-0.59693,5.0938,
14.6,0.28271,0.74478,0.015315,-0.8642,-2.3916,2.4781,-0.6532,5.1711,
14.8,0.28186,0.74478,0.015315,-0.8642,-2.3814,2.4924,-0.71065,5.2473,
15,0.28101,0.74478,0.015315,-0.8642,-2.3714,2.5068,-0.76927,5.3225,
15.2,0.28015,0.74478,0.015315,-0.8642,-2.3613,2.5212,-0.82901,5.3964,
15.4,0.27928,0.74478,0.015315,-0.8642,-2.3513,2.5355,-0.88986,5.4693,
15.6,0.27842,0.74478,0.015315,-0.8642,-2.3413,2.5498,-0.95179,5.5409,
15.8,0.27754,0.74478,0.015315,-0.8642,-2.3314,2.564,-1.0148,5.6113,
16,0.27667,0.74478,0.015315,-0.8642,-2.3216,2.5783,-1.0788,5.6805,
16.2,0.27579,0.74478,0.015315,-0.8642,-2.3118,2.5925,-1.1438,5.7484,
16.4,0.2749,0.74478,0.015315,-0.8642,-2.302,2.6066,-1.2098,5.8151,
16.6,0.27402,0.74478,0.015315,-0.8642,-2.2923,2.6208,-1.2768,5.8805,
16.8,0.27312,0.74478,0.015315,-0.8642,-2.2827,2.6348,-1.3446,5.9446,
17,0.27223,0.74478,0.015315,-0.8642,-2.2732,2.6489,-1.4134,6.0074,
17.2,0.27133,0.74478,0.015315,-0.8642,-2.2637,2.6628,-1.4831,6.0688,
17.4,0.27042,0.74478,0.015315,-0.8642,-2.2543,2.6768,-1.5535,6.129,
17.6,0.26951,0.74478,0.015315,-0.8642,-2.245,2.6906,-1.6248,6.1877,
17.8,0.2686,0.74478,0.015315,-0.8642,-2.2358,2.7044,-1.6969,6.2452,
18,0.26768,0.74478,0.015315,-0.8642,-2.2266,2.7182,-1.7698,6.3012,
18.2,0.26675,0.74478,0.015315,-0.8642,-2.2175,2.7319,-1.8434,6.3559,
18.4,0.26582,0.74478,0.015315,-0.8642,-2.2086,2.7455,-1.9177,6.4092,
18.6,0.26489,0.74478,0.015315,-0.8642,-2.1997,2.7591,-1.9927,6.4611,
18.8,0.26395,0.74478,0.015315,-0.8642,-2.1909,2.7726,-2.0684,6.5117,
19,0.263,0.74478,0.015315,-0.8642,-2.1822,2.786,-2.1447,6.5608,
19.2,0.26205,0.74478,0.015315,-0.8642,-2.1736,2.7994,-2.2216,6.6085,
19.4,0.26109,0.74478,0.015315,-0.8642,-2.1651,2.8127,-2.2991,6.6549,
19.6,0.26012,0.74478,0.015315,-0.8642,-2.1567,2.8259,-2.3772,6.6998,
19.8,0.25915,0.74501,0.015332,-0.81505,-2.1484,2.839,-2.4557,6.7433,
20,0.25817,0.74519,0.015347,-0.81896,-2.1403,2.8521,-2.5348,6.7854,
20.2,0.25718,0.74537,0.015363,-0.82287,-2.1322,2.8651,-2.6144,6.8261,
20.4,0.25618,0.74555,0.015379,-0.82678,-2.1243,2.878,-2.6945,6.8654,
20.6,0.25517,0.74574,0.015395,-0.83069,-2.1165,2.8908,-2.775,6.9033,
20.8,0.25416,0.74592,0.015411,-0.83459,-2.1088,2.9036,-2.8559,6.9398,
21,0.25314,0.7461,0.015427,-0.8385,-2.1013,2.9163,-2.9372,6.9749,
21.2,0.25211,0.74628,0.015442,-0.84241,-2.0938,2.9288,-3.0189,7.0086,
21.4,0.25106,0.74648,0.015459,-0.84632,-2.0865,2.9413,-3.1009,7.0409,
21.6,0.25001,0.74671,0.015478,-0.85022,-2.0794,2.9537,-3.1833,7.0718,
21.8,0.24895,0.74709,0.015508,-0.85416,-2.0724,2.9661,-3.266,7.1013,
22,0.24787,0.7474,0.015533,-0.85806,-2.0655,2.9783,-3.3489,7.1295,
22.2,0.24679,0.74768,0.015555,-0.86192,-2.0588,2.9904,-3.4321,7.1562,
22.4,0.24569,0.74793,0.015575,-0.86575,-2.0522,3.0025,-3.5156,7.1816,
22.6,0.24459,0.74816,0.015594,-0.86953,-2.0458,3.0145,-3.5993,7.2057,
22.8,0.24347,0.74837,0.015612,-0.87328,-2.0395,3.0263,-3.6832,7.2284,
23,0.24234,0.74857,0.015629,-0.87697,-2.0334,3.0381,-3.7673,7.2497,
23.2,0.24119,0.74875,0.015645,-0.88062,-2.0275,3.0498,-3.8515,7.2697,
23.4,0.24003,0.74892,0.01566,-0.88421,-2.0217,3.0613,-3.9359,7.2884,
23.6,0.23886,0.74909,0.015674,-0.88775,-2.0161,3.0728,-4.0205,7.3058,
23.8,0.23768,0.74924,0.015688,-0.89122,-2.0106,3.0842,-4.1051,7.3218,
24,0.23648,0.74938,0.015701,-0.89462,-2.0053,3.0955,-4.1899,7.3366,
24.2,0.23527,0.74951,0.015714,-0.89794,-2.0002,3.1066,-4.2747,7.3501,
24.4,0.23404,0.74963,0.015725,-0.90119,-1.9953,3.1177,-4.3596,7.3622,
24.6,0.2328,0.74975,0.015736,-0.90435,-1.9905,3.1287,-4.4446,7.3732,
24.8,0.23155,0.74985,0.015747,-0.90743,-1.9859,3.1395,-4.5296,7.3828,
25,0.23028,0.74995,0.015757,-0.91042,-1.9815,-3.1329,-4.6146,7.3913,
25.2,0.22899,0.75004,0.015766,-0.91331,-1.9773,-3.1223,-4.6996,7.3985,
25.4,0.22769,0.75013,0.015775,-0.91609,-1.9733,-3.1117,-4.7847,7.4044,
25.6,0.22638,0.7502,0.015783,-0.91878,-1.9694,-3.1013,-4.8697,7.4092,
25.8,0.22504,0.75027,0.015791,-0.92136,-1.9658,-3.091,-4.9546,7.4128,
26,0.2237,0.75034,0.015799,-0.92383,-1.9623,-3.0808,-5.0395,7.4152,
26.2,0.22234,0.7504,0.015806,-0.92618,-1.959,-3.0707,-5.1244,7.4164,
26.4,0.22096,0.75045,0.015812,-0.92842,-1.9559,-3.0607,-5.2092,7.4165,
26.6,0.21957,0.7505,0.015818,-0.93055,-1.953,-3.0509,-5.2939,7.4154,
26.8,0.21816,0.75054,0.015824,-0.93255,-1.9503,-3.0411,-5.3785,7.4132,
27,0.21674,0.75058,0.015829,-0.93444,-1.9478,-3.0315,-5.4631,7.4099,
27.2,0.21531,0.75062,0.015834,-0.93621,-1.9455,-3.022,-5.5475,7.4055,
27.4,0.21386,0.75065,0.015839,-0.93786,-1.9433,-3.0126,-5.6318,7.4,
27.6,0.21239,0.75067,0.015843,-0.93938,-1.9414,-3.0033,-5.7159,7.3935,
27.8,0.21091,0.7507,0.015847,-0.94079,-1.9396,-2.9942,-5.8,7.3859,
28,0.20942,0.75072,0.01585,-0.94208,-1.938,-2.9851,-5.8838,7.3772,
28.2,0.20791,0.75074,0.015854,-0.94326,-1.9367,-2.9762,-5.9676,7.3675,
28.4,0.20639,0.75075,0.015857,-0.94432,-1.9355,-2.9674,-6.0511,7.3569,
28.6,0.20486,0.75076,0.01586,-0.94527,-1.9345,-2.9588,-6.1345,7.3452,
28.8,0.20332,0.75077,0.015862,-0.94611,-1.9336,-2.9502,-6.2178,7.3325,
29,0.20176,0.75078,0.015864,-0.94685,-1.933,-2.9418,-6.3008,7.3189,
